,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No. of Months,12,,2,0.2,0.4,,No. Factors,3,,*,11,2001-01-01 00:00:00,2.9530000000000003,2.958,0.345,1.05,0.02,0.8,0.007353,0.003395,0.000691,,,,,,,,,,,
,Spot Price,2.58,,3,0.2,0.4,,Ist Bin Dim,50,,*,12,2001-02-01 00:00:00,2.797,2.802,0.335,1.05,0.02,0.8,0.00622,0.002998,0.000963,,,,,,,,,,,
,Interest Rate,0.1,,4,0.2,0.4,,2nd Bin Dim,3,,,13,2001-03-01 00:00:00,2.662,2.667,0.3,0.55,0.02,0.8,0.007667,0.003692,0.001289,,,,,,,,,,,
,Starting Volume,0,,4,0.2,0.4,,DLL,O:\research\custom\storageVal2.dll,,,14,2001-04-01 00:00:00,2.54,2.545,0.24,0.4,0,0.85,0.003793,0.001835,0.000704,,,,,,,,,,,
,Penalty,5,,4,0.2,0.4,,Module,StorageVal,,,15,2001-05-01 00:00:00,2.498,2.503,0.215,0.35,-0.01,0.9,0.001707,0.000877,0.000341,,,,,,,,,,,
,Injection Fee,0.035,,,,,,Format,BJJJJJKKBKKKKBJBBBBbbbjjjkkk!,,,16,2001-06-01 00:00:00,2.4970000000000003,2.5020000000000002,0.21,0.4,-0.01,0.9,0.001689,0.000885,0.000372,,,,,,,,,,,
,Withdraw Fee,0.035,,,,,,if_injection,1,,,17,2001-07-01 00:00:00,2.505,2.51,0.2075,0.4,-0.01,0.9,0.001667,0.000888,0.000431,,,,,,,,,,,
,Injection Fee Esc,0.01,,,,,,if_withdraw,1,,,18,2001-08-01 00:00:00,2.512,2.517,0.205,0.55,-0.01,0.9,0.003267,0.001778,0.000874,,,,,,,,,,,1.0
,Withdraw Fee Esc,0.01,,,,,,,,,,19,2001-09-01 00:00:00,2.52,2.525,0.205,0.6,-0.01,0.9,0.003282,0.00177,0.000892,,,,,,,,,,,1.0
,,,,,,,,,,,,20,2001-10-01 00:00:00,2.549,2.554,0.2075,0.6,0,0.85,0.003296,0.001762,0.000911,,,,,,,,,,,
,,,,,,,,,,,,21,2001-11-01 00:00:00,2.675,2.6799999999999997,0.21,0.6,0.02,0.8,0.003311,0.001754,0.000929,,,,,,,,,,,
,,,,,,,,,,,,22,2001-12-01 00:00:00,2.807,2.812,0.215,1.05,0.02,0.8,0.003326,0.001746,0.000948,,,,,,,,,,,
,Unit Storage Price,1.0668812555201235,,,,,,,,,,23,2002-01-01 00:00:00,2.84,2.8449999999999998,0.22,1.05,0.02,0.8,0.003341,0.001739,0.000966,,,,,,,,,,,
,,,,,,,,,,,,24,2002-02-01 00:00:00,2.717,2.722,0.2175,1.05,0.02,0.8,0.003356,0.001731,0.000984,,,,,,,,,,,
,Monthly Storage Value,0.08890677129334362,,,,,,,,,,25,2002-03-01 00:00:00,2.605,2.61,0.2075,0.55,0.02,0.8,0.003318,0.001759,0.001015,,,,,,,,,,,
,,,,,,,,,,,,26,2002-04-01 00:00:00,2.509,2.5149999999999997,0.1875,0.4,0,0.85,0.00328,0.001788,0.001045,,,,,,,,,,,
,,,,,,,,,,,,27,2002-05-01 00:00:00,2.49,2.496,0.185,0.35,-0.01,0.9,0.003243,0.001817,0.001075,,,,,,,,,,,
,,,,,,,,,,,,28,2002-06-01 00:00:00,2.501,2.5069999999999997,0.18400000000000002,0.4,-0.01,0.9,0.003205,0.001845,0.001105,,,,,,,,,,,
,,,,,,,,,,,,29,2002-07-01 00:00:00,2.507,2.513,0.18300000000000002,0.4,-0.01,0.9,0.003167,0.001874,0.001135,,,,,,,,,,,
,,,,,,,,,,,,30,2002-08-01 00:00:00,2.515,2.521,0.182,0.55,-0.01,0.9,0.003129,0.001902,0.001166,,,Seasonality Table,,,,,,,,
,,,,,,,,,,,,31,2002-09-01 00:00:00,2.515,2.521,0.18100000000000002,0.6,-0.01,0.9,0.003114,0.001873,0.001163,,,Month,Mean Spread,Correl,,,,,,
,,,,,,,,,,,,32,2002-10-01 00:00:00,2.546,2.5519999999999996,0.18100000000000002,0.6,0,0.85,0.003098,0.001844,0.001161,,,1,0.02,0.8,,,,,,
,,,,,,,,,,,,33,2002-11-01 00:00:00,2.682,2.6879999999999997,0.182,0.6,0.02,0.8,0.003082,0.001815,0.001159,,,2,0.02,0.8,,,,,,
,,,,,,,,,,,,34,2002-12-01 00:00:00,2.807,2.8129999999999997,0.18300000000000002,1.05,0.02,0.8,0.003066,0.001785,0.001157,,,3,0.02,0.8,,,,,,
,,,,,,,,,,,,35,2003-01-01 00:00:00,2.838,2.843,0.188,1.05,0.02,0.8,0.003051,0.001756,0.001155,,,4,0,0.85,,,,,,
,,,,,,,,,,,,36,2003-02-01 00:00:00,2.72,2.725,0.18650000000000003,1.05,0.02,0.8,0.003035,0.001727,0.001153,,,5,-0.01,0.9,,,,,,
,,,,,,,,,,,,37,2003-03-01 00:00:00,2.6425,2.6475,0.17650000000000002,0.55,0.02,0.8,0.002943,0.001712,0.001161,,,6,-0.01,0.9,,,,,,
,,,,,,,,,,,,38,2003-04-01 00:00:00,2.5465,2.5515,0.17400000000000002,0.4,0,0.85,0.00285,0.001697,0.00117,,,7,-0.01,0.9,,,,,,
,,,,,,,,,,,,39,2003-05-01 00:00:00,2.5275,2.5324999999999998,0.1715,0.35,-0.01,0.9,0.002758,0.001682,0.001178,,,8,-0.01,0.9,,,,,,
,,,,,,,,,,,,40,2003-06-01 00:00:00,2.5385,2.5435,0.1715,0.4,-0.01,0.9,0.002666,0.001667,0.001186,,,9,-0.01,0.9,,,,,,
,,,,,,,,,,,,41,2003-07-01 00:00:00,2.5445,2.5495,0.1715,0.4,-0.01,0.9,0.002574,0.001652,0.001194,,,10,0,0.85,,,,,,
,,,,,,,,,,,,42,2003-08-01 00:00:00,2.5525,2.5575,0.1715,0.55,-0.01,0.9,0.002482,0.001637,0.001202,,,11,0.02,0.8,,,,,,
,,,,,,,,,,,,43,2003-09-01 00:00:00,2.5525,2.5575,0.171,0.6,-0.01,0.9,0.00243,0.001582,0.001165,,,12,0.02,0.8,,,,,,
,,,,,,,,,,,,44,2003-10-01 00:00:00,2.5835000000000004,2.5885000000000002,0.171,0.6,0,0.85,0.002378,0.001528,0.001129,,,,,,,,,,,
,,,,,,,,,,,,45,2003-11-01 00:00:00,2.7195,2.7245,0.171,0.6,0.02,0.8,0.002326,0.001473,0.001093,,,,,,,,,,,
,,,,,,,,,,,,46,2003-12-01 00:00:00,2.8445,2.8495,0.1715,1.05,0.02,0.8,0.002274,0.001419,0.001056,,,,,,,,,,,
,,,,,,,,,,,,47,2004-01-01 00:00:00,2.8855,2.8905,0.17400000000000002,1.05,0.02,0.8,0.002222,0.001364,0.00102,,,,,,,,,,,
,,,,,,,,,,,,48,2004-02-01 00:00:00,2.7675,2.7725,0.1725,1.05,0.02,0.8,0.00217,0.00131,0.000983,,,,,,,,,,,
,,,,,,,,,,,,49,2004-03-01 00:00:00,2.69,2.695,0.17,0.55,0.02,0.8,0.002636,0.001669,0.001291,,,,,,,,,,,
,,,,,,,,,,,,50,2004-04-01 00:00:00,2.594,2.5989999999999998,0.1675,0.4,0,0.85,0.003102,0.002028,0.001598,,,,,,,,,,,
,,,,,,,,,,,,51,2004-05-01 00:00:00,2.575,2.58,0.1655,0.35,-0.01,0.9,0.003568,0.002388,0.001905,,,,,,,,,,,
,,,,,,,,,,,,52,2004-06-01 00:00:00,2.5860000000000003,2.591,0.16519999999999999,0.4,-0.01,0.9,0.004034,0.002747,0.002213,,,,,,,,,,,
,,,,,,,,,,,,53,2004-07-01 00:00:00,2.592,2.597,0.16490000000000002,0.4,-0.01,0.9,0.0045,0.003106,0.00252,,,,,,,,,,,
,,,,,,,,,,,,54,2004-08-01 00:00:00,2.6,2.605,0.16460000000000002,0.55,-0.01,0.9,0.004966,0.003466,0.002827,,,,,,,,,,,
,,,,,,,,,,,,55,2004-09-01 00:00:00,2.6,2.605,0.1643,0.6,-0.01,0.9,0.004998,0.00343,0.002796,,,,,,,,,,,
,,,,,,,,,,,,56,2004-10-01 00:00:00,2.6310000000000002,2.636,0.16399999999999998,0.6,0,0.85,0.00503,0.003395,0.002765,,,,,,,,,,,
,,,,,,,,,,,,57,2004-11-01 00:00:00,2.767,2.772,0.16399999999999998,0.6,0.02,0.8,0.005062,0.00336,0.002734,,,,,,,,,,,
,,,,,,,,,,,,58,2004-12-01 00:00:00,2.892,2.897,0.1645,1.05,0.02,0.8,0.005094,0.003325,0.002703,,,,,,,,,,,
,,,,,,,,,,,,59,2005-01-01 00:00:00,2.943,2.948,0.166,1.05,0.02,0.8,0.005126,0.003289,0.002672,,,,,,,,,,,
,,,,,,,,,,,,60,2005-02-01 00:00:00,2.825,2.83,0.166,1.05,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,61,2005-03-01 00:00:00,2.7475,2.7525,0.16399999999999998,0.55,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,62,2005-04-01 00:00:00,2.6515,2.6565,0.162,0.4,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,63,2005-05-01 00:00:00,2.6325,2.6374999999999997,0.161,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,64,2005-06-01 00:00:00,2.6435000000000004,2.6485000000000003,0.1607,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,65,2005-07-01 00:00:00,2.6494999999999997,2.6544999999999996,0.1604,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,66,2005-08-01 00:00:00,2.6575,2.6625,0.16010000000000002,0.55,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,67,2005-09-01 00:00:00,2.6575,2.6625,0.1598,0.6,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,68,2005-10-01 00:00:00,2.6885000000000003,2.6935000000000002,0.1595,0.6,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,69,2005-11-01 00:00:00,2.8245,2.8295,0.1595,0.6,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,70,2005-12-01 00:00:00,2.9495,2.9545,0.1595,1.05,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,71,2006-01-01 00:00:00,3.0055,3.0105,0.1595,1.05,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,72,2006-02-01 00:00:00,2.8875,2.8925,0.1595,1.05,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,73,2006-03-01 00:00:00,2.81,2.815,0.1585,0.55,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,74,2006-04-01 00:00:00,2.714,2.719,0.1575,0.3,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,75,2006-05-01 00:00:00,2.695,2.6999999999999997,0.1575,0.3,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,76,2006-06-01 00:00:00,2.7060000000000004,2.7110000000000003,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,77,2006-07-01 00:00:00,2.7119999999999997,2.7169999999999996,0.1575,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,78,2006-08-01 00:00:00,2.72,2.725,0.1575,0.55,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,79,2006-09-01 00:00:00,2.72,2.725,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,80,2006-10-01 00:00:00,2.7510000000000003,2.7560000000000002,0.1575,0.45,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,81,2006-11-01 00:00:00,2.887,2.892,0.1575,0.5,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,82,2006-12-01 00:00:00,3.012,3.017,0.1575,0.8,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,83,2007-01-01 00:00:00,3.0730000000000004,3.0780000000000003,0.1575,0.9,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,84,2007-02-01 00:00:00,2.955,2.96,0.1575,0.85,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,85,2007-03-01 00:00:00,2.8775,2.8825,0.1575,0.4,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,86,2007-04-01 00:00:00,2.7815000000000003,2.7865,0.1575,0.3,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,87,2007-05-01 00:00:00,2.7625,2.7675,0.1575,0.3,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,88,2007-06-01 00:00:00,2.7735000000000003,2.7785,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,89,2007-07-01 00:00:00,2.7795,2.7845,0.1575,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,90,2007-08-01 00:00:00,2.7875,2.7925,0.1575,0.55,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,91,2007-09-01 00:00:00,2.7875,2.7925,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,92,2007-10-01 00:00:00,2.8185000000000002,2.8235,0.1575,0.45,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,93,2007-11-01 00:00:00,2.9545,2.9595,0.1575,0.5,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,94,2007-12-01 00:00:00,3.0795,3.0845,0.1575,0.8,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,95,2008-01-01 00:00:00,3.1455,3.1505,0.1575,0.9,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,96,2008-02-01 00:00:00,3.0275,3.0324999999999998,0.1575,0.85,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,97,2008-03-01 00:00:00,2.95,2.955,0.1575,0.4,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,98,2008-04-01 00:00:00,2.8540000000000005,2.8590000000000004,0.1575,0.3,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,99,2008-05-01 00:00:00,2.835,2.84,0.1575,0.3,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,100,2008-06-01 00:00:00,2.846,2.851,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,101,2008-07-01 00:00:00,2.852,2.8569999999999998,0.1575,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,102,2008-08-01 00:00:00,2.86,2.8649999999999998,0.1575,0.55,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,103,2008-09-01 00:00:00,2.86,2.8649999999999998,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,104,2008-10-01 00:00:00,2.8910000000000005,2.8960000000000004,0.1575,0.45,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,105,2008-11-01 00:00:00,3.027,3.032,0.1575,0.5,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,106,2008-12-01 00:00:00,3.152,3.157,0.1575,0.8,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,107,2009-01-01 00:00:00,3.2230000000000003,3.228,0.1575,0.9,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,108,2009-02-01 00:00:00,3.105,3.11,0.1575,0.85,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,109,2009-03-01 00:00:00,3.0275,3.0324999999999998,0.1575,0.4,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,110,2009-04-01 00:00:00,2.9315,2.9365,0.1575,0.3,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,111,2009-05-01 00:00:00,2.9125,2.9175,0.1575,0.3,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,112,2009-06-01 00:00:00,2.9235,2.9285,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,113,2009-07-01 00:00:00,2.9295,2.9345,0.1575,0.4,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,114,2009-08-01 00:00:00,2.9375,2.9425,0.1575,0.55,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,115,2009-09-01 00:00:00,2.9375,2.9425,0.1575,0.35,-0.01,0.9,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,116,2009-10-01 00:00:00,2.9685,2.9735,0.1575,0.45,0,0.85,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,117,2009-11-01 00:00:00,3.1045,3.1094999999999997,0.1575,0.5,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,118,2009-12-01 00:00:00,3.2295,3.2344999999999997,0.155,0.8,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,119,2010-01-01 00:00:00,3.3055000000000003,3.3105,0.15,0.9,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
,,,,,,,,,,,,120,2010-02-01 00:00:00,3.1875,3.1925,0.15,0.85,0.02,0.8,0.005159,0.003254,0.002641,,,,,,,,,,,
