Date         ,Contract     ,Futures      ,20 Day Vol
1997-03-20 00:00:00,199704,18.92,0.44779936
1997-03-21 00:00:00,199704,18.4,0.45827345999999997
1997-03-24 00:00:00,199704,18.07,0.41869004
1997-03-25 00:00:00,199705,18.84,0.37877797
1997-03-26 00:00:00,199705,18.83,0.37832670999999995
1997-03-27 00:00:00,199705,19.28,0.38362861000000004
1997-03-31 00:00:00,199705,19.26,0.38357217
1997-04-01 00:00:00,199705,18.82,0.39152059
1997-04-02 00:00:00,199705,18.67,0.32936516
1997-04-03 00:00:00,199705,19.05,0.30638101
1997-04-04 00:00:00,199705,19.42,0.29957085
1997-04-07 00:00:00,199705,19.46,0.27257016
1997-04-08 00:00:00,199705,19.16,0.27802787
1997-04-09 00:00:00,199705,19.01,0.27673108
1997-04-10 00:00:00,199705,19,0.27324038
1997-04-11 00:00:00,199705,19.33,0.27927917
1997-04-14 00:00:00,199705,19.53,0.28155324
1997-04-15 00:00:00,199705,19.37,0.25139615
1997-04-16 00:00:00,199705,20.05,0.27842573000000004
1997-04-17 00:00:00,199705,20.69,0.29909944
1997-04-18 00:00:00,199705,20.81,0.29979198
1997-04-21 00:00:00,199705,20.64,0.27104747
1997-04-22 00:00:00,199705,21.14,0.27603425000000004
1997-04-23 00:00:00,199705,20.6,0.27910765000000004
1997-04-24 00:00:00,199705,21.22,0.29814234
1997-04-25 00:00:00,199706,21.26,0.28829355
1997-04-28 00:00:00,199706,20.81,0.29770272999999997
1997-04-29 00:00:00,199706,21.42,0.31173532000000004
1997-04-30 00:00:00,199706,21.84,0.31769144
1997-05-01 00:00:00,199706,22.43,0.32371504
1997-05-02 00:00:00,199706,22.67,0.32085642999999997
1997-05-05 00:00:00,199706,22.2,0.32872239999999997
1997-05-06 00:00:00,199706,23.09,0.35234797
1997-05-07 00:00:00,199706,23.53,0.35839348
1997-05-08 00:00:00,199706,22.73,0.37864653
1997-05-09 00:00:00,199706,22.42,0.37846145
1997-05-12 00:00:00,199706,22.24,0.37952886999999996
1997-05-13 00:00:00,199706,21.89,0.38182335
1997-05-14 00:00:00,199706,22.76,0.38624429
1997-05-15 00:00:00,199706,21.95,0.38483902999999997
1997-05-16 00:00:00,199706,22.49,0.39318473
1997-05-19 00:00:00,199706,22.15,0.39643856
1997-05-20 00:00:00,199706,21.91,0.39458244
1997-05-21 00:00:00,199706,22.06,0.36773635
1997-05-22 00:00:00,199706,21.96,0.36020145
1997-05-23 00:00:00,199706,22.85,0.38656199
1997-05-29 00:00:00,199707,22.5,0.36193227
1997-05-30 00:00:00,199707,22.39,0.3509214
1997-06-02 00:00:00,199707,21.1,0.40653388
1997-06-03 00:00:00,199707,21.03,0.40364621
1997-06-04 00:00:00,199707,21.57,0.39423972
1997-06-05 00:00:00,199707,21.77,0.39167333
1997-06-06 00:00:00,199707,21.88,0.36921043
1997-06-09 00:00:00,199707,21.4,0.37199444
1997-06-10 00:00:00,199707,21.22,0.37233505
1997-06-11 00:00:00,199707,20.71,0.38053069
1997-06-12 00:00:00,199707,20.8,0.36633951000000003
1997-06-13 00:00:00,199707,21.49,0.36533589
1997-06-16 00:00:00,199707,21.47,0.35054723000000004
1997-06-17 00:00:00,199707,21.59,0.34983517999999997
1997-06-18 00:00:00,199707,21.71,0.34947071
1997-06-19 00:00:00,199707,22.21,0.35761649
1997-06-20 00:00:00,199707,22.35,0.35645465000000004
1997-06-23 00:00:00,199707,22.46,0.33964208999999995
1997-06-24 00:00:00,199707,22.86,0.32998855
1997-06-27 00:00:00,199708,21.39,0.31764217
1997-06-30 00:00:00,199708,21.39,0.2597399
1997-07-01 00:00:00,199708,21.1,0.26399707
1997-07-02 00:00:00,199708,20.67,0.26361772
1997-07-03 00:00:00,199708,21.03,0.26949349
1997-07-07 00:00:00,199708,20.68,0.27488439
1997-07-08 00:00:00,199708,21.16,0.28125568
1997-07-09 00:00:00,199708,20.98,0.28248881000000003
1997-07-10 00:00:00,199708,21.15,0.27252802
1997-07-11 00:00:00,199708,20.94,0.27479699
1997-07-14 00:00:00,199708,21.51,0.27265051
1997-07-15 00:00:00,199708,21.62,0.2727565
1997-07-16 00:00:00,199708,21.74,0.27263116
1997-07-17 00:00:00,199708,21.75,0.27239813
1997-07-18 00:00:00,199708,21.68,0.25742433
1997-07-21 00:00:00,199708,20.85,0.29207038
1997-07-22 00:00:00,199708,21.17,0.29678732
1997-07-23 00:00:00,199708,21.48,0.29821647
1997-07-24 00:00:00,199708,21.75,0.28823113
1997-07-25 00:00:00,199708,21.46,0.25255037
1997-07-30 00:00:00,199709,21.61,0.26300984
1997-07-31 00:00:00,199709,21.77,0.25410703
1997-08-01 00:00:00,199709,22.39,0.26512476
1997-08-04 00:00:00,199709,23.74,0.33348563
1997-08-05 00:00:00,199709,23.74,0.32518546
1997-08-06 00:00:00,199709,23.51,0.32665788999999995
1997-08-07 00:00:00,199709,24.44,0.35409401
1997-08-08 00:00:00,199709,25.03,0.36245879999999997
1997-08-11 00:00:00,199709,25.86,0.3738926
1997-08-12 00:00:00,199709,24.75,0.40445616
1997-08-13 00:00:00,199709,24.72,0.40446561000000003
1997-08-14 00:00:00,199709,24.28,0.40717037
1997-08-15 00:00:00,199709,24.32,0.40687573
1997-08-18 00:00:00,199709,24.26,0.38160030999999994
1997-08-19 00:00:00,199709,25.28,0.40762943999999995
1997-08-20 00:00:00,199709,24.49,0.42143697
1997-08-21 00:00:00,199709,23.67,0.43628523
1997-08-22 00:00:00,199709,24.53,0.4526619
1997-08-25 00:00:00,199709,24.89,0.44628423
1997-08-28 00:00:00,199710,26.56,0.46343412
1997-08-29 00:00:00,199710,27.14,0.45653371
1997-09-02 00:00:00,199710,27.93,0.42795938
1997-09-03 00:00:00,199710,28.07,0.42788673000000005
1997-09-04 00:00:00,199710,26.77,0.45804151
1997-09-05 00:00:00,199710,26.97,0.43652693
1997-09-08 00:00:00,199710,26.88,0.42737657
1997-09-09 00:00:00,199710,26.99,0.41857816999999997
1997-09-10 00:00:00,199710,27.02,0.39453592
1997-09-11 00:00:00,199710,27.66,0.40255891
1997-09-12 00:00:00,199710,27.95,0.40095976
1997-09-15 00:00:00,199710,27.86,0.40099574
1997-09-16 00:00:00,199710,27.22,0.40841127
1997-09-17 00:00:00,199710,26.83,0.39258338000000004
1997-09-18 00:00:00,199710,28.87,0.46415650999999997
1997-09-19 00:00:00,199710,28.37,0.45364621
1997-09-22 00:00:00,199710,29.93,0.47867074000000004
1997-09-23 00:00:00,199710,30.48,0.48250813000000004
1997-09-24 00:00:00,199710,30.19,0.48334001
1997-09-29 00:00:00,199711,30.15,0.54108283
1997-09-30 00:00:00,199711,30.82,0.53762533
1997-10-01 00:00:00,199711,31.24,0.53902886
1997-10-02 00:00:00,199711,31.13,0.51949706
1997-10-03 00:00:00,199711,31.25,0.51937756
1997-10-06 00:00:00,199711,29.79,0.54618027
1997-10-07 00:00:00,199711,28.77,0.55962534
1997-10-08 00:00:00,199711,29.15,0.56153259
1997-10-09 00:00:00,199711,29.26,0.55632697
1997-10-10 00:00:00,199711,30.82,0.58524768
1997-10-13 00:00:00,199711,30.33,0.58758045
1997-10-14 00:00:00,199711,30.06,0.5815438199999999
1997-10-15 00:00:00,199711,30.39,0.58126481
1997-10-16 00:00:00,199711,32.47,0.58497433
1997-10-17 00:00:00,199711,32.88,0.58240435
1997-10-20 00:00:00,199711,33.9,0.5714796
1997-10-21 00:00:00,199711,34.04,0.57008587
1997-10-22 00:00:00,199711,35.37,0.58575104
1997-10-23 00:00:00,199711,34.29,0.5273104200000001
1997-10-24 00:00:00,199711,35.48,0.5352467
1997-10-27 00:00:00,199711,37.85,0.50994214
1997-10-30 00:00:00,199712,34.78,0.57241274
1997-10-31 00:00:00,199712,35.52,0.57696069
1997-11-03 00:00:00,199712,33.71,0.58790389
1997-11-04 00:00:00,199712,34.23,0.58031286
1997-11-05 00:00:00,199712,34.68,0.58099692
1997-11-06 00:00:00,199712,33.92,0.58599176
1997-11-07 00:00:00,199712,32.56,0.57580956
1997-11-10 00:00:00,199712,34.33,0.6032738
1997-11-11 00:00:00,199712,34.95,0.6055017
1997-11-12 00:00:00,199712,34.77,0.60521572
1997-11-13 00:00:00,199712,32.51,0.61298055
1997-11-14 00:00:00,199712,30.29,0.66153947
1997-11-17 00:00:00,199712,29.7,0.65307362
1997-11-18 00:00:00,199712,29.49,0.6532709099999999
1997-11-19 00:00:00,199712,28.61,0.64746537
1997-11-20 00:00:00,199712,27.08,0.66783972
1997-11-25 00:00:00,199801,26.6,0.51745381
1997-11-26 00:00:00,199801,25.78,0.5291595
1997-12-01 00:00:00,199801,27.68,0.58364445
1997-12-02 00:00:00,199801,27.18,0.58590297
1997-12-03 00:00:00,199801,26.09,0.5812367900000001
1997-12-04 00:00:00,199801,24.56,0.61700217
1997-12-05 00:00:00,199801,24.53,0.61530846
1997-12-08 00:00:00,199801,24.22,0.61375231
1997-12-09 00:00:00,199801,25.26,0.62272144
1997-12-10 00:00:00,199801,23.54,0.6470218400000001
1997-12-11 00:00:00,199801,23.43,0.64494735
1997-12-12 00:00:00,199801,23.57,0.64508477
1997-12-15 00:00:00,199801,23.07,0.6183784099999999
1997-12-16 00:00:00,199801,24.09,0.58890995
1997-12-17 00:00:00,199801,24.38,0.58252289
1997-12-18 00:00:00,199801,24.12,0.58373552
1997-12-19 00:00:00,199801,24.71,0.5815688
1997-12-22 00:00:00,199801,23.67,0.56041836
1997-12-23 00:00:00,199801,22.16,0.60278301
1997-12-24 00:00:00,199801,22.46,0.59450731
1997-12-30 00:00:00,199802,22.35,0.45261792999999995
1997-12-31 00:00:00,199802,22.64,0.45345735
1998-01-02 00:00:00,199802,21.53,0.4641435
1998-01-05 00:00:00,199802,22.07,0.44336803
1998-01-06 00:00:00,199802,21.82,0.44518400999999996
1998-01-07 00:00:00,199802,21.45,0.44918431
1998-01-08 00:00:00,199802,20.46,0.46346366000000006
1998-01-09 00:00:00,199802,20.46,0.42768103
1998-01-12 00:00:00,199802,20.02,0.43231909
1998-01-13 00:00:00,199802,20.14,0.4327039
1998-01-14 00:00:00,199802,20.16,0.42688079
1998-01-15 00:00:00,199802,20.94,0.42290565999999996
1998-01-16 00:00:00,199802,21.76,0.44163628000000005
1998-01-20 00:00:00,199802,21.15,0.4479663
1998-01-21 00:00:00,199802,20.84,0.44061394
1998-01-22 00:00:00,199802,21.6,0.42240177
1998-01-23 00:00:00,199802,21.17,0.40218228000000006
1998-01-26 00:00:00,199802,20.64,0.40909188999999996
1998-01-27 00:00:00,199802,20.42,0.41073360999999997
1998-01-28 00:00:00,199802,20.01,0.41334361999999997
1998-01-29 00:00:00,199803,21.01,0.36498914
1998-01-30 00:00:00,199803,22.57,0.44213744
1998-02-02 00:00:00,199803,23.29,0.43414052
1998-02-03 00:00:00,199803,23.07,0.42804327999999997
1998-02-04 00:00:00,199803,22.99,0.4259736
1998-02-05 00:00:00,199803,23.83,0.44134098
1998-02-06 00:00:00,199803,23.59,0.41998883
1998-02-09 00:00:00,199803,22.21,0.47089013
1998-02-10 00:00:00,199803,22.68,0.47100041
1998-02-11 00:00:00,199803,22.38,0.47313777
1998-02-12 00:00:00,199803,22.88,0.47933822
1998-02-17 00:00:00,199803,21.66,0.48944322
1998-02-18 00:00:00,199803,22.38,0.49393593
1998-02-19 00:00:00,199803,22.17,0.49432168
1998-02-20 00:00:00,199803,21.98,0.47925333999999997
