,,,,,,,,,,,,,,,
OSPRAIEPORLTD,QW5582.1,UNKNOWN,F,P,EUR,2001-03-01 00:00:00,2001-03-01 00:00:00,0,0,0,4.998,0,0,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-13 00:00:00,2001-03-13 00:00:00,0,0,6,4.98,0.485,0,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-14 00:00:00,2001-03-14 00:00:00,-25263.158,25259.3386,6,5.075,0.485,0,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-15 00:00:00,2001-03-15 00:00:00,-25263.158,25255.5168,6,4.98,0.485,-25760.6303,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-16 00:00:00,2001-03-16 00:00:00,-25263.158,25251.3855,6,4.98,0.485,-25756.7498,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-17 00:00:00,2001-03-17 00:00:00,-25263.158,25244.4933,6,4.98,0.485,-25753.0419,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-18 00:00:00,2001-03-18 00:00:00,-25263.158,25229.693,6,4.98,0.485,-25749.9902,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-19 00:00:00,2001-03-19 00:00:00,-25263.158,25202.0928,6,4.98,0.485,-25748.3144,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-20 00:00:00,2001-03-20 00:00:00,-25263.158,25159.0856,6,4.98,0.485,-25748.7315,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-21 00:00:00,2001-03-21 00:00:00,-25263.158,25100.3297,6,4.98,0.485,-25751.8039,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-22 00:00:00,2001-03-22 00:00:00,-25263.158,25026.9647,6,4.98,0.485,-25757.8972,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-23 00:00:00,2001-03-23 00:00:00,-25263.158,24940.8659,6,4.98,0.485,-25767.1993,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-24 00:00:00,2001-03-24 00:00:00,-25263.158,24844.1433,6,4.98,0.485,-25779.7597,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-25 00:00:00,2001-03-25 00:00:00,-25263.158,24738.8571,6,4.98,0.485,-25795.5293,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-26 00:00:00,2001-03-26 00:00:00,-25263.158,24626.8799,6,4.98,0.485,-25814.3937,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-27 00:00:00,2001-03-27 00:00:00,-25263.158,24509.8441,6,4.98,0.485,-25836.1985,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-28 00:00:00,2001-03-28 00:00:00,-25263.158,24389.1359,6,4.98,0.485,-25860.7667,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-29 00:00:00,2001-03-29 00:00:00,-25263.158,24265.9122,6,4.98,0.485,-25887.9118,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-30 00:00:00,2001-03-30 00:00:00,-25263.158,24141.1265,6,4.98,0.485,-25917.4461,0,
TUDORBVIGLO1,QW5582.2,GDP-HEHUB,F,P,EUR,2001-03-31 00:00:00,2001-03-31 00:00:00,-25263.158,24015.5573,6,4.98,0.485,-25949.1859,0,
TUDORBVIGLO1,QW5582.2,UNKNOWN,F,P,EUR,2001-03-01 00:00:00,2001-03-01 00:00:00,0,0,0,4.998,0,0,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-13 00:00:00,2001-03-13 00:00:00,0,0,6,4.98,0.485,0,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-14 00:00:00,2001-03-14 00:00:00,-10526.316,10524.7246,6,5.075,0.485,0,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-15 00:00:00,2001-03-15 00:00:00,-10526.316,10523.1322,6,4.98,0.485,-10733.5961,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-16 00:00:00,2001-03-16 00:00:00,-10526.316,10521.4108,6,4.98,0.485,-10731.9793,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-17 00:00:00,2001-03-17 00:00:00,-10526.316,10518.5391,6,4.98,0.485,-10730.4343,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-18 00:00:00,2001-03-18 00:00:00,-10526.316,10512.3723,6,4.98,0.485,-10729.1628,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-19 00:00:00,2001-03-19 00:00:00,-10526.316,10500.8722,6,4.98,0.485,-10728.4645,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-20 00:00:00,2001-03-20 00:00:00,-10526.316,10482.9525,6,4.98,0.485,-10728.6383,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-21 00:00:00,2001-03-21 00:00:00,-10526.316,10458.4709,6,4.98,0.485,-10729.9185,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-22 00:00:00,2001-03-22 00:00:00,-10526.316,10427.9021,6,4.98,0.485,-10732.4573,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-23 00:00:00,2001-03-23 00:00:00,-10526.316,10392.0276,6,4.98,0.485,-10736.3332,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-24 00:00:00,2001-03-24 00:00:00,-10526.316,10351.7265,6,4.98,0.485,-10741.5667,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-25 00:00:00,2001-03-25 00:00:00,-10526.316,10307.8573,6,4.98,0.485,-10748.1374,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-26 00:00:00,2001-03-26 00:00:00,-10526.316,10261.2001,6,4.98,0.485,-10755.9976,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-27 00:00:00,2001-03-27 00:00:00,-10526.316,10212.4352,6,4.98,0.485,-10765.0829,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-28 00:00:00,2001-03-28 00:00:00,-10526.316,10162.1401,6,4.98,0.485,-10775.3196,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-29 00:00:00,2001-03-29 00:00:00,-10526.316,10110.7969,6,4.98,0.485,-10786.6301,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-30 00:00:00,2001-03-30 00:00:00,-10526.316,10058.8029,6,4.98,0.485,-10798.9361,0,
TUDORPROTRA,QW5582.3,GDP-HEHUB,F,P,EUR,2001-03-31 00:00:00,2001-03-31 00:00:00,-10526.316,10006.4824,6,4.98,0.485,-10812.161,0,
TUDORPROTRA,QW5582.3,UNKNOWN,F,P,EUR,2001-03-01 00:00:00,2001-03-01 00:00:00,0,0,0,4.998,0,0,0,
