Participant Name,Short Name,Global ID,Short Name,Customer,Full Name,Tie Point,Tie Point,Type,,,,,From Date,To Date
ENRON,EPMI,EPMI_PX_2030,EPERT_S,EPE,EPMI IMPORT AT PV DEVERS 4,15,PVERDE_5_DEVERS,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1072,EPERT4C_B,EPE,EPMI EXPORT AT 4C 4,8,FCORNR_5_PSUEDO,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2049,EPERT4C_S,EPE,EPMI IMPORT AT 4C 4,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1073,EPMDANOB_B,PUGET,EPMI EXPORT AT NOB,26,SYLMAR_2_NOB,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2050,EPMDANOB_S,ECT,EPMI IMPORT AT NOB,26,SYLMAR_2_NOB,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1075,EPMDASYL_B,ECT,EPMI EXPORT AT LDWP,25,SYLMAR_2_LDWP,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2053,EPMDASYL_S,ECT,EPMI IMPORT AT LDWP,25,SYLMAR_2_LDWP,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1077,EPMDAVVL_B,ECT,EPMI EXPORT AT VICTVL,22,LUGO_5_VICTVL,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2055,EPMDAVVL_S,ECT,EPMI IMPORT AT VICTVL,22,LUGO_5_VICTVL,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_SP15_AS_2,EPMI_SP_AI,,EPMI SP15 SC AS IMPORT,,,SC Transfer In,Economic,0.0,9999.0,0.0,2000-06-01 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_SP15_AS_5,EPMI_SP_AO,,EPMI SP15 SC AS EXPORT,,,SC Transfer Out,Economic,0.0,9999.0,0.0,2000-06-01 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,ALAMIT_2_SW00LD,EPMIALAMIT,,ALAMITOS,,,Load,Economic,0.0,50.0,0.0,1997-11-30 00:00:00,1998-03-22 00:00:00
ENRON,EPMI,PX_EPMI_1069,EPMIDA4C_B,ECTstSW,EPMI EXPORT AT 4C,8,FCORNR_5_PSUEDO,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2046,EPMIDA4C_S,ECT,EPMI IMPORT AT 4C,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1065,EPMIDAMD_B,ECT,EPMI EXPORT AT MEAD,10,MEAD_2_WALC,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2042,EPMIDAMD_S,ECT,EPMI IMPORT AT MEAD,10,MEAD_2_WALC,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1048,EPMIDAPV_B,ECTstSW,EPMI EXPORT AT PV DEVERS,15,PVERDE_5_DEVERS,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2027,EPMIDAPV_S,ECT,EPMI IMPORT PV DEVERS,15,PVERDE_5_DEVERS,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_HUMB_2,EPMIHUMBIN,,EPMIHUMBIN,,,SC Transfer In,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_HUMB_5,EPMIHUMBOT,,EPMIHUMBOT,,,SC Transfer Out,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,LJOLLA_6_V600LD,EPMILAJOLL,,LA JOLLA,,,Load,Economic,0.0,20.0,0.0,1997-11-30 00:00:00,1998-03-22 00:00:00
ENRON,EPMI,EPMI_NP15_2,EPMINP15IN,,EPMINP15IN,,,SC Transfer In,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_NP15_5,EPMINP15OT,,EPMINP15OT,,,SC Transfer Out,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,OAKL C_1_#200LD,EPMIOAKLDC,,OAKLAND STATION C,,,Load,Economic,0.0,30.0,0.0,1997-11-30 00:00:00,1998-03-22 00:00:00
ENRON,EPMI,PX_EPMI_1071,EPMIRT4C_B,ECTRT,EPMI EXPORT AT 4C 3,8,FCORNR_5_PSUEDO,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2048,EPMIRT4C_S,ECTRT,EPMI IMPORT AT 4C 3,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1067,EPMIRTMD_B,ECTRT,EPMI EXPORT AT MEAD 3,10,MEAD_2_WALC,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2044,EPMIRTMD_S,ECTRT,EPMI IMPORT AT MEAD 3,10,MEAD_2_WALC,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1050,EPMIRTPV_B,ECTRT,EPMI EXPORT AT PV DEVERS 3,15,PVERDE_5_DEVERS,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2029,EPMIRTPV_S,ECTRT,EPMI IMPORT AT PV DEVERS 3,15,PVERDE_5_DEVERS,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,SANRAM_2_V200LD,EPMISANRAM,,SAN RAMON,,,Load,Economic,0.0,50.0,0.0,1997-11-30 00:00:00,1998-03-22 00:00:00
ENRON,EPMI,EPMI_SF_2,EPMISFIN,,EPMISFIN,,,SC Transfer In,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_SF_5,EPMISFOT,,EPMISFOT,,,SC Transfer Out,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_NP15_102,EPMISMDNPI,,EPMI NP15 SC IMPORT FROM PXC2,,,SC Transfer In,Economic,0.0,9999.0,0.0,2000-06-01 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_NP15_105,EPMISMDNPO,,EPMI NP15 SC EXPORT TO PXC2,,,SC Transfer Out,Economic,0.0,9999.0,0.0,2000-06-01 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_SP15_2,EPMISP15IN,,EPMISP15IN,,,SC Transfer In,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_SP15_5,EPMISP15OT,,EPMISP15OT,,,SC Transfer Out,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1074,EPMRTNOB_B,ECTRT,EPMI EXPORT AT NOB 2,26,SYLMAR_2_NOB,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2051,EPMRTNOB_S,ECTRT,EPMI IMPORT AT NOB 2,26,SYLMAR_2_NOB,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1076,EPMRTSYL_B,ECTRT,EPMI EXPORT AT LDWP 2,25,SYLMAR_2_LDWP,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2054,EPMRTSYL_S,ECTRT,EPMI IMPORT AT LDWP 2,25,SYLMAR_2_LDWP,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,PX_EPMI_1078,EPMRTVVL_B,ECTRT,EPMI EXPORT AT VICTVL 2,22,LUGO_5_VICTVL,Export,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_2056,EPMRTVVL_S,ECTRT,EPMI IMPORT AT VICTVL 2,22,LUGO_5_VICTVL,Import,Economic,0.0,9999.0,0.0,2000-02-24 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1002,F_4CORNERA,EPE,FOUR CORNERS - EPMI IMPORT004,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1003,F_4CORNERB,WAPACRSP,FOUR CORNERS - EPMI IMPORT005,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1004,F_4CORNERC,ECT,FOUR CORNERS - EPMI IMPORT006,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1005,F_4CORNERD,ECT,FOUR CORNERS - EPMI IMPORT007,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1006,F_4CORNERE,ECT,FOUR CORNERS - EPMI IMPORT008,8,FCORNR_5_PSUEDO,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1027,F_BLYTHE,ECT,BLYTHE - EPMI IMPORT051,5,BLYTHE_1_WALC,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1038,F_CAPTJAKA,ECT,CAPTJACK - EPMI IMPORT080,1,CAPJAK_5_OLINDA,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
ENRON,EPMI,EPMI_PX_1039,F_CAPTJAKB,ECT,CAPTJACK - EPMI IMPORT081,1,CAPJAK_5_OLINDA,Import,Economic,0.0,9999.0,0.0,1997-11-30 00:00:00,9999-01-01 00:00:00
