,,,,,,,,,,,,
FT-WEST,NR2127.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.63,0,6200,
FT-ONTARIO,NR2528.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.075,0,-3875,
FT-ONTARIO,NR2545.2,P,CGPR-ST.CLAIR,01-AUG-2000,0,0,1,0.08,0.035,0,6975,
FT-CENTRAL,NR3240.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.15,0,-18600,
FT-WEST,NR4487.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.6975,0,-4262.5,
FT-WEST,NR4492.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.61,0,9300,
FT-ONTARIO,NR5472.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.055,0,-7750,
FT-CENTRAL,NR5490.1,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.0625,0,52312.5,
FT-CENTRAL,NR5504.1,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.0625,0,52312.5,
FT-ONTARIO,NR5511.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.065,0,-4650,
FT-ONTARIO,NR5553.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.0625,0,5425,
FT-ONTARIO,NR5581.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.06,0,6200,
FT-ONTARIO,NR5904.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.08,0,3100,
FT-ONTARIO,NR5915.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.065,0,4650,
FT-CENTRAL,NR5920.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1425,0,34875,
FT-CENTRAL,NR6135.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1375,0,8137.5,
FT-WEST,NR6440.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.7525,0,-12787.5,
FT-ONTARIO,NR6492.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.065,0,4650,
FT-ONTARIO,NR6597.2,P,CGPR-CHIPPAWA,01-AUG-2000,0,0,1,0.07100000000000001,0.17,0,15345,
FT-ONTARIO,NR6641.2,P,CGPR-CHIPPAWA,01-AUG-2000,0,0,1,0.07100000000000001,0.16,0,-13795,
FT-WEST,NR6700.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.665,0,775,
FT-ONTARIO,NR6809.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.065,0,4650,
FT-CENTRAL,NR6925.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.135,0,11625,
FT-CENTRAL,NR6931.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1375,0,13562.5,
FT-CENTRAL,NR7006.2,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1375,0,5425,
FT-CENTRAL,NR7554.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.14,0,12400,
FT-NY,NR8182.1,F,IF-TRANSCO/Z6,01-AUG-2000,0,0,1,0.36,0.355,0,-4650,
FT-CENTRAL,NR9192.1,F,GDM-DAWN,01-AUG-2000,0,0,1,0.07,0.0725,0,775,
FT-ONTARIO,NS1102.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,15999.98,
FT-NY,NS1468.1,F,IF-TRANSCO/Z6,01-AUG-2000,0,0,1,0.36,0.31,0,-15500,
FT-NY,NS1510.1,F,IF-TRANSCO/Z6,01-AUG-2000,0,0,1,0.36,0.31,0,-15500,
FT-NY,NS2030.1,F,IF-TRANSCO/Z6,01-AUG-2000,0,0,1,0.36,0.305,0,-17050,
FT-ONTARIO,NS3091.C,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-23999.97,
FT-WEST,NS3701.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.855,0,172050,
FT-WEST,NS4410.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.805,0,20925,
FT-WEST,NS4415.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.795,0,19375,
FT-WEST,NS4424.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.79,0,18600,
FT-WEST,NS4476.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.74,0,10850,
FT-WEST,NS4492.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.73,0,9300,
FT-WEST,NS4493.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.72,0,7750,
FT-CENTRAL,NS5527.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.145,0,-19375,
FT-CENTRAL,NS5609.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1475,0,-42625,
CLINTONENEMAN,NS6180.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.075,0,-1550,
DUKEENEMARLTD,NS6187.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.085,0,1550,
DUKEENEMARLTD,NS6189.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.085,0,1550,
CORALENERESDIV,NS6275.1,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.095,0,-775,
CLINTONENEMAN,NS6820.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.095,0,4650,
FT-ONTARIO,NS6839.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.08,0,0,
FT-ONTARIO,NS6859.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.08,0,0,
CLINTONENEMAN,NS6878.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.095,0,2325,
CORALENERESDIV,NS6885.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.095,0,-4650,
FT-ONTARIO,NS6952.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.095,0,-6975,
AEPENESER,NS7173.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.145,0,-7750,
ELPASMER,NS7202.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.145,0,-31000,
FT-ONTARIO,NS7470.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,99199.876,
INTRA-SITHE,NS9352.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-51911.295099999996,
COMMONWEALTHGA,NS9392.1,P,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.14,0,10209.447,
FT-CENTRAL,NS9896.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,347199.56600000005,
FT-ONTARIO,NS9936.1,F,CGPR-ST.CLAIR,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-178399.777,
FT-ONTARIO,NS9936.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,307199.61600000004,
FT-ONTARIO,NS9936.3,F,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,1.0000000000000001e-07,0,10649.985,
FT-ONTARIO,NS9936.4,F,CGPR-CHIPPAWA,01-AUG-2000,0,0,1,0.07100000000000001,1.0000000000000001e-07,0,-4259.994000000001,
FT-ONTARIO,NS9936.5,F,CONSUMERS_CDA,01-AUG-2000,0,0,1,0.07,1.0000000000000001e-07,0,-16099.977,
FT-ONTARIO,NS9936.6,F,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,1.0000000000000001e-07,0,32999.967000000004,
FT-ONTARIO,NS9936.7,F,CGPR-PARKWAY,01-AUG-2000,0,0,1,0.07,1.0000000000000001e-07,0,2099.9970000000003,
