Draft Load Deviation for EES_PGES 12/01/2000 - 12/31/2000,,,,,,,,
,,,,,,,,
,2000-12-27 00:00:00,403,Load Deviation,Deviation,-537006.8407333334,38590.148166666666,-498416.69256666675,2104.857
,2000-12-28 00:00:00,403,Load Deviation,Deviation,-508616.5131066665,36704.67666000001,-471911.8364466665,2021.6269999999993
,2000-12-29 00:00:00,403,Load Deviation,Deviation,-427292.0372416666,30677.18339500002,-396614.8538466666,1682.1609999999998
,2000-12-30 00:00:00,403,Load Deviation,Deviation,-171124.878775,27337.97238333334,-143786.90639166665,995.547
,2000-12-31 00:00:00,403,Load Deviation,Deviation,-193432.1056316666,33626.046763333354,-159806.05886833326,841.4179999999999
EES Total,,,,,-4909694.003531666,5599459.446681671,689765.4431500038,-3373.444000000016
PGES,2000-12-01 00:00:00,403,Load Deviation,Deviation,-233729.65601666673,14902.273433333356,-218827.38258333338,1250.3
,2000-12-02 00:00:00,403,Load Deviation,Deviation,-319999.0889,159823.45125,-160175.63764999996,679.05
,2000-12-03 00:00:00,403,Load Deviation,Deviation,-318464.8381333334,1242.19173333334,-317222.6464000001,1593.83
,2000-12-04 00:00:00,403,Load Deviation,Deviation,-392488.57595000026,104030.18416666663,-288458.3917833336,1222.58
,2000-12-05 00:00:00,403,Load Deviation,Deviation,-410737.01709999994,415,-410322.01709999994,1849.61
,2000-12-06 00:00:00,403,Load Deviation,Deviation,-481075.5376666668,253.9799999999958,-480821.5576666668,1925.78
,2000-12-07 00:00:00,403,Load Deviation,Deviation,-405810,4757.053333333333,-401052.94666666666,1602.87
,2000-12-08 00:00:00,403,Load Deviation,Deviation,-287532.9213000002,27480.462000000003,-260052.45930000016,1139.82
,2000-12-09 00:00:00,403,Load Deviation,Deviation,-348810,11015,-337795,1351.18
,2000-12-10 00:00:00,403,Load Deviation,Deviation,-263720.3957833333,18122.5,-245597.89578333328,1192.02
,2000-12-11 00:00:00,403,Load Deviation,Deviation,-306020,8072.5,-297947.5,1328.51
,2000-12-12 00:00:00,403,Load Deviation,Deviation,-328085,6262.5,-321822.5,1407.59
,2000-12-13 00:00:00,403,Load Deviation,Deviation,-331592.8866666666,10275,-321317.8866666666,1406.7
,2000-12-14 00:00:00,403,Load Deviation,Deviation,-406609.36033333343,3364.999999999989,-403244.36033333343,1615.14
,2000-12-15 00:00:00,403,Load Deviation,Deviation,-329884.3406333334,12040,-317844.3406333334,1292.84
,2000-12-16 00:00:00,403,Load Deviation,Deviation,-367649.2709333333,4605.024716666669,-363044.2462166667,1559.54
,2000-12-17 00:00:00,403,Load Deviation,Deviation,-325461.53633333347,545.000000000009,-324916.53633333347,1600.79
,2000-12-18 00:00:00,403,Load Deviation,Deviation,-409886.2183333335,2912.5,-406973.7183333335,1818.83
,2000-12-19 00:00:00,403,Load Deviation,Deviation,-498667.19333333336,2312.500000000012,-496354.69333333336,1985.49
,2000-12-20 00:00:00,403,Load Deviation,Deviation,-412352.8960333333,1017.4999999999915,-411335.3960333333,1724.26
,2000-12-21 00:00:00,403,Load Deviation,Deviation,-438357.79059999995,670.0000000000015,-437687.79059999995,1801.57
,2000-12-22 00:00:00,403,Load Deviation,Deviation,-291583.7312833333,31549.333333333325,-260034.39795,1133.17
,2000-12-23 00:00:00,403,Load Deviation,Deviation,-279848.7004333334,4937.4851,-274911.2153333334,1179.18
,2000-12-24 00:00:00,403,Load Deviation,Deviation,-274950.4928500001,10741,-264209.49285000004,1178.02
,2000-12-25 00:00:00,403,Load Deviation,Deviation,-539786.5235833334,0,-539786.5235833334,2289.11
,2000-12-26 00:00:00,403,Load Deviation,Deviation,-385483.49584999995,0,-385483.49584999995,2027.24
,2000-12-27 00:00:00,403,Load Deviation,Deviation,-396967.64341666666,102.44499999999184,-396865.1984166667,1707.03
,2000-12-28 00:00:00,403,Load Deviation,Deviation,-359963.86089999985,1722.6633333333236,-358241.19756666664,1559.28
,2000-12-29 00:00:00,403,Load Deviation,Deviation,-274288.4848666667,7030.611516666678,-267257.87335,1159.32
,2000-12-30 00:00:00,403,Load Deviation,Deviation,-175696.00115000003,28.000000000000377,-175668.00115000003,1259.39
,2000-12-31 00:00:00,403,Load Deviation,Deviation,-241582.34060000005,723.053316666666,-240859.28728333337,1315.29
PGES Total,,,,,-10837085.79898334,450954.2122333333,-10386131.586750004,46155.33
Grand Total,,,,,-15746779.802515002,6050413.658915006,-9696366.143599998,42781.88599999998
