WEEKLY PRICES,,,,,,,MONTHLY AVERAGE PRICES,,,,,,4-WEEK MOVING AVERAGE PRICES,,,,
DATE,REF_DT,WTI,HU,BENZ,TOLU,,REF_DT,WTI,HU,BENZ,TOLU,,DATE,WTI,HU,BENZ,TOLU
1994-01-28 00:00:00,1994-01-01 00:00:00,0.365238095238095,0.4346,0.729476299200161,0.63220283174185,0.997262357653635,1996-10-01 00:00:00,0.595476190476191,0.667975,0.867330088025388,0.786960816595324,,1994-01-28 00:00:00,0.352440476190476,0.417975,0.729476299200161,0.613269674020415
1994-02-04 00:00:00,1994-02-01 00:00:00,0.372142857142857,0.4563,0.738092161001738,0.638788277905828,0.983357054515226,1996-11-01 00:00:00,0.567023809523809,0.67335,0.897485604330906,0.86187026671057,,1994-02-04 00:00:00,0.359404761904762,0.4297,0.730194287683626,0.619031939413895
1994-02-11 00:00:00,1994-02-01 00:00:00,0.35047619047619,0.4316,0.763939746406468,0.651959170233783,1.17971938512715,1996-12-01 00:00:00,0.597559523809524,0.691925,0.945590832723043,0.850757326308857,,1994-02-11 00:00:00,0.36125,0.434225,0.73234825313402,0.624794204807376
1994-02-18 00:00:00,1994-02-01 00:00:00,0.338333333333333,0.4323,0.78404342394348,0.665130062561739,1.31736972594132,1997-01-01 00:00:00,0.593452380952381,0.686675,1.00554287109235,0.901382943694435,,1994-02-18 00:00:00,0.360892857142857,0.435725,0.740964114935597,0.634672374053342
1994-02-25 00:00:00,1994-02-01 00:00:00,0.346904761904762,0.4406,0.815634917215928,0.727691801119526,1.35117821023123,1997-02-01 00:00:00,0.513869047619048,0.62695,0.943077873030917,0.858165953243332,,1994-02-25 00:00:00,0.356547619047619,0.4387,0.753887907637961,0.6470200856108
1994-03-04 00:00:00,1994-03-01 00:00:00,0.346904761904762,0.4513,0.841482502620658,0.77049720118538,1.42568737886531,1997-03-01 00:00:00,0.504642857142857,0.659275,0.903229512198624,0.791488310833059,,1994-03-04 00:00:00,0.351964285714286,0.4402,0.775427562141903,0.670892327955219
1994-03-11 00:00:00,1994-03-01 00:00:00,0.343809523809524,0.4487,0.884561811628542,0.829766216661179,1.57282521387803,1997-04-01 00:00:00,0.467559523809524,0.613375,0.894613650397048,0.815772143562726,,1994-03-11 00:00:00,0.345654761904762,0.43895,0.801275147546633,0.703819558775107
1994-03-18 00:00:00,1994-03-01 00:00:00,0.354285714285714,0.4592,0.907537443099413,0.823180770497201,1.56159762165157,1997-05-01 00:00:00,0.506309523809524,0.6484,0.811685980556872,0.850345735923609,,1994-03-18 00:00:00,0.343988095238095,0.443225,0.831430663852152,0.748271320381956
1994-03-25 00:00:00,1994-03-01 00:00:00,0.360238095238095,0.4648,0.942000890305719,0.82647349357919,1.61493968227629,1997-06-01 00:00:00,0.450178571428571,0.5698,0.776863539108833,0.849110964767863,,1994-03-25 00:00:00,0.34797619047619,0.44995,0.862304168641135,0.787783997365822
1994-04-08 00:00:00,1994-04-01 00:00:00,0.370714285714286,0.4846,0.959232613908873,0.8528152782351,1.58752535543819,1997-07-01 00:00:00,0.464583333333333,0.60315,0.733066241617484,0.824827132038195,,1994-04-08 00:00:00,0.351309523809524,0.456,0.893895661913583,0.812479420480737
1994-04-15 00:00:00,1994-04-01 00:00:00,0.394761904761905,0.5035,0.970720429644308,0.859400724399078,1.45900229463576,1997-08-01 00:00:00,0.469761904761905,0.66275,0.850457358663967,0.872983207112282,,1994-04-15 00:00:00,0.357261904761905,0.464325,0.923333189735637,0.833058939743168
1994-04-22 00:00:00,1994-04-01 00:00:00,0.408095238095238,0.5089,0.962104567842732,0.842937108989134,1.35754911606737,1997-09-01 00:00:00,0.47125,0.594275,0.844354456554517,0.813714191636483,,1994-04-22 00:00:00,0.37,0.478025,0.944872844239578,0.840467566677642
1994-04-29 00:00:00,1994-04-01 00:00:00,0.402380952380952,0.492,0.936256982438002,0.833058939743168,1.3267925007335,1997-10-01 00:00:00,0.504404761904762,0.600925,0.82209681356711,0.754445176160685,,1994-04-29 00:00:00,0.383452380952381,0.49045,0.958514625425408,0.845406651300626
1994-05-06 00:00:00,1994-05-01 00:00:00,0.421428571428571,0.501,0.91615330490099,0.82647349357919,1.17392309637523,1997-11-01 00:00:00,0.480238095238095,0.589975,0.902870517956892,0.724810668422786,,1994-05-06 00:00:00,0.393988095238095,0.49725,0.957078648458479,0.84705301284162
1994-05-13 00:00:00,1994-05-01 00:00:00,0.433571428571429,0.5139,0.904665489165554,0.846229832071123,1.08654313810836,1997-12-01 00:00:00,0.437559523809524,0.5581,0.970720429644309,0.768027658873889,,1994-05-13 00:00:00,0.406666666666667,0.50135,0.946308821206508,0.840467566677642
1994-05-20 00:00:00,1994-05-01 00:00:00,0.450476190476191,0.526,0.893177673430118,0.793546262759302,0.982741135521404,1998-01-01 00:00:00,0.393392857142857,0.5151,0.811326986315139,0.647431675996049,,1994-05-20 00:00:00,0.416369047619048,0.50395,0.929795086086819,0.837174843595654
1994-05-27 00:00:00,1994-05-01 00:00:00,0.429285714285714,0.5221,0.875945949826965,0.773789924267369,1.04047309443885,1998-02-01 00:00:00,0.382797619047619,0.4963,0.668447278105659,0.57951926243003,,1994-05-27 00:00:00,0.426964285714286,0.508225,0.912563362483666,0.824827132038195
1994-06-03 00:00:00,1994-06-01 00:00:00,0.431428571428571,0.5319,0.864458134091529,0.780375370431347,1.00371090683467,1998-03-01 00:00:00,0.357440476190476,0.496275,0.669524260830856,0.551119525847876,,1994-06-03 00:00:00,0.433690476190476,0.51575,0.897485604330907,0.810009878169246
1994-06-10 00:00:00,1994-06-01 00:00:00,0.44,0.5147,0.858714226223811,0.777082647349358,0.951623241417753,1998-04-01 00:00:00,0.369642857142857,0.51155,0.666652306896997,0.61779716825815,,1994-06-10 00:00:00,0.436190476190476,0.523475,0.884561811628541,0.798485347382285
1994-06-17 00:00:00,1994-06-01 00:00:00,0.493095238095238,0.552,0.855842272289952,0.767204478103391,0.735653087212844,1998-05-01 00:00:00,0.354642857142857,0.504525,0.646548629359985,0.661014158709253,,1994-06-17 00:00:00,0.437797619047619,0.523675,0.873073995893106,0.781198551201844
1994-06-24 00:00:00,1994-06-01 00:00:00,0.46,0.5397,0.901793535231695,0.767204478103391,0.960420728764554,1998-06-01 00:00:00,0.31922619047619,0.4686,0.642599692700929,0.638788277905828,,1994-06-24 00:00:00,0.448452380952381,0.530175,0.863740145608064,0.774613105037866
1994-07-08 00:00:00,1994-07-01 00:00:00,0.463809523809524,0.5278,0.919025258834848,0.80013170892328,0.981471297282527,1998-07-01 00:00:00,0.332916666666667,0.437225,0.631111876965494,0.653193941389529,,1994-07-08 00:00:00,0.456130952380952,0.534575,0.870202041959247,0.772966743496872
1994-07-15 00:00:00,1994-07-01 00:00:00,0.473571428571429,0.5478,0.944872844239578,0.839644385907145,0.995206609254012,1998-08-01 00:00:00,0.321547619047619,0.41905,0.612085182153678,0.587751070135002,,1994-07-15 00:00:00,0.464226190476191,0.53355,0.883843823145077,0.777905828119855
1994-07-22 00:00:00,1994-07-01 00:00:00,0.466904761904762,0.5574,0.987952153247462,0.872571616727033,1.11596075657284,1998-09-01 00:00:00,0.358154761904762,0.439325,0.608136245494622,0.548238393151136,,1994-07-22 00:00:00,0.472619047619048,0.541825,0.905383477649018,0.793546262759302
1994-07-29 00:00:00,1994-07-01 00:00:00,0.483333333333333,0.5939,1.01954364651991,0.912084293710899,1.10940064797223,1998-10-01 00:00:00,0.34047619047619,0.441975,0.665934318413533,0.574168587421798,,1994-07-29 00:00:00,0.466071428571429,0.543175,0.938410947888396,0.819888047415212
1994-08-05 00:00:00,1994-08-01 00:00:00,0.459761904761905,0.5821,1.07411077126323,0.96476786302272,1.33623264593763,1998-11-01 00:00:00,0.306190476190476,0.390825,0.743477074627723,0.575814948962792,,1994-08-05 00:00:00,0.471904761904762,0.556725,0.96784847571045,0.856108001317089
1994-08-12 00:00:00,1994-08-01 00:00:00,0.429761904761905,0.5522,1.23781214549319,1.04708594007244,1.88022770696475,1998-12-01 00:00:00,0.262738095238095,0.338725,0.675268168698574,0.467978268027659,,1994-08-12 00:00:00,0.470892857142857,0.5703,1.00661985381754,0.897267039841949
1994-08-19 00:00:00,1994-08-01 00:00:00,0.418571428571428,0.542,1.36417811858298,1.08001317089233,2.25912861094909,1999-01-01 00:00:00,0.301309523809524,0.3646,0.628886112666753,0.461187026671057,,1994-08-19 00:00:00,0.459940476190476,0.5714,1.07985467913095,0.949127428383273
1994-08-26 00:00:00,1994-08-01 00:00:00,0.408095238095238,0.5017,1.28089145450107,0.974646032268686,2.13870718139119,1999-02-01 00:00:00,0.283988095238095,0.34545,0.61520843205675,0.454972011853803,,1994-08-26 00:00:00,0.447857142857143,0.56755,1.17391117046483,1.0009878169246
1994-09-09 00:00:00,1994-09-01 00:00:00,0.417380952380952,0.4747,1.23781214549319,0.869278893645044,1.96566515178059,1999-03-01 00:00:00,0.352380952380952,0.462125,0.599915277358951,0.53243332235759,,1994-09-09 00:00:00,0.429047619047619,0.5445,1.23924812246012,1.01662825156404
1994-09-16 00:00:00,1994-09-01 00:00:00,0.400714285714286,0.4474,1.160269389279,0.816595324333223,1.89550293224705,1999-04-01 00:00:00,0.419642857142857,0.527025,0.737086977124887,0.696781363187356,,1994-09-16 00:00:00,0.418452380952381,0.51765,1.28017346601761,0.992756009219625
1994-09-23 00:00:00,1994-09-01 00:00:00,0.42452380952381,0.4577,1.09134249486638,0.760619031939414,1.57074508044801,1999-05-01 00:00:00,0.415,0.503466666666667,0.69060918929527,0.681593677971683,,1994-09-23 00:00:00,0.411190476190476,0.49145,1.26078777696406,0.935133355284821
1994-09-30 00:00:00,1994-09-01 00:00:00,0.437857142857143,0.4656,1.05400709372622,0.754033585775436,1.40719401503541,1999-06-01 00:00:00,0.429345238095238,0.521725,0.672216717643849,0.642739545604215,,1994-09-30 00:00:00,0.412678571428571,0.470375,1.19257887103491,0.855284820546592
1994-10-07 00:00:00,1994-10-01 00:00:00,0.434761904761905,0.4752,1.03103146225535,0.777082647349358,1.3714852910583,1999-07-01 00:00:00,0.486428571428571,0.623675,0.700649061589052,0.741809351333553,,1994-10-07 00:00:00,0.420119047619048,0.46135,1.1358577808412,0.80013170892328
1994-10-14 00:00:00,1994-10-01 00:00:00,0.404047619047619,0.4759,0.99369606111518,0.760619031939414,1.45935383422732,1999-08-01 00:00:00,0.50875,0.656825,0.770473441605997,0.802354297003622,,1994-10-14 00:00:00,0.424464285714286,0.461475,1.08416261003174,0.777082647349358
1994-10-21 00:00:00,1994-10-01 00:00:00,0.413809523809524,0.4987,0.91615330490099,0.737569970365492,1.21394929837984,1999-09-01 00:00:00,0.565654761904762,0.68655,0.84439035597869,0.838615409944024,,1994-10-21 00:00:00,0.425297619047619,0.4686,1.04251927799078,0.763088574250905
1994-10-28 00:00:00,1994-10-01 00:00:00,0.434047619047619,0.5856,0.858714226223811,0.727691801119526,0.978387136664842,1999-10-01 00:00:00,0.529285714285714,0.630525,0.880576975545312,0.793628580836352,,1994-10-28 00:00:00,0.422619047619048,0.47885,0.998721980499433,0.757326308857425
1994-11-04 00:00:00,1994-11-01 00:00:00,0.446666666666667,0.5852,0.873073995893106,0.767204478103391,0.95464327438755,1999-11-01 00:00:00,0.603214285714286,0.712425,0.867150590904522,0.741727033256503,,1994-11-04 00:00:00,0.421666666666667,0.50885,0.949898763623831,0.750740862693448
1994-11-11 00:00:00,1994-11-01 00:00:00,0.42952380952381,0.5782,0.873073995893106,0.757326308857425,1.03265564454049,1999-12-01 00:00:00,0.615714285714286,0.70325,0.998829678771952,0.806140928547909,,1994-11-11 00:00:00,0.424642857142857,0.53635,0.910409397033272,0.748271320381956
1994-11-18 00:00:00,1994-11-01 00:00:00,0.415952380952381,0.5498,0.890305719496259,0.757326308857425,1.14040298905798,2000-01-01 00:00:00,0.640833333333333,0.729725,1.07996237740347,0.858659861705631,,1994-11-18 00:00:00,0.431011904761905,0.561925,0.880253880727753,0.747448139611459
1994-11-25 00:00:00,1994-11-01 00:00:00,0.432142857142857,0.5567,0.884561811628542,0.760619031939414,1.04691989467762,2000-02-01 00:00:00,0.703095238095238,0.824575,1.20460517813294,0.984524201514653,,1994-11-25 00:00:00,0.431547619047619,0.5747,0.873791984376571,0.752387224234442
1994-12-09 00:00:00,1994-12-01 00:00:00,0.407857142857143,0.5269,0.901793535231695,0.760619031939414,1.21105245065564,2000-03-01 00:00:00,0.699940476190476,0.948575,1.28110685104611,1.03510865986171,,1994-12-09 00:00:00,0.431071428571429,0.567475,0.880253880727753,0.760619031939414
1994-12-16 00:00:00,1994-12-01 00:00:00,0.399047619047619,0.5155,0.927641120636425,0.796838985841291,1.32463765314617,2000-04-01 00:00:00,0.608511904761905,0.817025,1.02568244805353,0.957359236088245,,1994-12-16 00:00:00,0.421369047619048,0.5529,0.8874337655624,0.75897267039842
1994-12-23 00:00:00,1994-12-01 00:00:00,0.413095238095238,0.5187,0.962104567842732,0.836351662825156,1.32901393944638,2000-05-01 00:00:00,0.695238095238095,0.9499,1.10038914975804,1.12228350345736,,1994-12-23 00:00:00,0.41375,0.537225,0.90107554674823,0.768850839644386
1995-01-06 00:00:00,1995-01-01 00:00:00,0.420714285714286,0.5377,1.01379973865219,0.895620678300955,1.409710754012,2000-06-01 00:00:00,0.770833333333333,1.0594,1.32928387828659,1.23361870266711,,1995-01-06 00:00:00,0.413035714285714,0.52945,0.919025258834848,0.788607178136319
1995-01-13 00:00:00,1995-01-01 00:00:00,0.417142857142857,0.55,1.04539123192464,0.90879157062891,1.50607487105222,2000-07-01 00:00:00,0.704880952380952,0.9382,1.27880928789902,1.16237240698057,,1995-01-13 00:00:00,0.410178571428571,0.5247,0.951334740590761,0.822357589726704
1995-01-20 00:00:00,1995-01-01 00:00:00,0.444047619047619,0.574,1.05400709372622,0.928547909120843,1.37363527809657,2000-08-01 00:00:00,0.744047619047619,0.921225,1.27338847484886,1.0004939084623,,1995-01-20 00:00:00,0.4125,0.530475,0.987234164763997,0.859400724399078
1995-01-27 00:00:00,1995-01-01 00:00:00,0.427380952380952,0.5607,1.0339034161892,0.925255186038854,1.41916119665441,2000-09-01 00:00:00,0.827976190476191,0.95855,1.25504386909634,1.06988804741521,,1995-01-27 00:00:00,0.42375,0.5451,1.01882565803645,0.892327955218966
1995-02-03 00:00:00,1995-02-01 00:00:00,0.447142857142857,0.5735,1.00231192291676,0.931840632202832,1.24159215987773,2000-10-01 00:00:00,0.783928571428571,0.90565,1.16055658467238,1.00732630885743,,1995-02-03 00:00:00,0.427321428571429,0.5556,1.03677537012306,0.91455383602239
1995-02-10 00:00:00,1995-02-01 00:00:00,0.43952380952381,0.5564,0.996568015049039,0.905498847546921,1.26738118266845,2000-11-01 00:00:00,0.818928571428572,0.89435,1.15632045261994,1.00493908462298,,1995-02-10 00:00:00,0.433928571428571,0.56455,1.0339034161892,0.923608824497859
1995-02-17 00:00:00,1995-02-01 00:00:00,0.450238095238095,0.5876,0.936256982438002,0.829766216661179,1.07947082297176,2000-12-01 00:00:00,0.656488095238095,0.755,1.16055658467238,0.927354297003622,,1995-02-17 00:00:00,0.43952380952381,0.56615,1.0216976119703,0.922785643727362
