"Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.",
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-03-01 00:00:00,,13034,12634.6038,3.7175,3.291,-5388.6585
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-04-01 00:00:00,,12949,12508.9638,3.7175,3.136,-7273.9624
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-05-01 00:00:00,,12777,12299.6071,3.7175,3.146,-7029.2255
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-06-01 00:00:00,,12692,12171.5921,3.7175,3.181,-6530.0592
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-07-01 00:00:00,,12606,12043.1514,3.7175,3.226,-5919.2089
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-08-01 00:00:00,,12516,11908.5269,3.7175,3.271,-5317.1573
KONALTD,2000-12-01 00:00:00,QD7204.1,O,IF-WNG/TOK,NG,F,,,2001-12-01 00:00:00,,,0,1e-07,0,0
KONALTD,2000-12-01 00:00:00,QD7204.2,O,IF-WNG/TOK,NG,F,,,2001-12-01 00:00:00,,,0,1e-07,0,0
KONALTD,2000-10-12 00:00:00,Q39019.1,O,NXAVCPROMPT,WTI,F,P,ASI,2001-12-01 00:00:00,2001-12-31 00:00:00,-3000,0,28,17.72,0
KONALTD,2000-10-12 00:00:00,Q39019.1,O,NXAVCPROMPT,WTI,F,P,ASI,2002-01-01 00:00:00,2001-12-31 00:00:00,0,881.4259,0,0,-28412.6388
KONALTD,2000-10-12 00:00:00,Q39019.1,O,NXAVCPROMPT,WTI,F,P,ASI,2002-02-01 00:00:00,2001-12-31 00:00:00,0,1057.7111,0,0,0
