Date,Average of PP Liquidations (5*16),Average of PP Liquidations (7*8),Average of PP Liquidations (7*24),Average of AECO CGPR Gas Daily,LN(Gas),LN(Power 7*8),LN(Power 7*24),LN(Power 5*16)
1997-06-01 00:00:00,20.61535713502339,8.050833365321159,15.876180580920645,1.55624,0.3442328711322335,0.4798856526895061,0.689857136754727,0.7003024626081443
1998-06-01 00:00:00,62.781704528765246,18.923375018437703,42.10098609262043,1.8121966666666667,0.15226708191179728,0.8546223216389697,0.9752512537258615,1.1136274118239458
1999-06-01 00:00:00,81.99917598746039,24.873749937613805,54.625222184260686,2.79,0.43150185841405236,0.2734150966640054,0.26042455781230806,0.26704549641057185
2000-06-01 00:00:00,162.32320924780586,49.08304177522659,106.72544397645528,5.05,0.5933466474539941,0.6797005657650242,0.6697638717857368,0.6828802681593427
1996-07-01 00:00:00,14.772073896093803,6.325846754735516,11.32231184039065,1.1702838709677423,-1.4621418991474764,-2.0488696938629403,-2.2434843145330103,-2.3968509670184974
1997-07-01 00:00:00,23.35957385328683,9.597741980706491,17.34619622717621,1.5084709677419357,0.2538501895126908,0.4168839605447169,0.42659796662342675,0.4582684157905313
1998-07-01 00:00:00,40.325340980833225,14.605241944712978,29.042271564724626,1.9673161290322583,0.26557370917662027,0.41985264112050186,0.515379164093144,0.5459731645811083
1999-07-01 00:00:00,42.730327492668515,15.258992002856347,31.17262105147044,2.79,0.3493713530041713,0.04378846723097238,0.07078777033544767,0.057928834066549036
2000-07-01 00:00:00,202.27849934101104,52.48612901472276,124.11376313240298,4.5,0.47803580094299974,1.235379956628891,1.38165841046746,1.5547365436033578
1996-08-01 00:00:00,18.136398823488328,8.439516176139154,13.657298416860643,1.1531709677419353,-1.3615618856996097,-1.8276239435820676,-2.206924528333029,-2.4117245537908647
1997-08-01 00:00:00,33.07406245470047,15.073709597510677,24.05873651850608,1.5046516129032257,0.26604587388401313,0.5800271582483068,0.5662241340967565,0.6008284598865815
1998-08-01 00:00:00,47.55115616321564,17.742540367187992,33.27358868942466,1.78,0.1680519793433164,0.1630130264724959,0.3242657544509049,0.3630567398211615
1999-08-01 00:00:00,113.89377985965638,20.946653223806813,66.46426083323776,3.26,0.6051138310746224,0.16601371636951318,0.6919004222740924,0.8734601550437302
2000-08-01 00:00:00,329.34778568961406,64.33068544633927,202.0939388736602,4.42,0.30441250071099063,1.1220578575714946,1.1120682611159691,1.0618480333664628
1996-09-01 00:00:00,15.942531248927116,6.951208430528641,12.493208365307915,1.1098666666666666,-1.3818998081004836,-2.2251212211661135,-2.7835474673555645,-3.0281238324823847
1997-09-01 00:00:00,25.94842267887933,15.504875044027964,21.55016671816508,1.41,0.23934981640095365,0.8022389740856041,0.5451983869863627,0.487120365369599
1998-09-01 00:00:00,48.14342260360718,19.664166673024496,36.13887503279579,2.02,0.35950780702303653,0.23764353539257857,0.5169856037824622,0.6180737020265616
1999-09-01 00:00:00,68.78595242613838,24.048499914010367,47.45186106761297,3.11054,0.43169883314600266,0.20127459213202847,0.27234658929948086,0.3568150175355234
2000-09-01 00:00:00,286.65903129577634,77.50804114341736,176.28054148356122,6.27753,0.7021802464515886,1.170309066697573,1.312360965749836,1.4272939209708775
1996-10-01 00:00:00,23.81627842783928,12.431169356069256,19.224220429056437,1.383732258064516,-1.5121922076857857,-1.830174711261128,-2.215905746977859,-2.4879241507754983
1997-10-01 00:00:00,29.41803975809704,16.132419361222176,23.35240590187811,1.7706483870967744,0.24656141657554248,0.2606238958807471,0.1945290505744964,0.21123876895052823
1998-10-01 00:00:00,57.59029773871104,28.309274146633765,48.25432801374826,2.35,0.2830695282556064,0.5623585870403284,0.7257855082389996,0.671746028092604
1999-10-01 00:00:00,115.19853199720383,31.159516142260642,70.4910621796885,3.58,0.42094747225654133,0.09593023338704657,0.379000400659179,0.6933028936231435
2000-10-01 00:00:00,352.2958331562224,119.84407190015239,253.51048343371315,6.45,0.5887173303950722,1.347071804283488,1.2799192527560586,1.1178142526324018
1996-11-01 00:00:00,30.83718749284744,20.769541716575624,26.659083337916265,1.9314966666666664,-1.2057849534594127,-1.7527039240330948,-2.252275246208809,-2.435749909926696
1997-11-01 00:00:00,24.621842095726414,13.908833346764247,20.15355554024379,1.6583700000000006,-0.15245998509749245,-0.4009634420938763,-0.2797492042987446,-0.22508740873919966
1998-11-01 00:00:00,43.220187693834305,21.025666749477388,34.06309733258353,2.52,0.418423709272556,0.41321978670894216,0.5248338822024288,0.5626737547561835
1999-11-01 00:00:00,39.00336307003384,12.981333410739898,28.747069468763137,2.8562833333333333,0.12526234438258793,-0.4822314834787375,-0.16967877811242058,-0.10265981884665605
2000-11-01 00:00:00,333.1607141095116,100.37395831044518,40.178198815673916,7.31,0.9397220278557673,2.0453903601350234,0.334788699972602,2.144977123531165
1996-12-01 00:00:00,30.066937500238417,19.40681459634535,227.7274722574022,2.279596774193548,-1.1652446998596309,-1.643278521992917,1.7348250864011112,-2.4051988523796077
1997-12-01 00:00:00,27.799791688010806,15.444274221697162,26.10223121220066,1.342051612903226,-0.5297990764026828,-0.22838593812502367,-2.1661288191680863,-0.0783976186968647
1998-12-01 00:00:00,40.253452482677645,21.95947580568252,22.010013464317527,2.22,0.5033076983848148,0.35196041182423776,-0.17052329045777978,0.37016724872167533
1999-12-01 00:00:00,55.57434502669743,22.721895096763486,32.6460081249155,2.76,0.21772348384487034,0.03413025538230678,0.39422507833661535,0.3225258982330829
2000-12-01 00:00:00,230.51901787803286,124.30431385963193,188.9136423551908,11.87,1.458783528892518,1.6994037018172279,1.7555674062736855,1.422611691709978
,,,,,,,,
,,,,Correlation,,0.924867569008638,0.8302166549745021,0.935934792684077
