Date,Price
1996-03-01 00:00:00,14.51
1996-03-02 00:00:00,10.06
1996-03-03 00:00:00,9.0699997
1996-03-04 00:00:00,11.67
1996-03-05 00:00:00,11.73
1996-03-06 00:00:00,11.66
1996-03-07 00:00:00,11.11
1996-03-08 00:00:00,10.25
1996-03-09 00:00:00,10.68
1996-03-10 00:00:00,10.77
1996-03-11 00:00:00,11.5
1996-03-12 00:00:00,11.44
1996-03-13 00:00:00,10.93
1996-03-14 00:00:00,11.43
1996-03-15 00:00:00,11.24
1996-03-16 00:00:00,11.16
1996-03-17 00:00:00,10.66
1996-03-18 00:00:00,12.64
1996-03-19 00:00:00,11.91
1996-03-20 00:00:00,12.21
1996-03-21 00:00:00,12.29
1996-03-22 00:00:00,12.22
1996-03-23 00:00:00,10.2
1996-03-24 00:00:00,9.6499996
1996-03-25 00:00:00,12.12
1996-03-26 00:00:00,13.08
1996-03-27 00:00:00,13.33
1996-03-28 00:00:00,12.92
1996-03-29 00:00:00,12.83
1996-03-30 00:00:00,10.54
1996-03-31 00:00:00,9.2399998
1996-04-01 00:00:00,12.58
1996-04-02 00:00:00,12.55
1996-04-03 00:00:00,13.58
1996-04-04 00:00:00,13.89
1996-04-05 00:00:00,12.85
1996-04-06 00:00:00,12.69
1996-04-07 00:00:00,10.24
1996-04-08 00:00:00,13.16
1996-04-09 00:00:00,13.05
1996-04-10 00:00:00,13.12
1996-04-11 00:00:00,12.96
1996-04-12 00:00:00,12.71
1996-04-13 00:00:00,11.04
1996-04-14 00:00:00,9.9700003
1996-04-15 00:00:00,14.45
1996-04-16 00:00:00,13.58
1996-04-17 00:00:00,13.83
1996-04-18 00:00:00,13.39
1996-04-19 00:00:00,13.78
1996-04-20 00:00:00,11.69
1996-04-22 00:00:00,12.89
1996-04-23 00:00:00,12.73
1996-04-24 00:00:00,13.1
1996-04-25 00:00:00,13.59
1996-04-26 00:00:00,13.34
1996-04-27 00:00:00,16.129999
1996-04-28 00:00:00,13.09
1996-04-29 00:00:00,13.28
1996-04-30 00:00:00,13.21
1996-05-01 00:00:00,14.32
1996-05-02 00:00:00,13.84
1996-05-03 00:00:00,13.14
1996-05-04 00:00:00,12.19
1996-05-05 00:00:00,11.14
1996-05-06 00:00:00,13.27
1996-05-07 00:00:00,12.9
1996-05-08 00:00:00,14.02
1996-05-09 00:00:00,13.45
1996-05-10 00:00:00,15.18
1996-05-11 00:00:00,14.32
1996-05-12 00:00:00,12.73
1996-05-13 00:00:00,15.95
1996-05-14 00:00:00,15.05
1996-05-15 00:00:00,15.25
1996-05-16 00:00:00,15.21
1996-05-17 00:00:00,15.02
1996-05-18 00:00:00,13.19
1996-05-19 00:00:00,11.1
1996-05-20 00:00:00,13.82
1996-05-21 00:00:00,14.11
1996-05-22 00:00:00,13.15
1996-05-23 00:00:00,12.67
1996-05-24 00:00:00,12.39
1996-05-25 00:00:00,12.38
1996-05-26 00:00:00,8.5699997
1996-05-27 00:00:00,10.93
1996-05-28 00:00:00,11.7
1996-05-29 00:00:00,12.15
1996-05-30 00:00:00,12.26
1996-05-31 00:00:00,13.05
1996-06-01 00:00:00,13.19
1996-06-02 00:00:00,11.97
1996-06-03 00:00:00,19.530001
1996-06-04 00:00:00,16.040001
1996-06-05 00:00:00,19.290001
1996-06-06 00:00:00,18.870001
1996-06-07 00:00:00,20.299999
1996-06-08 00:00:00,20.280001
1996-06-09 00:00:00,12.67
1996-06-10 00:00:00,19.32
1996-06-11 00:00:00,21.59
1996-06-12 00:00:00,22.27
1996-06-13 00:00:00,21.040001
1996-06-14 00:00:00,19.77
1996-06-15 00:00:00,17.889999
1996-06-16 00:00:00,14.35
1996-06-17 00:00:00,19.17
1996-06-18 00:00:00,20.23
1996-06-19 00:00:00,17.040001
1996-06-20 00:00:00,17.42
1996-06-21 00:00:00,17.540001
1996-06-22 00:00:00,15.91
1996-06-23 00:00:00,13.22
1996-06-24 00:00:00,16.959999
1996-06-25 00:00:00,17.83
1996-06-26 00:00:00,17.75
1996-06-27 00:00:00,17.25
1996-06-28 00:00:00,16.700001
1996-06-29 00:00:00,16.85
1996-06-30 00:00:00,15.51
1996-07-01 00:00:00,20.469999
1996-07-02 00:00:00,21.639999
1996-07-03 00:00:00,24.379999
1996-07-05 00:00:00,21.82
1996-07-06 00:00:00,20.469999
1996-07-08 00:00:00,24.809999
1996-07-09 00:00:00,27.49
1996-07-10 00:00:00,26.780001
1996-07-11 00:00:00,26.540001
1996-07-12 00:00:00,25.469999
1996-07-13 00:00:00,25.299999
1996-07-15 00:00:00,25.200001
1996-07-16 00:00:00,24.139999
1996-07-17 00:00:00,25.77
1996-07-18 00:00:00,26.870001
1996-07-19 00:00:00,25.639999
1996-07-20 00:00:00,24.57
1996-07-22 00:00:00,26.4
1996-07-23 00:00:00,27.639999
1996-07-24 00:00:00,30.17
1996-07-25 00:00:00,32.029999
1996-08-01 00:00:00,28.879999
1996-08-02 00:00:00,27.42
1996-08-03 00:00:00,25.32
1996-08-05 00:00:00,25.440001
1996-08-06 00:00:00,22.879999
1996-08-07 00:00:00,20
1996-08-08 00:00:00,17.950001
1996-08-09 00:00:00,19.299999
1996-08-10 00:00:00,34.939999
1996-08-12 00:00:00,24.709999
1996-08-13 00:00:00,38.610001
1996-08-14 00:00:00,39.240002
1996-08-15 00:00:00,58.240002
1996-08-16 00:00:00,50.450001
1996-08-17 00:00:00,24.379999
1996-08-19 00:00:00,26.74
1996-08-20 00:00:00,22.280001
1996-08-21 00:00:00,23.950001
1996-08-22 00:00:00,22.83
1996-08-23 00:00:00,22.16
1996-08-24 00:00:00,23.790001
1996-08-26 00:00:00,24.5
1996-08-27 00:00:00,23.1
1996-08-28 00:00:00,29.200001
1996-09-02 00:00:00,21.1
1996-09-03 00:00:00,26.26
1996-09-04 00:00:00,27.889999
1996-09-05 00:00:00,25.17
1996-09-06 00:00:00,22.85
1996-09-07 00:00:00,23.110001
1996-09-08 00:00:00,20.16
1996-09-09 00:00:00,23.17
1996-09-10 00:00:00,23.98
1996-09-11 00:00:00,24.18
1996-09-12 00:00:00,23.049999
1996-09-13 00:00:00,20.870001
1996-09-14 00:00:00,19.01
1996-09-16 00:00:00,19.950001
1996-09-17 00:00:00,17.98
1996-09-18 00:00:00,17.370001
1996-09-19 00:00:00,17.43
1996-09-20 00:00:00,17.34
1996-09-21 00:00:00,17.92
1996-09-22 00:00:00,16.450001
1996-09-23 00:00:00,21.23
1996-09-24 00:00:00,20.59
1996-09-25 00:00:00,20.950001
1996-09-26 00:00:00,21.620001
1996-09-27 00:00:00,20.49
1996-09-28 00:00:00,20.23
1996-09-29 00:00:00,19.209999
1996-09-30 00:00:00,23.49
1996-10-01 00:00:00,20.379999
1996-10-02 00:00:00,21.32
1996-10-03 00:00:00,20.049999
1996-10-04 00:00:00,19.889999
1996-10-05 00:00:00,19.93
1996-10-06 00:00:00,21.34
1996-10-07 00:00:00,21.5
1996-10-08 00:00:00,22.74
1996-10-09 00:00:00,23.58
1996-10-10 00:00:00,24.02
1996-10-11 00:00:00,20.200001
1996-10-12 00:00:00,19.84
1996-10-13 00:00:00,18.5
1996-10-14 00:00:00,20.059999
1996-10-15 00:00:00,20.299999
1996-10-16 00:00:00,21.9
1996-10-17 00:00:00,20.969999
1996-10-18 00:00:00,20.809999
1996-10-19 00:00:00,18.65
1996-10-20 00:00:00,17.32
1996-10-21 00:00:00,19.34
1996-10-22 00:00:00,19.059999
1996-10-23 00:00:00,19.02
1996-10-24 00:00:00,19.040001
1996-10-25 00:00:00,19.4
1996-10-26 00:00:00,19.17
1996-10-27 00:00:00,16.9
1996-10-28 00:00:00,20.309999
1996-10-29 00:00:00,19.77
1996-11-01 00:00:00,23.549999
1996-11-02 00:00:00,24.879999
1996-11-03 00:00:00,21.209999
1996-11-04 00:00:00,24.33
1996-11-05 00:00:00,21.77
1996-11-06 00:00:00,21.530001
1996-11-07 00:00:00,22.610001
1996-11-08 00:00:00,22.620001
1996-11-09 00:00:00,22.27
1996-11-10 00:00:00,16.950001
1996-11-11 00:00:00,21.57
1996-11-12 00:00:00,21.75
1996-11-13 00:00:00,20.57
1996-11-14 00:00:00,20.379999
1996-11-15 00:00:00,20.34
1996-11-16 00:00:00,20.540001
1996-11-17 00:00:00,19.370001
1996-11-18 00:00:00,21.83
1996-11-19 00:00:00,22.639999
1996-11-20 00:00:00,24.860001
1996-11-21 00:00:00,27.629999
1996-11-22 00:00:00,28.219999
1996-11-23 00:00:00,26.049999
1996-11-24 00:00:00,22.42
1996-11-25 00:00:00,26.129999
1996-11-26 00:00:00,28.139999
1996-11-27 00:00:00,28.450001
1996-11-28 00:00:00,25.290001
1996-11-29 00:00:00,25.950001
1996-11-30 00:00:00,26.49
1996-12-01 00:00:00,21.48
1996-12-02 00:00:00,25.049999
1996-12-03 00:00:00,24.9
1996-12-04 00:00:00,26.360001
1996-12-05 00:00:00,28.68
1996-12-06 00:00:00,29.48
1996-12-07 00:00:00,27.27
1996-12-08 00:00:00,24.290001
1996-12-09 00:00:00,27.969999
1996-12-10 00:00:00,25
1996-12-11 00:00:00,23.18
1996-12-12 00:00:00,23.049999
1996-12-13 00:00:00,21.75
1996-12-14 00:00:00,21.24
1996-12-15 00:00:00,19.629999
1996-12-16 00:00:00,23.469999
1996-12-17 00:00:00,26.33
1996-12-18 00:00:00,32.689999
1996-12-19 00:00:00,45.509998
1996-12-20 00:00:00,38.139999
1996-12-21 00:00:00,26.709999
1996-12-22 00:00:00,24.030001
1996-12-23 00:00:00,27.969999
1996-12-24 00:00:00,17.620001
1996-12-25 00:00:00,15.05
1996-12-26 00:00:00,18
1996-12-27 00:00:00,14.66
1996-12-28 00:00:00,12.87
1996-12-29 00:00:00,14.46
1996-12-30 00:00:00,15.53
1996-12-31 00:00:00,14.69
1997-01-01 00:00:00,13
1997-01-02 00:00:00,14.39
1997-01-03 00:00:00,13.54
1997-01-04 00:00:00,15.07
1997-01-05 00:00:00,14.13
1997-01-06 00:00:00,15.47
1997-01-07 00:00:00,17.459999
1997-01-08 00:00:00,19.790001
1997-01-09 00:00:00,23.620001
1997-01-10 00:00:00,18.4
1997-01-11 00:00:00,17.690001
1997-01-12 00:00:00,14.03
1997-01-13 00:00:00,20.75
1997-01-14 00:00:00,33.880001
1997-01-15 00:00:00,35.529999
1997-01-16 00:00:00,39.09
1997-01-17 00:00:00,27.07
1997-01-18 00:00:00,21.620001
1997-01-19 00:00:00,14.72
1997-01-20 00:00:00,16.870001
1997-01-21 00:00:00,16.860001
1997-01-22 00:00:00,16.1
1997-01-23 00:00:00,15.8
1997-01-24 00:00:00,16.379999
1997-01-25 00:00:00,14.35
1997-01-26 00:00:00,11.5
1997-01-27 00:00:00,15.6
1997-01-28 00:00:00,15.43
1997-01-29 00:00:00,15.01
1997-01-30 00:00:00,14.85
1997-01-31 00:00:00,13.61
1997-02-01 00:00:00,10.98
1997-02-02 00:00:00,9.6800003
1997-02-03 00:00:00,11.86
1997-02-04 00:00:00,13.21
1997-02-05 00:00:00,14.36
1997-02-06 00:00:00,15
1997-02-07 00:00:00,14.31
1997-02-08 00:00:00,12.22
1997-02-09 00:00:00,10.23
1997-02-10 00:00:00,14.1
1997-02-11 00:00:00,14.88
1997-02-12 00:00:00,13.71
1997-02-13 00:00:00,13.96
1997-02-14 00:00:00,14.84
1997-02-15 00:00:00,14.48
1997-02-16 00:00:00,10.55
1997-02-17 00:00:00,13.88
1997-02-18 00:00:00,13.68
1997-02-19 00:00:00,13.21
1997-02-20 00:00:00,13.69
1997-02-21 00:00:00,13.71
1997-02-22 00:00:00,14.37
1997-02-23 00:00:00,11.18
1997-02-24 00:00:00,14.09
1997-02-25 00:00:00,16.27
1997-02-26 00:00:00,15.94
1997-02-27 00:00:00,16.889999
1997-02-28 00:00:00,15.05
1997-03-01 00:00:00,14.57
1997-03-02 00:00:00,12.03
1997-03-03 00:00:00,15.86
1997-03-04 00:00:00,16.02
1997-03-05 00:00:00,18.25
1997-03-06 00:00:00,18.92
1997-03-07 00:00:00,17.620001
1997-03-08 00:00:00,15.61
1997-03-09 00:00:00,13.84
1997-03-10 00:00:00,16.65
1997-03-11 00:00:00,17.51
1997-03-12 00:00:00,22.58
1997-03-13 00:00:00,21.139999
1997-03-14 00:00:00,19.790001
1997-03-15 00:00:00,19.34
1997-03-16 00:00:00,16.73
1997-03-17 00:00:00,20.809999
1997-03-18 00:00:00,21.450001
1997-03-19 00:00:00,20.66
1997-03-20 00:00:00,18.34
1997-03-21 00:00:00,16.129999
1997-03-22 00:00:00,14.26
1997-03-23 00:00:00,13.99
1997-03-24 00:00:00,15.03
1997-03-25 00:00:00,14.63
1997-03-26 00:00:00,15
1997-03-27 00:00:00,14.57
1997-03-28 00:00:00,14.54
1997-03-29 00:00:00,13.55
1997-03-30 00:00:00,12.09
1997-03-31 00:00:00,14.12
1997-04-01 00:00:00,15.14
1997-04-02 00:00:00,15.84
1997-04-03 00:00:00,16.02
1997-04-04 00:00:00,15.95
1997-04-05 00:00:00,14.95
1997-04-06 00:00:00,12.48
1997-04-07 00:00:00,15.14
1997-04-08 00:00:00,14.87
1997-04-09 00:00:00,15.42
1997-04-10 00:00:00,16.48
1997-04-11 00:00:00,17.639999
1997-04-12 00:00:00,18.030001
1997-04-13 00:00:00,14.48
1997-04-14 00:00:00,18.200001
1997-04-15 00:00:00,19.559999
1997-04-16 00:00:00,19.559999
1997-04-17 00:00:00,19.42
1997-04-18 00:00:00,20.92
1997-04-19 00:00:00,20.040001
1997-04-20 00:00:00,15.96
1997-04-21 00:00:00,23.700001
1997-04-22 00:00:00,22.9
1997-04-23 00:00:00,24.959999
1997-04-24 00:00:00,21.469999
1997-04-25 00:00:00,18.200001
1997-04-26 00:00:00,16.23
1997-04-27 00:00:00,12.9
1997-04-28 00:00:00,17.459999
1997-04-29 00:00:00,16.98
1997-04-30 00:00:00,18.73
1997-05-01 00:00:00,19.65
1997-05-02 00:00:00,19.73
1997-05-03 00:00:00,20.5
1997-05-04 00:00:00,15.62
1997-05-05 00:00:00,20.83
1997-05-06 00:00:00,22.98
1997-05-07 00:00:00,23.91
1997-05-08 00:00:00,25.700001
1997-05-09 00:00:00,30.33
1997-05-10 00:00:00,25.290001
1997-05-11 00:00:00,15.1
1997-05-12 00:00:00,25.389999
1997-05-13 00:00:00,23.709999
1997-05-14 00:00:00,27.75
1997-05-15 00:00:00,32.049999
1997-05-16 00:00:00,37.580002
1997-05-17 00:00:00,41.189999
1997-05-18 00:00:00,26.879999
1997-05-19 00:00:00,42.029999
1997-05-20 00:00:00,37.419998
1997-05-21 00:00:00,35.150002
1997-05-22 00:00:00,27.23
1997-05-23 00:00:00,19.809999
1997-05-24 00:00:00,19.530001
1997-05-25 00:00:00,15.03
1997-05-26 00:00:00,15.91
1997-05-27 00:00:00,21.219999
1997-05-28 00:00:00,35.299999
1997-05-29 00:00:00,35.41
1997-05-30 00:00:00,39.240002
1997-05-31 00:00:00,39.130001
1997-06-01 00:00:00,25.780001
1997-06-02 00:00:00,45.32
1997-06-03 00:00:00,40.950001
1997-06-04 00:00:00,29.549999
1997-06-05 00:00:00,24.809999
1997-06-06 00:00:00,23.940001
1997-06-07 00:00:00,20.940001
1997-06-08 00:00:00,15.94
1997-06-09 00:00:00,21.370001
1997-06-10 00:00:00,23.440001
1997-06-11 00:00:00,23.74
1997-06-12 00:00:00,22.67
1997-06-13 00:00:00,21.33
1997-06-14 00:00:00,18.68
1997-06-15 00:00:00,13.05
1997-06-16 00:00:00,19.6
1997-06-17 00:00:00,22.65
1997-06-18 00:00:00,25.299999
1997-06-19 00:00:00,29.65
1997-06-20 00:00:00,33.779999
1997-06-21 00:00:00,25.049999
1997-06-22 00:00:00,17.09
1997-06-23 00:00:00,25.959999
1997-06-24 00:00:00,27.209999
1997-06-25 00:00:00,27.34
1997-06-26 00:00:00,27.299999
1997-06-27 00:00:00,24.5
1997-06-28 00:00:00,21.32
1997-06-29 00:00:00,14.88
1997-06-30 00:00:00,23.59
1997-07-01 00:00:00,30.67
1997-07-02 00:00:00,31.52
1997-07-03 00:00:00,30.08
1997-07-04 00:00:00,22.059999
1997-07-05 00:00:00,24.629999
1997-07-06 00:00:00,18.41
1997-07-07 00:00:00,27.76
1997-07-08 00:00:00,33.310001
1997-07-09 00:00:00,38.389999
1997-07-10 00:00:00,37.990002
1997-07-11 00:00:00,38.84
1997-07-12 00:00:00,29
1997-07-13 00:00:00,19.309999
1997-07-14 00:00:00,32.220001
1997-07-15 00:00:00,38.799999
1997-07-16 00:00:00,40.57
1997-07-17 00:00:00,46.68
1997-07-18 00:00:00,49.240002
1997-07-19 00:00:00,36.450001
1997-07-20 00:00:00,25.469999
1997-07-21 00:00:00,40.68
1997-07-22 00:00:00,38.5
1997-07-23 00:00:00,30.389999
1997-07-24 00:00:00,30.559999
1997-07-25 00:00:00,31.700001
1997-07-26 00:00:00,29.34
1997-07-27 00:00:00,19.35
1997-07-28 00:00:00,30.91
1997-07-29 00:00:00,39
1997-07-30 00:00:00,34.139999
1997-07-31 00:00:00,32.75
1997-08-01 00:00:00,32.720001
1997-08-02 00:00:00,29.809999
1997-08-03 00:00:00,20.68
1997-08-04 00:00:00,30.459999
1997-08-05 00:00:00,43.299999
1997-08-06 00:00:00,62.240002
1997-08-07 00:00:00,111.95
1997-08-08 00:00:00,57.189999
1997-08-09 00:00:00,37.740002
1997-08-10 00:00:00,33.73
1997-08-11 00:00:00,41.970001
1997-08-12 00:00:00,42.52
1997-08-13 00:00:00,38.130001
1997-08-14 00:00:00,31.040001
1997-08-15 00:00:00,30.559999
1997-08-16 00:00:00,25.66
1997-08-17 00:00:00,20.25
1997-08-18 00:00:00,27.35
1997-08-19 00:00:00,29.950001
1997-08-20 00:00:00,28.879999
1997-08-21 00:00:00,36.34
1997-08-22 00:00:00,36.66
1997-08-23 00:00:00,31.809999
1997-08-24 00:00:00,18.969999
1997-08-25 00:00:00,34.77
1997-08-26 00:00:00,48.310001
1997-08-27 00:00:00,46.119999
1997-08-28 00:00:00,41.990002
1997-08-29 00:00:00,31.370001
1997-08-30 00:00:00,30.719999
1997-08-31 00:00:00,20.200001
1997-09-01 00:00:00,23.299999
1997-09-02 00:00:00,36.380001
1997-09-03 00:00:00,36.490002
1997-09-04 00:00:00,38.52
1997-09-05 00:00:00,40.52
1997-09-06 00:00:00,48.16
1997-09-07 00:00:00,33.27
1997-09-08 00:00:00,51.560001
1997-09-09 00:00:00,86.489998
1997-09-10 00:00:00,76.910004
1997-09-11 00:00:00,53.73
1997-09-12 00:00:00,69.559998
1997-09-13 00:00:00,42.16
1997-09-14 00:00:00,29.309999
1997-09-15 00:00:00,42.93
1997-09-16 00:00:00,37.23
1997-09-17 00:00:00,36.549999
1997-09-18 00:00:00,39.130001
1997-09-19 00:00:00,36.639999
1997-09-20 00:00:00,36.450001
1997-09-21 00:00:00,29.34
1997-09-22 00:00:00,37.119999
1997-09-23 00:00:00,39.75
1997-09-24 00:00:00,36.790001
1997-09-25 00:00:00,34.459999
1997-09-26 00:00:00,34.669998
1997-09-27 00:00:00,34.689999
1997-09-28 00:00:00,30.379999
1997-09-29 00:00:00,36.189999
1997-09-30 00:00:00,43.779999
1997-10-01 00:00:00,40.049999
1997-10-02 00:00:00,33.709999
1997-10-03 00:00:00,34.880001
1997-10-04 00:00:00,35.450001
1997-10-05 00:00:00,25.68
1997-10-06 00:00:00,35.990002
1997-10-07 00:00:00,28.940001
1997-10-08 00:00:00,28.190001
1997-10-09 00:00:00,24.58
1997-10-10 00:00:00,20.26
1997-10-11 00:00:00,19.23
1997-10-12 00:00:00,15.23
1997-10-13 00:00:00,19.469999
1997-10-14 00:00:00,19.43
1997-10-15 00:00:00,20.190001
1997-10-16 00:00:00,21.290001
1997-10-17 00:00:00,22.870001
1997-10-18 00:00:00,18.77
1997-10-19 00:00:00,16.76
1997-10-20 00:00:00,19.4
1997-10-21 00:00:00,21.27
1997-10-22 00:00:00,21.5
1997-10-23 00:00:00,21.5
1997-10-24 00:00:00,35.91
1997-10-25 00:00:00,34.290001
1997-10-26 00:00:00,20.57
1997-10-27 00:00:00,27.870001
1997-10-28 00:00:00,30.57
1997-10-29 00:00:00,32.650002
1997-10-30 00:00:00,31.25
1997-10-31 00:00:00,26.290001
1997-11-01 00:00:00,23.74
1997-11-02 00:00:00,20.139999
1997-11-03 00:00:00,24.120001
1997-11-04 00:00:00,26.860001
1997-11-05 00:00:00,24.549999
1997-11-06 00:00:00,23.35
1997-11-07 00:00:00,24.860001
1997-11-08 00:00:00,24.860001
1997-11-09 00:00:00,20.040001
1997-11-10 00:00:00,24.549999
1997-11-11 00:00:00,24.09
1997-11-12 00:00:00,23.91
1997-11-13 00:00:00,24.43
1997-11-14 00:00:00,25.379999
1997-11-15 00:00:00,25.42
1997-11-16 00:00:00,20.34
1997-11-17 00:00:00,24.83
1997-11-18 00:00:00,25.6
1997-11-19 00:00:00,26.120001
1997-11-20 00:00:00,26.360001
1997-11-21 00:00:00,24.57
1997-11-22 00:00:00,24.33
1997-11-23 00:00:00,19.25
1997-11-24 00:00:00,24.440001
1997-11-25 00:00:00,24.709999
1997-11-26 00:00:00,24.469999
1997-11-27 00:00:00,19.950001
1997-11-28 00:00:00,22.77
1997-11-29 00:00:00,22.01
1997-11-30 00:00:00,20.190001
1997-12-01 00:00:00,22.860001
1997-12-02 00:00:00,21.77
1997-12-03 00:00:00,22.200001
1997-12-04 00:00:00,22.43
1997-12-05 00:00:00,21.85
1997-12-06 00:00:00,21.790001
1997-12-07 00:00:00,19.809999
1997-12-08 00:00:00,21.780001
1997-12-09 00:00:00,21.75
1997-12-10 00:00:00,21.879999
1997-12-11 00:00:00,23.299999
1997-12-12 00:00:00,23.940001
1997-12-13 00:00:00,23.379999
1997-12-14 00:00:00,20.16
1997-12-15 00:00:00,24.16
1997-12-16 00:00:00,22.799999
1997-12-17 00:00:00,22.629999
1997-12-18 00:00:00,22.07
1997-12-19 00:00:00,22.52
1997-12-20 00:00:00,22.25
1997-12-21 00:00:00,20.780001
1997-12-22 00:00:00,23.879999
1997-12-23 00:00:00,23.07
1997-12-24 00:00:00,22.719999
1997-12-25 00:00:00,19.65
1997-12-26 00:00:00,21.58
1997-12-27 00:00:00,21.370001
1997-12-28 00:00:00,19.559999
1997-12-29 00:00:00,23.27
1997-12-30 00:00:00,22.629999
1997-12-31 00:00:00,22.51
1998-01-01 00:00:00,16
1998-01-02 00:00:00,22.33
1998-01-03 00:00:00,22.33
1998-01-04 00:00:00,18.559999
1998-01-05 00:00:00,22.75
1998-01-06 00:00:00,23.68
1998-01-07 00:00:00,26.35
1998-01-08 00:00:00,27.959999
1998-01-09 00:00:00,27.040001
1998-01-10 00:00:00,27.200001
1998-01-11 00:00:00,25
1998-01-12 00:00:00,28.6
1998-01-13 00:00:00,28.129999
1998-01-14 00:00:00,25.049999
1998-01-15 00:00:00,23.290001
1998-01-16 00:00:00,23.16
1998-01-17 00:00:00,22.450001
1998-01-18 00:00:00,19.9
1998-01-19 00:00:00,23.190001
1998-01-20 00:00:00,22
1998-01-21 00:00:00,21.120001
1998-01-22 00:00:00,19.27
1998-01-23 00:00:00,18.24
1998-01-24 00:00:00,18.440001
1998-01-25 00:00:00,15.33
1998-01-26 00:00:00,19.469999
1998-01-27 00:00:00,18.15
1998-01-28 00:00:00,18.299999
1998-01-29 00:00:00,17.26
1998-01-30 00:00:00,15.27
1998-01-31 00:00:00,15.3
1998-02-01 00:00:00,14.29
1998-02-02 00:00:00,19.450001
1998-02-03 00:00:00,22.43
1998-02-04 00:00:00,20.629999
1998-02-05 00:00:00,21.129999
1998-02-06 00:00:00,18.09
1998-02-07 00:00:00,18.219999
1998-02-08 00:00:00,18.25
1998-02-09 00:00:00,21.33
1998-02-10 00:00:00,21.52
1998-02-11 00:00:00,22.27
1998-02-12 00:00:00,24.139999
1998-02-13 00:00:00,23.75
1998-02-14 00:00:00,18.059999
1998-02-15 00:00:00,18.129999
1998-02-16 00:00:00,20.93
1998-02-17 00:00:00,20.809999
1998-02-18 00:00:00,21.75
1998-02-19 00:00:00,20.209999
1998-02-20 00:00:00,16.83
1998-02-21 00:00:00,16.85
1998-02-22 00:00:00,15
1998-02-23 00:00:00,18.35
1998-02-24 00:00:00,23.59
1998-02-25 00:00:00,22.379999
1998-02-26 00:00:00,20.879999
1998-02-27 00:00:00,19.129999
1998-02-28 00:00:00,18.959999
1998-03-01 00:00:00,15.17
1998-03-02 00:00:00,22.35
1998-03-03 00:00:00,22.299999
1998-03-04 00:00:00,20.65
1998-03-05 00:00:00,23.5
1998-03-06 00:00:00,19.34
1998-03-07 00:00:00,19.290001
1998-03-08 00:00:00,16
1998-03-09 00:00:00,18.9
1998-03-10 00:00:00,19.299999
1998-03-11 00:00:00,20.549999
1998-03-12 00:00:00,20.110001
1998-03-13 00:00:00,19.4
1998-03-14 00:00:00,19.110001
1998-03-15 00:00:00,16.75
1998-03-16 00:00:00,21.18
1998-03-17 00:00:00,21.959999
1998-03-18 00:00:00,23.889999
1998-03-19 00:00:00,24.07
1998-03-20 00:00:00,23.65
1998-03-21 00:00:00,23.08
1998-03-22 00:00:00,19
1998-03-23 00:00:00,24.73
1998-03-24 00:00:00,23.74
1998-03-25 00:00:00,22.190001
1998-03-26 00:00:00,25.389999
1998-03-27 00:00:00,22.58
1998-03-28 00:00:00,22.559999
1998-03-29 00:00:00,18.08
1998-03-30 00:00:00,21.57
1998-03-31 00:00:00,22.75
1998-04-01 00:00:00,23.9
1998-04-02 00:00:00,23.83
1998-04-03 00:00:00,23.139999
1998-04-04 00:00:00,22.790001
1998-04-05 00:00:00,19
1998-04-06 00:00:00,24.110001
1998-04-07 00:00:00,24.219999
1998-04-08 00:00:00,24.02
