,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service Company Group:,Legal,,,,,,,,,,,,,,,,,,,,,,,,
52001000,Benefits,,,319534,,-28982,,290552,,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,27614.416666666668,331373.5833333334,,11839.583333333372,,40821.58333333337,
59003000,Payroll Taxes,,,203349,,-13768,,189581,,39760.746660000004,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,15482.829999999998,210071.87665999995,,6722.876659999951,,20490.87665999995,
,subtotal,,,522883,,-42750,,480133,,67375.16332666668,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,43097.246666666666,541445.4599933333,,18562.459993333323,,61312.45999333332,
52503000,Corp Allocations,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,Reserved,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52502500,EPSC Allocations,,,300406,,-21608,,278798,,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,22652.177499999998,271826.12999999995,,-28579.870000000054,,-6971.870000000054,
52502000,EIS Allocations,,,66694,,-2902,,63792,,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,5349.575,64194.89999999999,,-2499.100000000013,,402.8999999999869,
,subtotal,,,367100,,-24510,,342590,,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,28001.7525,336021.02999999997,,-31078.970000000067,,-6568.970000000067,
Gross Expenses,,,,6969808,,-78207,,6891601,,590735.4924933333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,566457.5758333333,6821769.409993334,,-148038.59000666626,,-69831.59000666626,
Charges to Work Orders: (Enter as negative #),,,,,,,,,,,,,,,,,,,,,,,,,,
80020054,046 - Salaries to W/O,,,-178835,,-112040,,-290875,,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-26077.541666666668,-312930.5,,-134095.5,,-22055.5,
80020056,982 - Payroll Benefits to W/O,,,-22643,,-10500,,-33143,,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-2204.9166666666665,-26459.000000000004,,-3816.0000000000036,,6683.999999999996,
80020055,987 - Payroll Taxes to W/O,,,-12551,,-16760,,-29311,,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-2696.916666666667,-32363.00000000001,,-19812.00000000001,,-3052.000000000011,
80020046,990 - Nonpayroll to W/O,,,-1293000,,450000,,-843000,,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-73416.66333333333,-880999.96,,412000.04000000004,,-37999.95999999996,
,subtotal,,,-1507029,,310700,,-1196329,,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-104396.03833333333,-1252752.46,,254276.54000000004,,-56423.45999999996,
Net Operating Expenses,,,,5462779,,232493,,5695272,,486339.45415999996,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,462061.5375,5569016.949993334,,106237.94999333378,,-126255.05000666622,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLOCATIONS TO OPERATING COS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,01 Budget,,,,,,,,,,,,,,,,,
,,,,,,,,,% Alloc.,,,,,,,,,,,,,,,,,
,000 - Reserved,,,0,,0,,0,0.017956490507740272,8936.70092750669,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,8278.48311480329,99999.99999999997,,99999.99999999997,,99999.99999999997,
,011 - Corporate,903,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,012 - HPL ASSETS in ENA,901,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,413 - ECT,904,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,060 - TW,912,,1611181,,0,,1611181,0.24390110218017746,119099.39782487808,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,112653.61269988722,1358289.3721634643,,-252891.62783653568,,-252891.62783653568,
,062 - FGT,913,,1677599,,0,,1677599,0.24954208520206247,121185.70128535396,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,115319.8120487706,1389704.1022269665,,-287894.8977730335,,-287894.8977730335,
,085 - CITRUS CORP,915,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,985 - ENRON ENERGY SERVICES,924,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,172 - NPNG,927,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,179 - NNG,930,,2692916,,0,,2692916,0.4155263909137426,200780.90089649646,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,192117.51562456455,2314073.5141681884,,-378842.48583181156,,-378842.48583181156,
,366 - GPG EXECUTIVE,936,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,404 - METHANOL,942,,130415,,0,,130415,0.015547623731003192,7766.293557916551,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,7165.335713269508,86584.98009007538,,-43830.019909924624,,-43830.019909924624,
,436 - EGP FUELS,951,,136488,,0,,136488,0.02119786744818908,10568.693261868317,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,9771.14551922852,118051.28312267692,,-18436.71687732308,,-18436.71687732308,
,122 - EE&C,954,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,1A1 - MONT BELVIEU,984,,71951,,0,,71951,0.007361852927382347,3654.2443118776964,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,3394.913218992049,40998.28373595033,,-30952.716264049668,,-30952.716264049668,
,583 - LRCO,981,,64672,,0,,64672,0.00025128174505115636,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,116.61602478448282,1399.3922974137934,,-63272.6077025862,,-63272.6077025862,
,584 - HPLP,983,,425326,,-138700,,286626,0.02871530534465139,14230.906069317703,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,13244.103535699755,159916.02218859777,,-265409.97781140223,,-126709.97781140223,
,Reserved,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,Reserved,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,Total After Allocations ,,,6810548,,-138700,,6671848,1,486339.45416,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,462061.53750000003,5569016.949993334,,-1241531.0500066665,,-1102831.0500066665,
,"Net expenses (should be ""0"")",,,1347769,,-371193,,976576,,0,0,0,0,0,0,0,0,0,0,0,0,,-1347769.0000000002,,-976576.0000000002,
