,,,,,,,,,,,-E-,BPA,,C#42014,50,1/1/2002-4/6/2002,73,600522.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,BPA,,C#24315,25,1/1/2002-3/31/2002,75,658386.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,AIRPROD,,THURS-MON ONLY,6,10/29/2001-4/6/2002,41.19,737863.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,DPD,,,25,12/1/2001-2/28/2002,37.15,831359.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,GHPUD,,,10,12/1/2001-2/28/2002,64,715879.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,INTELCOR,,,4,10/29/2001-4/6/2002,34.6,802102.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,102,,,,,-282,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
,MIDC light load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MID COLUMBIA,51353.3,21.6,10/29/2001-4/6/2002,"1-6, 23-24",PST,2,C#10123,,BPA,-E-,BPA,,C#42022,2,2/1/2002-2/28/2002,47.5,664061.2,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,MID COLUMBIA,51353.3,21.6,10/29/2001-4/6/2002,"1-6, 23-24",PST,50,C#10123,,BPA,-E-,BPA,,C#10642,50,11/1/2001-4/6/2002,30.65,281938.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,MID COLUMBIA,51353.3,21.6,10/29/2001-4/6/2002,"1-6, 23-24",PST,50,C#10123,,BPA,-E-,BPA,,C#10742,50,1/1/2002-4/6/2002,42.75,447576.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,MID COLUMBIA,798079.1,25.5,1/1/2002-3/31/2002,"1-6, 23-24",PST,25,C#22450,,BPA,-E-,BPA,,C#42014,25,1/1/2002-4/6/2002,73,600522.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-E-,BPA,,C#42022,11,2/1/2002-2/28/2002,47.5,664061.2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-E-,BPA,,C#10743,50,1/1/2002-4/6/2002,42.9,448835.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,BPA,,C#42013,50,1/1/2002-4/6/2002,72,600521.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,BPA,,C#42014,25,1/1/2002-4/6/2002,73,600522.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,INTELCOR,,,4,10/29/2001-4/6/2002,34.6,802102.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,AIRPROD,,THURS-MON ONLY,6,10/29/2001-4/6/2002,41.19,737863.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,-E-,CRC,,,25,1/1/2002-4/6/2002,150,508906.1,,,,,,,,,,,,,,,,,MID COLUMBIA,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,127,,,,,-171,,,298,,,,,,,,,,,,,,,,,,,,,,0.0,,3450122-3450123,
,MONTANA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1-24,PST,,,,,-E-,LOUISIANAP,,,7,10/29/2001-4/6/2002,48,421598.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,1-24,PST,,,,,-E-,LOUISIANAP,,,1,10/29/2001-2/28/2002,34.75,770040.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,1-24,PST,,,,,-E-,ASHGROVE,,POSSIBLY IN,6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,,,,,-14,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
,PALO VERDE HLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTH,PALO VERDE,831407.1,32.5,1/1/2002-3/31/2002,7-22,PST,10,,,AZUSA,-E-,AZUSA,,,10,1/1/2002-4/6/2002,139,537901.1,,,,,,,,,,,,,,,,,,,,,,
MONTH,PALO VERDE,528031.1,130,1/1/2002-4/6/2002,7-22,PST,50,,,NEVP,-E-,NEVP,,,50,1/1/2002-4/6/2002,145.5,555406.1,,,,,,,,,,,,,,,,,,,,,,
MONTH,PALO VERDE,476204.1,111,1/1/2002-4/6/2002,7-22,PST,25,,,CRC,-E-,CRC,,,25,1/1/2002-4/6/2002,47.5,343359.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PALO VERDE,746406.1,39,1/1/2002-3/31/2002,7-22,PST,25,,,TEP,-E-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-E-,CRC,,,25,1/1/2002-4/6/2002,69,399966.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,CRC,,,25,1/1/2002-4/6/2002,70,501436.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,CRC,,,25,1/1/2002-4/6/2002,110,618755.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,EPE,,,50,1/1/2002-4/6/2002,121,502431.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,NEVP,,,50,1/1/2002-4/6/2002,88.5,559065.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,NEVP,,,25,1/1/2002-4/6/2002,147,515363.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,SPP,,,25,1/1/2002-4/6/2002,101,498108.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,SPP,,,25,1/1/2002-4/6/2002,136,548872.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,-E-,SPP,,,25,1/1/2002-4/6/2002,147,514866.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,110,,,,,-250,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
,PALO VERDE LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"1-6, 23-24",PST,,,,,-E-,NEVP,,,50,1/1/2002-4/6/2002,88.5,559065.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,"1-6, 23-24",PST,,,,,-E-,NEVP,,,25,1/1/2002-4/6/2002,70,503214.1,,,,,,,,,,,,,,,,,PALO VERDE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,,,,,-75,,,75,,,,,,,,,,,,,,,,,,,,,,,,,
,MEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mead-230KV,618754.1,130,1/1/2002-4/6/2002,7-22,PST,25,,,CRC,-E-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7-22,PST,,,,,-E-,NEVP,,,50,1/1/2002-4/6/2002,150,528030.1,,,,,,,,,,,,,,,,,Mead-230KV,,,,,
,,,,,7-22,PST,,,,,-E-,VALLEY,,,30,2/1/2002-2/28/2002,31,258073.1,,,,,,,,,,,,,,,,,Mead-230KV,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,25,,,,,-55,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
,MEAD LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"1-6, 23-24",PST,,,,,-E-,VALLEY,,,35,2/1/2002-2/28/2002,31,258073.2,,,,,,,,,,,,,,,,,Mead-230KV,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,,,,,-35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
,PINNACLE PEAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7-22,PST,,,,,-E-,WALC,,,25,10/29/2001-4/6/2002,45,705583.1,,,,,,,,,,,,,,,,,Pinnacle Peak,,,,,
,,,,,"1-6, 23-24",PST,,,,,-E-,WALC,,,25,10/29/2001-4/6/2002,45,705583.1,,,,,,,,,,,,,,,,,Pinnacle Peak,,,,,
,,,,,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,FOUR CORNERS LLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Four Corners-345KV,730780.1,22.25,1/1/2002-4/6/2002,"1-6, 23-24",PST,25,,,EPE,-E-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,25,,,,,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
