Effective Date,NG 6-yy,Effective Date,IF-HPL/SHPCHAN 7-yy,NG 6-yy vol,IF-HPL/SHPCHAN 7-yy vol,NG 6-yy returns,IF-HPL/SHPCHAN 7-yy returns,NG 6-yy CORR to IF-HPL/SHPCHAN 7-yy,,NG 6-yy stdev of price returns,NG 6-yy stdev of price changes
2001-01-12 00:00:00,6.015,2001-01-12 00:00:00,6.045,0.36602243633265374,0.3634830531135961,0.010025146619378646,0.009975145056819524,0.9993939026195828,0.05999999999999961,0.0196314627202307,0.10702511046014314
2001-01-16 00:00:00,5.92,2001-01-16 00:00:00,5.9525,0.3889723884301351,0.3859564750062196,-0.015919900530727865,-0.015420184687875291,0.9994604069209683,-0.09499999999999975,0.019913291348602064,0.10913481522748289
2001-01-17 00:00:00,5.465,2001-01-17 00:00:00,5.5,0.5656708137044572,0.5603525800052113,-0.07997232726741244,-0.07906320714045548,0.9997506569719828,-0.45500000000000007,0.027283466621733136,0.1521067450994922
2001-01-18 00:00:00,5.62,2001-01-18 00:00:00,5.6625,0.5744897464423107,0.5700923185083556,0.027967542277097874,0.02911739857072717,0.9997141399223017,0.15500000000000025,0.02712340796580524,0.1512249621507282
2001-01-19 00:00:00,5.61,2001-01-19 00:00:00,5.6525,0.5588306001696908,0.5523736449770683,-0.0017809443709946974,-0.0017675656391644694,0.9998296018266942,-0.009999999999999787,0.026535476260050823,0.147935275880374
2001-01-22 00:00:00,5.635,2001-01-22 00:00:00,5.6775,0.5294144168428436,0.5232557462874492,0.00444642795713462,0.004413069827588641,0.9998085927459346,0.024999999999999467,0.025952213260844813,0.14468366292999557
2001-01-23 00:00:00,5.425,2001-01-23 00:00:00,5.4675,0.5227100126756876,0.5200066236965255,-0.03797924806521633,-0.03768952142879059,0.9999074050332574,-0.20999999999999996,0.026790321520269385,0.14917942217343516
2001-01-24 00:00:00,5.495,2001-01-24 00:00:00,5.535,0.49236753410746853,0.48952650203979425,0.012820688429061469,0.012270092591814401,0.9998647031318959,0.07000000000000028,0.026322136107684954,0.14656573216872298
2001-01-25 00:00:00,5.635,2001-01-25 00:00:00,5.6775,0.5149102313115934,0.5123887057978942,0.02515855963615493,0.025419428836976253,0.9998796998646942,0.13999999999999968,0.026154325360107113,0.14565828566317873
2001-01-26 00:00:00,5.675,2001-01-26 00:00:00,5.7175,0.5187961660666642,0.5161891612403791,0.007073415875726699,0.007020651917222623,0.9998941887194795,0.040000000000000036,0.025671889942446968,0.14297829783150187
2001-01-29 00:00:00,5.343,2001-01-29 00:00:00,5.383,0.5790389287449711,0.5775936020912076,-0.06028327039183201,-0.060285807335978936,0.9999093198982111,-0.33199999999999985,0.027903195158481914,0.15504007109557255
2001-01-30 00:00:00,5.4,2001-01-30 00:00:00,5.4425,0.5890445110751455,0.5878284102970949,0.010611660594594573,0.010992674547745314,0.9999134314543892,0.057000000000000384,0.0274638672077371,0.15258570231749807
2001-01-31 00:00:00,5.18,2001-01-31 00:00:00,5.2275,0.4816366425009758,0.48087032877567754,-0.041593897298837126,-0.040305361805913785,0.999829966252883,-0.22000000000000064,0.028124575967821617,0.15567626320261926
2001-02-01 00:00:00,5.46,2001-02-01 00:00:00,5.505,0.5416336982637853,0.536104970408479,0.05264373348542209,0.051723617853991606,0.9999048151192588,0.28000000000000025,0.029146316700095744,0.16072730048429157
2001-02-02 00:00:00,5.543,2001-02-02 00:00:00,5.588,0.5491659426156836,0.543553751039273,0.015087080680853907,0.014964671220072208,0.9999074981384635,0.08300000000000018,0.02877206610479975,0.15866922306636805
2001-02-05 00:00:00,5.26,2001-02-05 00:00:00,5.3025,0.6041938641989238,0.5993393143865304,-0.05240484368804921,-0.05244303393801492,0.99991276571574,-0.28300000000000036,0.02987234034416941,0.16438120612441143
2001-02-06 00:00:00,5.356,2001-02-06 00:00:00,5.401,0.5887631173427444,0.5844433531976081,0.01808640107930769,0.018405714154053492,0.9999004674475593,0.09600000000000009,0.02956835853880632,0.16265828490138104
2001-02-07 00:00:00,5.732,2001-02-07 00:00:00,5.777,0.6829321316420567,0.6778435976752424,0.06784708213699936,0.06730039518837444,0.9999339706584014,0.37600000000000033,0.03116123354414951,0.17161382219464139
2001-02-08 00:00:00,5.62,2001-02-08 00:00:00,5.6625,0.6815783016755658,0.6765419441661015,-0.019732846060325746,-0.020019025989976194,0.9999317440347799,-0.1120000000000001,0.03096170130528692,0.17057446217751113
2001-02-09 00:00:00,5.685,2001-02-09 00:00:00,5.7275,0.6832729471855562,0.6782238100669902,0.011499463296899645,0.011413644536361272,0.9999320821499672,0.0649999999999995,0.030572547919316323,0.1684469010214403
2001-02-12 00:00:00,5.615,2001-02-12 00:00:00,5.6625,0.6020889017070821,0.5955724183714425,-0.012389539012092696,-0.011413644536361173,0.9999023468218061,-0.0699999999999994,0.03026926699686288,0.16679288877613702
2001-02-13 00:00:00,5.726,2001-02-13 00:00:00,5.7735,0.6061107439555852,0.599407860110202,0.019575618485516696,0.01941299160062109,0.9999086759315168,0.11099999999999977,0.029997670918095597,0.16534819321661795
2001-02-14 00:00:00,5.463,2001-02-14 00:00:00,5.5105,0.6184897565184808,0.6137134756330747,-0.04701911726234273,-0.04662311926031383,0.9999390737089424,-0.2629999999999999,0.030637710812862595,0.16901374962107557
2001-02-15 00:00:00,5.54,2001-02-15 00:00:00,5.5875,0.5636903315221338,0.5606157356917787,0.013996411345611878,0.013876596790227598,0.9999420507664789,0.07699999999999996,0.030319346408048245,0.16726015990591958
2001-02-16 00:00:00,5.505,2001-02-16 00:00:00,5.5525,0.5594265071410921,0.5564450076383912,-0.0063377305845491345,-0.006283683153241837,0.9999414713509109,-0.03500000000000014,0.029984384967950983,0.16540935495471168
2001-02-20 00:00:00,5.279,2001-02-20 00:00:00,5.324,0.5341936349032813,0.5311669350324499,-0.04192008433316416,-0.042023376253580345,0.9999355097760376,-0.22599999999999998,0.03036382279133696,0.16731641354336643
2001-02-21 00:00:00,5.183,2001-02-21 00:00:00,5.2255,0.5316506393956695,0.5285903110009644,-0.018352646633909668,-0.018674413480443814,0.999934402908155,-0.09600000000000009,0.030154905174643844,0.1660892360854079
2001-02-22 00:00:00,5.202,2001-02-22 00:00:00,5.242,0.36166096013529725,0.3598277132412745,0.00365912781889027,0.0031526178487932986,0.9998396694169348,0.019000000000000128,0.029821478985316268,0.16425070533455427
2001-02-23 00:00:00,5.225,2001-02-23 00:00:00,5.265,0.3632171570705464,0.3611121865065734,0.004411630824414833,0.004378040684724129,0.9998534427212157,0.022999999999999687,0.029500727531618344,0.16248124349163048
2001-02-26 00:00:00,5.166,2001-02-26 00:00:00,5.2010000000000005,0.34791480013379766,0.3460350565474008,-0.011356103177225836,-0.012230230795003301,0.9997541339251237,-0.058999999999999275,0.029237066590355687,0.16099731149466642
2001-02-27 00:00:00,5.331,2001-02-27 00:00:00,5.3685,0.4031655377972804,0.40286640615985375,0.03144014316697529,0.0316976251011176,0.9998965978479416,0.16500000000000004,0.02926763047827143,0.1609977605793467
2001-02-28 00:00:00,5.322,2001-02-28 00:00:00,5.362,0.38005998273123276,0.38005426957348565,-0.0016896652851266045,-0.0012115000782855457,0.9998502338236857,-0.009000000000000341,0.028970099169815623,0.15935989432215172
2001-03-01 00:00:00,5.274,2001-03-01 00:00:00,5.3165000000000004,0.31041992872542135,0.3119655864195897,-0.009060084624402465,-0.008521847704763712,0.9997668501473139,-0.04800000000000004,0.028713713740477525,0.1579349605524562
2001-03-02 00:00:00,5.345,2001-03-02 00:00:00,5.39,0.3094483194507429,0.31173693118257545,0.013372456545913519,0.013730192811901817,0.999758783235821,0.07099999999999973,0.028483953726608797,0.156652274618941
2001-03-05 00:00:00,5.42,2001-03-05 00:00:00,5.465,0.32091647115066785,0.32301824886465896,0.01393427097454629,0.013818736707596063,0.9997712539815183,0.07500000000000018,0.028264007382603894,0.15543149126239594
2001-03-06 00:00:00,5.407,2001-03-06 00:00:00,5.4495000000000005,0.23025097451366366,0.23303684797852975,-0.002401405051687066,-0.002840260281272526,0.9995503647561066,-0.0129999999999999,0.02800066473222518,0.1539819568872289
2001-03-07 00:00:00,5.438,2001-03-07 00:00:00,5.478,0.1991187492519935,0.20146521602772582,0.0057169358104110475,0.005216209493657032,0.9993284536291932,0.030999999999999694,0.027746736038133255,0.152585248017159
2001-03-08 00:00:00,5.387,2001-03-08 00:00:00,5.424499999999999,0.21165690099044052,0.2143893895056263,-0.00942270251188226,-0.009814341560518162,0.9994542234336515,-0.051000000000000156,0.027530843761526303,0.1513900269494007
2001-03-09 00:00:00,5.178,2001-03-09 00:00:00,5.218,0.30213548730869855,0.30109420401901565,-0.039569762369050736,-0.03881154256583144,0.9995964170706234,-0.20899999999999963,0.027811542726695223,0.15270919953971393
2001-03-12 00:00:00,5.238,2001-03-12 00:00:00,5.280500000000001,0.3018005901158088,0.30003298095349085,0.011520864756174412,0.011906603489855602,0.9997281653384207,0.0600000000000005,0.027604999795792645,0.15155414778097923
2001-03-13 00:00:00,5.12,2001-03-13 00:00:00,5.1625,0.271868974879784,0.26934326357927263,-0.022785307034103808,-0.022599831917241145,0.9996886165189112,-0.11800000000000033,0.027535012344864808,0.15106765952942555
2001-03-14 00:00:00,5.009,2001-03-14 00:00:00,5.051500000000001,0.28559356170175065,0.2829424547626854,-0.0219181446759366,-0.02173572940150098,0.9997443276664637,-0.11099999999999977,0.027449812306565822,0.15047950101588162
2001-03-15 00:00:00,5,2001-03-15 00:00:00,5.0475,0.28578498968883104,0.28364661034937955,-0.0017983819413794407,-0.000792157680794427,0.9996244733653892,-0.009000000000000341,0.027220918585580546,0.14922395975155747
2001-03-16 00:00:00,5.092,2001-03-16 00:00:00,5.1419999999999995,0.2955674720479665,0.29350789921080483,0.018232768261059684,0.018549037638842164,0.9996498204336509,0.09199999999999964,0.027097953021001008,0.14846531412293015
2001-03-19 00:00:00,5.12,2001-03-19 00:00:00,5.17,0.28332113925231756,0.2814537356864449,0.005483758356256509,0.0054305796766400865,0.9996192599728133,0.02800000000000047,0.026887033941271888,0.14730361100341074
2001-03-20 00:00:00,5.381,2001-03-20 00:00:00,5.431,0.3979201615834887,0.3943315411687777,0.04971979145586622,0.04925059053237038,0.9998331994903736,0.2610000000000001,0.027381549096313806,0.14969945751192654
2001-03-21 00:00:00,5.143,2001-03-21 00:00:00,5.193,0.45396096515999607,0.450556892730743,-0.045237663714503565,-0.04481171419052639,0.9998975112000272,-0.23800000000000043,0.027764943424990238,0.15155500556411353
2001-03-22 00:00:00,5.307,2001-03-22 00:00:00,5.357,0.4891498322834513,0.48469300375444563,0.031390137052978974,0.03109255203664154,0.9999355219204643,0.1640000000000006,0.027815645099280212,0.1517114578190008
2001-03-23 00:00:00,5.375,2001-03-23 00:00:00,5.425,0.44349500772848005,0.4397796403884284,0.01273187016796858,0.012613782527699832,0.9999211651809081,0.06799999999999962,0.027642984846124572,0.15076178489495548
2001-03-26 00:00:00,5.415,2001-03-26 00:00:00,5.465,0.44195255300835257,0.4380445436596907,0.007414306439227461,0.007346222201978559,0.9999260181838386,0.040000000000000036,0.02744723286470772,0.1496934239000209
2001-03-27 00:00:00,5.703,2001-03-27 00:00:00,5.753,0.47592404775058544,0.4710577331417791,0.05181947172144789,0.05135733625265446,0.9999373177555486,0.28800000000000026,0.027922821191744655,0.15243650726385427
2001-03-28 00:00:00,5.508,2001-03-28 00:00:00,5.558,0.504235265049582,0.4992369279648091,-0.034790771307993434,-0.03448312656084442,0.9999440818659467,-0.19500000000000028,0.028061660875637585,0.1532870492301869
2001-03-29 00:00:00,5.327,2001-03-29 00:00:00,5.377,0.5472090155709541,0.5424751662948956,-0.03341335293154629,-0.033107733492771,0.999990021109051,-0.18100000000000005,0.028162160172284883,0.15380590606489297
2001-03-30 00:00:00,5.072,2001-03-30 00:00:00,5.117,0.6072041406693551,0.6037845626866445,-0.04905301079993725,-0.049562268004586206,0.999974535666651,-0.2549999999999999,0.028572181362988933,0.15573546486157056
2001-04-02 00:00:00,5.143,2001-04-02 00:00:00,5.188,0.6109442770359474,0.6075191835529502,0.013901349657854318,0.013779936631242608,0.999974949197062,0.07099999999999973,0.028419369777340206,0.1548718071058296
2001-04-03 00:00:00,5.16,2001-04-03 00:00:00,5.205,0.5472402777142303,0.5444605729279216,0.0033000127006921776,0.0032714356127349136,0.999969124169474,0.017000000000000348,0.028226292129387865,0.15381834213414688
2001-04-04 00:00:00,5.227,2001-04-04 00:00:00,5.274500000000001,0.5010201612777442,0.4995162097695729,0.01290092023731349,0.013264186072794245,0.9999555096419487,0.06700000000000017,0.02807279111987437,0.15296305624750245
2001-04-05 00:00:00,5.47,2001-04-05 00:00:00,5.5175,0.5286030101761143,0.5267729036961762,0.045441116703105015,0.04504097100902788,0.9999590690300404,0.24299999999999944,0.028358643278064893,0.15442827381793137
2001-04-06 00:00:00,5.441,2001-04-06 00:00:00,5.4885,0.5270853656771861,0.5252363558028558,-0.005315748930101567,-0.0052698650035202165,0.9999584788029074,-0.028999999999999915,0.028180759717533373,0.15345919168733033
2001-04-09 00:00:00,5.536,2001-04-09 00:00:00,5.5835,0.5326523530728552,0.5307529320314326,0.017309350811580075,0.017160825758475624,0.9999592950823502,0.09499999999999975,0.028058337041291452,0.15279953905100352
