,,,,,,,,,0.028316819,22.605159,,,,0.0283168,22.605159,,,,All Values in,Tank Shell Capacity,,155151.2,(97%),,,,,,,,,,1CT SHUTDOWN,,,ESTIMATED,534200.0,,,
,2001-04-04 00:00:00,00:00:00,17.541,17.542,16.840314611099323,,7076970,946054.2360792856,26789.2465672404,605575.1781426735,,-807044,-107886.19916466666,-3054.9939743438167,-69059.908,,,,2001-04-04 00:00:00,21978.240616932308,,3054.9939743438167,123942.9593830677,*,,,18923.246642588492,,,,,,,,,,,,,
,2001-04-05 00:00:00,00:00:00,93.716,93.654,89.9078112295004, ,37822380,5056121.873852856,143173.28794383217,3236454.9385231095,,-811754,-108515.83521680952,-3072.8232644682207,-69462.94942857143,,,,2001-04-05 00:00:00,18923.246642588492,,3072.8232644682207,126997.95335741152,*,,122529.7,138380.12337812025,mathew,,,,,,,,,,,,
,2001-04-06 00:00:00,00:00:00,91.483,91.489,87.82941189458819, ,36945640,4938918.665284762,139854.4659005902,3161432.4385429197,,-876740,-117203.20856809523,-3318.8220432420017,-75023.89428571428,,,,2001-04-06 00:00:00,138380.12337812025,,3318.8220432420017,7541.076621879765,*,,,135061.30133487826,,,,,,,,,,,,,
,2001-04-07 00:00:00,00:00:00,91.097,91.065,87.42237202484094, ,36777050,4916381.437677381,139216.28330567016,3147006.21951372,,-168590,-22537.22760738095,-638.1825949200095,-14426.487142857142,,,,2001-04-07 00:00:00,135061.30133487826,,638.1825949200095,10859.898665121756,*,,,134423.11873995824,,,,,,,,,,,,,
,2001-04-08 00:00:00,00:00:00,90.146,90.146,86.54013230715766, ,36406170,4866801.943193572,137812.34973426064,3115270.0779065695,,-370880,-49579.494483809525,-1403.9335714095328,-31736.731428571427,,,,2001-04-08 00:00:00,134423.11873995824,,1403.9335714095328,11498.08126004177,*,,,133019.18516854872,,,,,,,,,,,,,
,2001-04-09 00:00:00,00:00:00,88.285,88.255,84.72477288807266, ,35639180,4764270.1904052375,134908.97664880066,3049638.867673426,,-766990,-102531.75278833334,-2903.3730854599803,-65632.43000000001,,,,2001-04-09 00:00:00,133019.18516854872,,2903.3730854599803,12902.014831451292,*,,,130115.81208308873,,,,,,,,,,,,,
,2001-04-10 00:00:00,00:00:00,86.236,86.21,82.76157351629647, ,34813290,4653864.644947857,131782.64280148773,2978967.593967836,,-825890,-110405.54545738094,-3126.3338473129284,-70672.58714285714,,,,2001-04-10 00:00:00,130115.81208308873,,3126.3338473129284,15805.387916911277,*,,,126989.47823577581,,,,,,,,,,,,,
,2001-04-11 00:00:00,00:00:00,84.11,84.1,80.73597416448825, ,33953780,4538964.754676666,128529.04340555856,2905419.462300553,,-859510,-114899.89027119047,-3253.5993959291613,-73549.49857142857,,,,2001-04-11 00:00:00,126989.47823577581,,3253.5993959291613,18931.721764224203,*,,,123735.87883984664,,,,,,,,,,,,,
,2001-04-12 00:00:00,00:00:00,82.168,82.156,78.86973476168487, ,33170210,4434216.576040237,125562.90819053113,2838369.5041493587,,-783570,-104748.17863642857,-2966.1352150274147,-67051.20428571428,,,,2001-04-12 00:00:00,123735.87883984664,,2966.1352150274147,22185.32116015337,*,,,120769.74362481922,,,,,,,,,,,,,
,2001-04-13 00:00:00,00:00:00,80.502,80.493,77.2732552725583, ,32496230,4344118.464273095,123011.6162673792,2780697.1445710934,,-673980,-90098.11176714285,-2551.291923151954,-57673.43142857143,,,,2001-04-13 00:00:00,120769.74362481922,,2551.291923151954,25151.456375180787,*,,,118218.45170166728,,,,,,,,,,,,,
,2001-04-14 00:00:00,00:00:00,78.878,78.857,75.70269577513736, ,31839160,4256280.892981905,120524.33565972696,2724471.770957498,,-657070,-87837.57129119047,-2487.280607652237,-56226.41857142857,,,,2001-04-14 00:00:00,118218.45170166728,,2487.280607652237,27702.748298332735,*,,,115731.17109401504,,,,,,,,,,,,,
,2001-04-15 00:00:00,00:00:00,77.18,77.178,74.09085629092598, ,31123180,4160568.192214762,117814.05643610262,2663205.478173073,,-715980,-95712.70076714286,-2710.2792236243454,-61267.431428571435,,,,2001-04-15 00:00:00,115731.17109401504,,2710.2792236243454,30190.028905984975,*,,,113020.8918703907,,,,,,,,,,,,,
,2001-04-16 00:00:00,00:00:00,75.411,75.401,72.3849368368202, ,30440950,4069367.21475119,115231.53486464357,2604827.1674293117,,-682230,-91200.97746357143,-2582.5215714590313,-58379.39571428572,,,,2001-04-16 00:00:00,113020.8918703907,,2582.5215714590313,32900.308129609315,*,,,110438.37029893167,,,,,,,,,,,,,
,2001-04-17 00:00:00,00:00:00,73.455,73.446,70.50813743739602, ,29649300,3963538.8961357144,112234.81352133483,2537085.8049851237,,-791650,-105828.31861547618,-2996.7213433087695,-67742.62142857142,,,,2001-04-17 00:00:00,110438.37029893167,,2996.7213433087695,35482.829701068345,*,,,107441.64895562289,,,,,,,,,,,,,
,2001-04-18 00:00:00,00:00:00,71.523,71.521,68.66013802875582, ,28883330,3861143.4976516664,109335.30155602917,2471541.875986987,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-04-18 00:00:00,107441.64895562289,,2899.511965305651,38479.55104437712,*,,,104542.13699031725,,,,,,,,,,,,,
,2001-04-19 00:00:00,00:00:00,69.497,69.5,66.71997864960683, ,28057790,3750784.7404359523,106210.29260288684,2400900.551724781,,-825540,-110358.75721571429,-3125.0089531423255,-70642.63714285714,,,,2001-04-19 00:00:00,104542.13699031725,,3125.0089531423255,41379.063009682766,*,,,101417.12803717492,,,,,,,,,,,,,
,2001-04-20 00:00:00,00:00:00,67.563,67.56,64.85757924557464, ,27266340,3644983.1579585713,103214.32834196127,2333176.303248241,,-791450,-105801.58247738094,-2995.964260925568,-67725.50714285714,,,,2001-04-20 00:00:00,101417.12803717492,,2995.964260925568,44504.071962825095,*,,,98421.16377624935,,,,,,,,,,,,,
,2001-04-21 00:00:00,00:00:00,65.635,65.636,63.010539836627245, ,26491810,3541443.4527640473,100282.41325065457,2266899.8964347537,,-774530,-103539.7051945238,-2931.9150913066906,-66277.63857142857,,,,2001-04-21 00:00:00,98421.16377624935,,2931.9150913066906,47500.03622375066,*,,,95489.24868494266,,,,,,,,,,,,,
,2001-04-22 00:00:00,00:00:00,63.77,63.777,61.22590040771186, ,25742580,3441285.8690385716,97446.26908082294,2202788.4065287863,,-749230,-100157.58372547617,-2836.1441698316544,-64112.68142857142,,,,2001-04-22 00:00:00,95489.24868494266,,2836.1441698316544,50431.95131505735,*,,,92653.10451511102,,,,,,,,,,,,,
,2001-04-23 00:00:00,00:00:00,61.869,61.871,59.39614099323488, ,24968150,3337759.531913095,94514.73253070784,2136520.5566991232,,-774430,-103526.33712547617,-2931.536550115089,-66269.08142857143,,,,2001-04-23 00:00:00,92653.10451511102,,2931.536550115089,53268.095484888996,*,,,89721.56796499592,,,,,,,,,,,,,
,2001-04-24 00:00:00,00:00:00,59.916,59.918,57.521261593196286, ,24185370,3233116.9610221423,91551.58779109406,2069538.1987201401,,-782780,-104642.57089095237,-2963.144739613767,-66983.60285714285,,,,2001-04-24 00:00:00,89721.56796499592,,2963.144739613767,56199.63203500409,*,,,86758.42322538215,,,,,,,,,,,,,
,2001-04-25 00:00:00,00:00:00,58.049,58.053,55.730862166124105, ,23427890,3131856.511600238,88684.21397295533,2004720.757648677,,-757480,-101260.44942190476,-2867.3738181387316,-64818.64571428571,,,,2001-04-25 00:00:00,86758.42322538215,,2867.3738181387316,59162.77677461786,*,,,83891.04940724342,,,,,,,,,,,,,
,2001-04-26 00:00:00,00:00:00,56.022,56.026,53.78494278881831, ,22611540,3022726.2799299997,85593.99295532114,1934865.8201999143,,-816350,-109130.23167023809,-3090.2210176341996,-69856.23571428572,,,,2001-04-26 00:00:00,83891.04940724342,,3090.2210176341996,62030.15059275659,*,,,80800.82838960922,,,,,,,,,,,,,
,2001-04-27 00:00:00,00:00:00,54.2,54.201,52.03294334945813,,21871000,2923730.3814047617,82790.7440150396,1871497.9321882685,,-740540,-98995.8985252381,-2803.248940281534,-63369.065714285716,,,,2001-04-27 00:00:00,80800.82838960922,,2803.248940281534,65120.371610390794,*,,,77997.57944932768,,,,,,,,,,,,,
,2001-04-28 00:00:00,00:00:00,52.3,52.304,50.21182393221634,,21105250,2821364.392672619,79892.06484035548,1805972.8285545453,,-765750,-102365.98873214285,-2898.6791746841286,-65526.321428571435,,,,2001-04-28 00:00:00,77997.57944932768,,2898.6791746841286,67923.62055067233,*,,,75098.90027464354,,,,,,,,,,,,,
,2001-04-29 00:00:00,00:00:00,50.379,50.385,48.36958452173295,,20331140,2717880.833368095,76961.73962205352,1739732.3610731196,,-774110,-103483.5593045238,-2930.3252183019663,-66241.69857142857,,,,2001-04-29 00:00:00,75098.90027464354,,2930.3252183019663,70822.29972535647,*,,,72168.57505634158,,,,,,,,,,,,,
,2001-04-30 00:00:00,00:00:00,48.499,48.497,46.557105101726364,,19573910,2616653.8041188093,74095.31215689378,1674936.312461217,,-757230,-101227.02924928571,-2866.4274651597293,-64797.252857142856,,,,2001-04-30 00:00:00,72168.57505634158,,2866.4274651597293,73752.62494365843,*,,,69302.14759118186,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2001-05-01 00:00:00,00:00:00,46.571,46.57,44.70718569370057,,18791480,2512058.0214695237,71133.49231145061,1607983.9039256186,,-782430,-104595.7826492857,-2961.8198454431636,-66953.65285714285,,,,2001-05-01 00:00:00,69302.14759118186,,2961.8198454431636,76619.05240881816,*,,,66340.32774573869,,,,,,,,,,,,,
,2001-05-02 00:00:00,00:00:00,44.513,44.518,42.737266324074774,,17967040,2401846.3130133334,68012.6473114159,1537436.706485479,,-824440,-110211.70845619046,-3120.8450000347148,-70548.50857142857,,,,2001-05-02 00:00:00,66340.32774573869,,3120.8450000347148,79580.87225426132,*,,,63219.48274570397,,,,,,,,,,,,,
,2001-05-03 00:00:00,00:00:00,42.532,42.536,40.83454693294498,,17167880,2295014.052412381,64987.4975246179,1469052.714556094,,-799160,-106832.26060095236,-3025.1497867979992,-68385.26285714285,,,,2001-05-03 00:00:00,63219.48274570397,,3025.1497867979992,82701.71725429603,*,,,60194.33295890597,,,,,,,,,,,,,
,2001-05-04 00:00:00,00:00:00,40.545,40.546,38.924147544272785,,16360360,2187064.2212390476,61930.701694202064,1399953.358779007,,-807520,-107949.83117333334,-3056.795830415838,-69100.64,,,,2001-05-04 00:00:00,60194.33295890597,,3056.795830415838,85726.86704109404,*,,,57137.537128490134,,,,,,,,,,,,,
,2001-05-05 00:00:00,00:00:00,38.592,38.592,37.048308144541394,,15569710,2081369.5833140474,58937.7657628093,1332297.5661730606,,-790650,-105694.63792499999,-2992.9359313927603,-67657.05,,,,2001-05-05 00:00:00,57137.537128490134,,2992.9359313927603,88783.66287150988,*,,,54144.60119709737,,,,,,,,,,,,,
,2001-05-06 00:00:00,00:00:00,36.705,36.708,35.239668723306,,14812740,1980177.3110442858,56072.32250474774,1267523.7657191008,,-756970,-101192.27226976189,-2865.4432580615667,-64775.004285714276,,,,2001-05-06 00:00:00,54144.60119709737,,2865.4432580615667,91776.59880290265,*,,,51279.1579390358,,,,,,,,,,,,,
,2001-05-07 00:00:00,,,,0,ESTIMATED,14046770,1877781.9125602378,53172.81053944208,1201979.836720964,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-07 00:00:00,51279.1579390358,,2899.511965305651,94642.04206096422,*,,,48379.64597373015,,,,,,,,,,,,,
,2001-05-08 00:00:00,,,,0,ESTIMATED,13280800,1775386.5140761903,50273.29857413643,1136435.9077228273,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-08 00:00:00,48379.64597373015,,2899.511965305651,97541.55402626986,*,,,45480.134008424495,,,,,,,,,,,,,
,2001-05-09 00:00:00,,,,0,ESTIMATED,12514830,1672991.1155921426,47373.78660883078,1070891.9787246906,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-09 00:00:00,45480.134008424495,,2899.511965305651,100441.06599157551,*,,,42580.62204311884,,,,,,,,,,,,,
,2001-05-10 00:00:00,,,,0,ESTIMATED,11748860,1570595.717108095,44474.27464352513,1005348.049726554,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-10 00:00:00,42580.62204311884,,2899.511965305651,103340.57795688117,*,,,39681.11007781319,,,,,,,,,,,,,
,2001-05-11 00:00:00,,,,0,ESTIMATED,10982890,1468200.3186240476,41574.762678219486,939804.1207284173,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-11 00:00:00,39681.11007781319,,2899.511965305651,106240.08992218683,*,,,36781.598112507534,,,,,,,,,,,,,
,2001-05-12 00:00:00,,,,0,ESTIMATED,10216920,1365804.9201399998,38675.25071291383,874260.1917302805,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-12 00:00:00,36781.598112507534,,2899.511965305651,109139.60188749248,*,,,33882.08614720188,,,,,,,,,,,,,
,2001-05-13 00:00:00,,,,0,ESTIMATED,9682720,1294392.6952876188,36653.08366738165,828548.7841414653,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-13 00:00:00,33882.08614720188,,2022.1670455321728,112039.11385279812,*,,,31859.919101669708,,,,,,,,,,,,,
,2001-05-14 00:00:00,,,,0,ESTIMATED,9148520,1222980.470435238,34630.91662184949,782837.3765526506,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-14 00:00:00,31859.919101669708,,2022.1670455321728,114061.2808983303,*,,,29837.752056137535,,,,,,,,,,,,,
,2001-05-15 00:00:00,,,,0,ESTIMATED,8614320,1151568.245582857,32608.74957631731,737125.9689638354,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-15 00:00:00,29837.752056137535,,2022.1670455321728,116083.44794386247,*,,,27815.585010605362,,,,,,,,,,,,,
,2001-05-16 00:00:00,,,,0,ESTIMATED,8080120,1080156.0207304761,30586.58253078514,691414.5613750205,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-16 00:00:00,27815.585010605362,,2022.1670455321728,118105.61498939464,*,,,25793.41796507319,,,,,,,,,,,,,
,2001-05-17 00:00:00,,,,0,ESTIMATED,7545920,1008743.7958780951,28564.415485252965,645703.1537862055,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-17 00:00:00,25793.41796507319,,2022.1670455321728,120127.78203492681,*,,,23771.250919541017,,,,,,,,,,,,,
,2001-05-18 00:00:00,,,,0,ESTIMATED,7011720,937331.5710257143,26542.248439720795,599991.7461973905,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-18 00:00:00,23771.250919541017,,2022.1670455321728,122149.94908045899,*,,,21749.083874008844,,,,,,,,,,,,,
,2001-05-19 00:00:00,,,,0,ESTIMATED,6477520,865919.3461733332,24520.08139418862,554280.3386085754,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-19 00:00:00,21749.083874008844,,2022.1670455321728,124172.11612599116,*,,,19726.91682847667,,,,,,,,,,,,,
,2001-05-20 00:00:00,,,,0,ESTIMATED,5943320,794507.1213209523,22497.914348656446,508568.93101976044,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-20 00:00:00,19726.91682847667,,2022.1670455321728,126194.28317152333,*,,,17704.7497829445,,,,,,,,,,,,,
,2001-05-21 00:00:00,,,,0,ESTIMATED,5409120,723094.8964685714,20475.747303124273,462857.5234309454,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-21 00:00:00,17704.7497829445,,2022.1670455321728,128216.4502170555,*,,,15682.582737412326,,,,,,,,,,,,,
,2001-05-22 00:00:00,,,,0,ESTIMATED,4874920,651682.6716161905,18453.580257592104,417146.1158421305,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-22 00:00:00,15682.582737412326,,2022.1670455321728,130238.61726258768,*,,,13660.415691880153,,,,,,,,,,,,,
,2001-05-23 00:00:00,,,,0,ESTIMATED,4340720,580270.4467638094,16431.413212059928,371434.7082533154,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-23 00:00:00,13660.415691880153,,2022.1670455321728,132260.78430811985,*,,,11638.24864634798,,,,,,,,,,,,,
,2001-05-24 00:00:00,,,,0,ESTIMATED,3806520,508858.2219114285,14409.246166527755,325723.3006645004,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-24 00:00:00,11638.24864634798,,2022.1670455321728,134282.95135365202,*,,,9616.081600815807,,,,,,,,,,,,,
,2001-05-25 00:00:00,,,,0,ESTIMATED,3272320,437445.9970590476,12387.079120995582,280011.89307568537,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-25 00:00:00,9616.081600815807,,2022.1670455321728,136305.1183991842,*,,,7593.914555283634,,,,,,,,,,,,,
,2001-05-26 00:00:00,,,,0,ESTIMATED,2738120,366033.77220666665,10364.91207546341,234300.48548687037,,-534200,-71412.22485238094,-2022.1670455321728,-45712.25714285714,,,,2001-05-26 00:00:00,7593.914555283634,,2022.1670455321728,138327.28544471637,*,,,5571.747509751462,,,,,,,,,,,,,
,2001-05-27 00:00:00,,,,0,ESTIMATED,1972150,263638.373722619,7465.40011015776,168756.55648873368,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-27 00:00:00,5571.747509751462,,2899.511965305651,140349.45249024854,*,,,2672.235544445811,,,,,,,,,,,,,
,2001-05-28 00:00:00,,,,0,ESTIMATED,1206180,161242.9752385714,4565.888144852109,103212.62749059695,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-28 00:00:00,2672.235544445811,,2899.511965305651,143248.9644555542,,,,-227.27642085984007,,,,,,,,,,,,,
,2001-05-29 00:00:00,,,,0,ESTIMATED,440210,58847.57675452381,1666.3761795464582,37668.69849246024,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-29 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-05-30 00:00:00,,,,0,ESTIMATED,-325760,-43547.82172952381,-1233.1357857591927,-27875.230505676485,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-30 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-05-31 00:00:00,,,,0,ESTIMATED,-1091730,-145943.22021357142,-4132.647751064843,-93419.15950381319,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-05-31 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2001-06-01 00:00:00,,,,0,ESTIMATED,-1857700,-248338.61869761904,-7032.159716370494,-158963.0885019499,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-01 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-02 00:00:00,,,,0,ESTIMATED,-2623670,-350734.0171816667,-9931.671681676145,-224507.01750008666,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-02 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-03 00:00:00,,,,0,ESTIMATED,-3389640,-453129.4156657143,-12831.183646981797,-290050.9464982234,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-03 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-04 00:00:00,,,,0,ESTIMATED,-4155610,-555524.8141497618,-15730.695612287444,-355594.87549636,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-04 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-05 00:00:00,,,,0,ESTIMATED,-4921580,-657920.2126338094,-18630.207577593093,-421138.8044944967,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-05 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-06 00:00:00,,,,0,ESTIMATED,-5687550,-760315.611117857,-21529.719542898747,-486682.7334926335,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-06 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-07 00:00:00,,,,0,ESTIMATED,-6453520,-862711.0096019048,-24429.2315082044,-552226.6624907703,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-07 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-08 00:00:00,,,,0,ESTIMATED,-7219490,-965106.4080859524,-27328.74347351005,-617770.591488907,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-08 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-09 00:00:00,,,,0,ESTIMATED,-7985460,-1067501.80657,-30228.2554388157,-683314.5204870437,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-09 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-10 00:00:00,,,,0,ESTIMATED,-8751430,-1169897.2050540475,-33127.76740412135,-748858.4494851803,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-10 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-11 00:00:00,,,,0,ESTIMATED,-9517400,-1272292.603538095,-36027.27936942699,-814402.378483317,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-11 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-12 00:00:00,,,,0,ESTIMATED,-10283370,-1374688.0020221428,-38926.791334732654,-879946.3074814539,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-12 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-13 00:00:00,,,,0,ESTIMATED,-11049340,-1477083.4005061903,-41826.3033000383,-945490.2364795905,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-13 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-14 00:00:00,,,,0,ESTIMATED,-11815310,-1579478.7989902378,-44725.81526534395,-1011034.1654777271,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-14 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-15 00:00:00,,,,0,ESTIMATED,-12581280,-1681874.1974742857,-47625.32723064961,-1076578.094475864,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-15 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-16 00:00:00,,,,0,ESTIMATED,-13347250,-1784269.5959583332,-50524.839195955254,-1142122.0234740006,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-16 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-17 00:00:00,,,,0,ESTIMATED,-14113220,-1886664.994442381,-53424.35116126091,-1207665.9524721375,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-17 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-18 00:00:00,,,,0,ESTIMATED,-14879190,-1989060.3929264285,-56323.86312656655,-1273209.8814702742,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-18 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-19 00:00:00,,,,0,ESTIMATED,-15645160,-2091455.791410476,-59223.3750918722,-1338753.8104684106,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-19 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-20 00:00:00,,,,0,ESTIMATED,-16411130,-2193851.1898945235,-62122.88705717785,-1404297.7394665475,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-20 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
,2001-06-21 00:00:00,,,,0,ESTIMATED,-17177100,-2296246.5883785714,-65022.399022483514,-1469841.6684646844,,-765970,-102395.39848404762,-2899.511965305651,-65545.14714285715,,,,2001-06-21 00:00:00,0,,2899.511965305651,145921.2,,,,-2899.511965305651,,,,,,,,,,,,,
