1999-05-23 00:00:00,,19.72,16.84,13.47,13.25,13.22,8.9985,8.9996,15.5,19.99,24.0122,26.05,26.47,26.0898,26.48,26.6083,27.2587,28.0,28.6646,27.9971,28.5193,37.9545,28.7853,23.99,18.9912
1999-05-22 00:00:00,25.547375,23.0,19.2,17.05,15.67,15.36,13.9985,13.9926,19.0,25.1,27.08,27.0,26.841,27.608,27.3104,26.8856,26.4727,26.79,26.85,26.22,26.2231,29.4946,25.89,24.5,18.5074
1999-05-21 00:00:00,27.630950000000002,20.92,18.85,14.4981,13.9996,16.9978,19.3611,23.4095,25.7431,26.9858,28.4,30.99,30.83,29.99,29.99,29.56,29.07,26.0428,25.4949,25.4912,25.4928,29.02,25.5851,24.5,23.35
1999-05-20 00:00:00,31.975637499999998,21.3612,17.3673,16.4997,16.8438,17.3693,20.203,25.4934,28.4955,29.9908,33.001,34.0015,34.1534,34.7304,34.9744,34.9986,34.9911,32.9944,30.5919,28.9943,28.9969,35.1817,30.0209,24.4997,21.818
1999-05-19 00:00:00,32.96869375,20.2074,19.202,17.3688,17.3614,19.203,23.7211,26.51,30.13,30.3,32.0235,33.006,33.0083,34.0051,34.9908,35.0004,34.0047,33.6093,33.0037,32.3281,33.0054,38.5673,34.0065,28.1876,24.4945
1999-05-18 00:00:00,32.2738375,18.2385,17.3649,14.9987,14.0,16.8477,21.7595,26.4744,31.79,31.1,31.1,32.4962,32.9953,31.9996,32.9903,32.9911,33.3572,32.2479,31.9995,32.7428,32.6434,36.9909,32.4628,29.9935,23.2013
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ISO SP15 Ex Post Prices,,,,,,,,,,,,,,,,,,,,,,,,,
,Peak Avg,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0
1999-06-01 00:00:00,13.592641874999998,3.5,1.67971,4.93038,4.9305,1.96372,6.8,9.12488,25.0,25.0,20.0,25.79371,30.28713,8.92256,9.9,8.88,6.79,6.79,6.79,4.93,6.79,12.48399,10.0,6.79,23.44634
1999-05-31 00:00:00,25.089804375,-1.19491,-1.5,4.9304,-0.6536,-1.5,-3.34269,-21.0,-14.56369,3.12494,23.72616,35.45163,25.0,26.0,26.0,25.1866,26.16,23.0,25.56395,27.7,7.0011,88.33833,74.74785,26.0,5.62552
1999-05-30 00:00:00,,23.0,-1.22271,-1.2238,0.0,0.0,-3.5,-10.0,-20.0,-2.70744,3.48701,6.79,8.66,6.72197,4.50753,7.11215,-0.65629,6.79,4.93,-0.83343,-1.5,4.99386,37.72334,6.0001,6.0001
1999-05-29 00:00:00,9.7716225,4.93,6.7905,-0.19891,0.0,0.46342,14.0001,-2.95418,-2.3316,-0.1713,2.6233,6.05614,10.9264,8.66,8.66,14.49241,9.9,5.68143,35.85263,8.73116,14.8602,17.85937,17.5,6.7901,6.7904
1999-05-28 00:00:00,23.493423749999998,39.85,24.50582,4.93,5.9,4.93,16.49583,3.07861,25.47,18.0,14.80384,19.43508,37.85358,21.22527,33.4519,49.0,32.0,22.23529,21.80936,8.15441,15.7974,31.03371,22.54633,7.56731,4.4662
1999-05-27 00:00:00,23.240843125000005,16.0002,2.90804,9.9,9.90041,9.9001,23.0,17.14372,10.0,44.85711,14.09785,40.0,31.9909,20.16382,23.22989,26.05,26.05,26.05,31.99,11.0,11.0,21.0002,17.23,24.5,17.0
1999-05-26 00:00:00,32.163750625,13.0,4.93,4.93,1.70609,0.99,5.64584,2.10881,42.45829,17.3418,23.05153,37.65913,33.78989,22.96693,50.11405,50.0,19.84969,27.95,40.00427,39.99,39.85,27.63562,39.85,15.0,14.0
1999-05-25 00:00:00,59.05351062499999,13.0001,12.0,8.0,1.9096,0.99,3.67968,21.64961,25.66809,31.75306,29.35211,33.26524,45.414,36.59431,71.69395,55.62001,176.5739,162.08858,45.35926,58.59381,47.30356,36.81852,67.10816,43.39265,3.82032
1999-05-24 00:00:00,33.99586625,10.2671,10.5,10.5,8.98245,8.576,23.37617,26.0,28.98999,37.59584,35.36026,34.66576,28.01,28.01,28.01,38.0,38.01,38.01,38.01,38.60849,15.08254,44.08752,47.48346,22.31,15.0
1999-05-23 00:00:00,,12.5,5.29212,0.99,0.99,3.0,4.93,0.0,0.80003,9.9,11.21426,13.1293,20.0002,20.12056,21.0,21.0,21.0007,21.0,20.0,20.0,16.05,13.41216,19.39433,27.63,20.06996
1999-05-22 00:00:00,25.387105000000002,15.01,16.0,18.8091,8.0,14.0,8.61295,0.99,9.40851,12.51,34.58787,36.28331,29.5,28.84346,28.0,27.88,28.88,35.0,29.5,29.5,37.9467,14.86383,22.5,21.0,20.71
1999-05-21 00:00:00,26.42854125,12.4269,14.14441,15.0,17.02963,14.0,10.47657,10.46626,12.26455,20.0,30.74505,36.82771,35.05663,27.54769,28.0,37.44827,36.9294,25.0,24.05,26.1011,25.89,26.09,20.44,21.75,29.48
1999-05-20 00:00:00,17.052836874999997,20.15167,17.0,17.00087,11.30438,8.0,19.0002,17.06736,19.87179,20.2351,22.0,11.83909,13.0,24.8302,24.2,22.12,12.01,10.01,6.0,13.0,22.0001,10.66175,24.0,24.49,25.0
1999-05-19 00:00:00,17.540676875,20.0,19.9002,17.97177,8.0,8.0,15.52875,19.0,13.01,15.1,16.29078,16.0,21.45057,20.72648,17.0,20.39771,20.0,20.0,10.2,10.01,15.12529,22.0,24.34,6.92754,16.0
1999-05-18 00:00:00,29.021474375,19.0,12.30877,9.53021,6.29792,4.93,4.93,0.99,10.25973,25.47,11.779,21.0,21.0018,21.0022,21.0,227.2175,4.0,39.8017,4.0,4.0,6.82166,21.0,25.0,25.47,20.0001
