P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,44459.58928338291,,2004-06-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,21526.833389547093,,2004-07-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,18241.01318961866,,2004-08-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,16662.752962256807,,2004-09-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,15591.37192006681,,2004-10-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,17452.18408845375,,2004-11-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,17002.476692217748,,2004-12-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
 ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Notes:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,, ,,,,,,,Date
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,, ,,,,,,,Date
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Trader,,,,,,,Date
