New TC Interruptible Services,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
2003-01-01 00:00:00,,0.78796,,6.3301271295989565,0.9536852592049954,,0.9536852592049954,,1.2103219188854706,1.2,0.8,1.2
2003-02-01 00:00:00,,0.78796,,6.147808245638693,0.9291037604791207,,0.9291037604791207,,1.1791255399755327,1.1791255399755327,0.8,1.2
2003-03-01 00:00:00,,0.78796,,5.908098906227164,0.8967844817882252,,0.8967844817882252,,1.1381091448655074,1.1381091448655074,0.8,1.2
2003-04-01 00:00:00,,0.78796,,5.4047481927347505,0.828919241207449,,0.828919241207449,,1.051981371145044,1.051981371145044,0.8,1.2
2003-05-01 00:00:00,,0.78796,,5.360124802167969,0.8229028056384345,,0.8229028056384345,,1.0443459130392845,1.0443459130392845,0.8,1.2
2003-06-01 00:00:00,,0.78796,,5.420605361162058,0.8310572148337947,,0.8310572148337947,,1.0546946733765605,1.0546946733765605,0.8,1.2
2003-07-01 00:00:00,,0.78796,,5.436462916100086,0.8331952405722014,,0.8331952405722014,,1.0574080417434912,1.0574080417434912,0.8,1.2
2003-08-01 00:00:00,,0.78796,,5.463806599774595,0.836881905994924,,0.836881905994924,,1.0620867886630336,1.0620867886630336,0.8,1.2
2003-09-01 00:00:00,,0.78796,,5.4623236087030085,0.8366819588345155,,0.8366819588345155,,1.0618330357308943,1.0618330357308943,0.8,1.2
2003-10-01 00:00:00,,0.78796,,5.475295855555972,0.8384309672891599,,0.8384309672891599,,1.0640527022807755,1.0640527022807755,0.8,1.2
2003-11-01 00:00:00,,0.78796,,5.852209729889698,0.8892491147045334,,0.8892491147045334,,1.128546010843867,1.128546010843867,0.8,1.2
2003-12-01 00:00:00,,0.78796,,6.0448649855229775,0.9152242348786712,,0.9152242348786712,,1.1615110346701245,1.1615110346701245,0.8,1.2
2004-01-01 00:00:00,,0.78796,,6.100666501412433,0.9227477829716789,,0.9227477829716789,,1.1710591692112275,1.1710591692112275,0.8,1.2
2004-02-01 00:00:00,,0.78796,,5.92633414284824,0.899243083091778,,0.899243083091778,,1.1412293556675186,1.1412293556675186,0.8,1.2
2004-03-01 00:00:00,,0.78796,,5.773527455964148,0.87864062383273,,0.87864062383273,,1.1150827755631378,1.1150827755631378,0.8,1.2
2004-04-01 00:00:00,,0.78796,,5.419535575582508,0.8309129789088621,,0.8309129789088621,,1.0545116235708185,1.0545116235708185,0.8,1.2
2004-05-01 00:00:00,,0.78796,,5.389128131108961,0.8268132359675522,,0.8268132359675522,,1.0493086399913094,1.0493086399913094,0.8,1.2
