,,,,,,Annual Statistics,Annual Statistics,Annual Statistics,,,,,,,,,,,,,,,,,,,
2000-02-01 00:00:00,646.56,639.36,644.64,644.16,702.72,746.4,779.04,837.12,880.32,904.8,926.88,938.88,947.52,952.8,932.64,910.08,871.68,840.48,756,734.88,709.44,706.08,690.72,687.36,19030.559999999998,952.8,639.36
2000-02-02 00:00:00,683.52,681.12,682.08,682.56,685.92,728.16,789.6,825.12,858.72,911.52,919.2,911.52,912.48,924.48,920.64,913.92,876.48,842.4,749.28,634.08,623.52,604.32,661.92,665.28,18687.839999999997,924.48,604.32
2000-02-03 00:00:00,651.84,644.64,656.16,649.92,650.88,689.28,729.6,785.76,859.68,894.72,906.72,906.72,928.32,909.12,906.72,885.12,859.68,814.56,727.68,665.28,650.88,646.08,626.4,625.92,18271.680000000004,928.32,625.92
2000-02-04 00:00:00,624,616.32,623.04,621.12,647.52,703.2,755.52,810.24,850.08,892.32,903.36,927.36,918.72,919.68,920.64,910.56,865.92,840,747.36,724.8,703.2,687.84,681.6,683.52,18577.919999999995,927.36,616.32
2000-02-05 00:00:00,679.68,672.48,676.32,667.2,669.6,701.28,732.48,723.84,731.04,736.8,741.6,739.2,738.24,739.68,744.96,740.16,742.56,746.88,686.88,688.32,686.88,691.2,687.84,683.04,17048.16,746.88,667.2
2000-02-06 00:00:00,678.72,677.76,682.08,677.28,675.36,706.56,739.2,720,723.84,723.36,732,735.36,734.88,738.24,739.68,734.4,734.4,743.04,685.92,691.2,689.76,692.64,684.96,682.08,17022.72,743.04,675.36
2000-02-07 00:00:00,679.68,676.32,676.32,680.64,672.96,720,771.36,827.04,892.8,913.92,931.68,945.6,937.44,943.2,941.76,930.24,904.32,874.56,769.44,745.92,730.56,726.24,715.68,716.16,19323.840000000004,945.6,672.96
2000-02-08 00:00:00,708,702.24,697.92,702.72,699.84,730.56,787.2,838.56,812.64,906.72,954.24,953.76,963.36,965.28,959.04,941.76,905.76,868.8,769.92,748.8,729.12,717.12,697.44,697.92,19458.719999999998,965.28,697.44
2000-02-09 00:00:00,695.52,684.96,685.92,691.68,688.32,730.56,778.08,825.6,886.08,901.92,930.72,941.76,948,948,954.72,937.44,892.32,821.76,665.76,648.96,632.16,626.88,610.56,608.16,18735.840000000004,954.72,608.16
2000-02-10 00:00:00,608.64,600.48,601.92,599.52,644.64,714.72,767.04,802.08,847.68,883.68,911.52,904.32,893.28,905.28,911.04,892.8,855.36,820.8,706.56,642.24,629.76,617.28,593.76,604.32,17958.719999999998,911.52,593.76
2000-02-11 00:00:00,599.52,600,604.8,601.44,663.36,717.6,774.72,835.68,870.24,905.76,930.24,932.64,918.24,925.92,915.36,895.2,864.96,838.08,741.6,639.84,619.2,607.68,597.12,596.16,18195.36,932.64,596.16
2000-02-12 00:00:00,597.12,597.12,597.6,590.88,590.4,622.08,641.28,715.2,732.96,743.04,742.56,734.4,731.52,637.92,639.84,642.24,645.6,652.8,595.2,592.32,595.68,595.2,589.92,592.32,15415.2,743.04,589.92
2000-02-13 00:00:00,594.72,590.4,593.76,585.6,585.6,621.12,643.68,636,642.72,638.88,643.68,639.84,639.36,643.2,641.28,640.8,633.6,642.72,592.32,594.24,598.08,592.8,593.76,593.76,14821.92,643.68,585.6
2000-02-14 00:00:00,594.72,590.88,586.56,571.2,592.32,705.12,773.76,823.68,858.72,873.6,884.64,897.12,906.24,904.8,891.36,891.36,861.12,833.76,652.8,625.92,605.28,606.72,594.72,585.6,17712.000000000004,906.24,571.2
2000-02-15 00:00:00,589.44,586.56,593.76,588.96,588.48,632.16,683.04,818.88,867.36,896.16,911.52,913.44,923.52,920.64,908.16,901.92,871.68,843.84,761.76,683.52,622.56,614.4,598.56,588,17908.320000000003,923.52,586.56
2000-02-16 00:00:00,585.6,586.56,583.2,586.08,664.8,700.8,754.08,780,826.56,844.32,868.8,851.04,825.12,862.56,863.04,830.4,828.96,790.08,701.28,682.08,669.6,658.56,638.4,637.92,17619.84,868.8,583.2
2000-02-17 00:00:00,637.44,637.92,635.04,641.28,637.44,671.52,723.36,772.8,846.72,874.56,848.16,839.04,833.28,842.88,847.2,848.64,809.76,775.2,751.68,724.32,706.08,694.56,675.84,668.16,17942.88,874.56,635.04
2000-02-18 00:00:00,675.84,663.36,664.8,671.04,663.36,672.48,703.68,752.16,799.2,830.4,832.8,833.76,832.32,828,812.16,791.04,750.72,739.68,709.92,703.68,668.64,656.64,645.6,647.52,17548.799999999996,833.76,645.6
2000-02-19 00:00:00,648.96,643.68,642.72,641.28,640.8,640.8,644.16,640.8,641.76,645.12,640.32,643.68,649.44,647.04,645.6,640.8,643.68,648,646.56,652.32,639.36,641.76,639.84,636.48,15444.960000000001,652.32,636.48
2000-02-20 00:00:00,637.44,636,636,633.12,633.12,628.8,632.64,626.88,622.56,624.48,627.84,631.2,634.08,643.68,636.96,643.68,640.32,648.96,652.8,656.16,655.2,654.24,645.12,638.88,15320.159999999998,656.16,622.56
2000-02-21 00:00:00,642.24,638.88,643.68,644.16,646.08,647.52,644.64,641.76,648,645.12,649.44,657.12,649.44,661.44,651.84,663.36,658.08,664.8,658.56,655.68,652.32,649.92,649.92,654.24,15618.24,664.8,638.88
2000-02-22 00:00:00,658.56,652.8,657.12,652.8,649.92,655.2,676.8,734.4,779.52,815.52,822.72,837.12,831.84,835.2,833.28,826.08,792,757.92,659.04,636.96,622.08,604.8,588.48,594.72,17174.88,837.12,588.48
2000-02-23 00:00:00,595.2,597.12,591.84,592.32,594.72,627.84,685.92,743.52,798.24,811.68,821.28,827.04,815.04,819.84,817.92,805.92,772.32,740.16,662.4,631.68,617.28,613.92,588.96,589.92,16762.08,827.04,588.96
2000-02-24 00:00:00,593.28,580.8,588,590.4,589.44,623.52,680.64,730.56,814.08,848.16,884.16,894.72,888,884.16,889.92,875.52,838.08,796.8,657.6,633.12,616.8,615.36,595.2,592.32,17300.64,894.72,580.8
2000-02-25 00:00:00,587.52,575.04,580.32,579.36,585.6,633.12,731.52,802.08,852.48,886.08,894.72,903.84,897.6,880.8,893.76,884.64,858.24,810.24,634.08,619.68,600.96,588.48,577.44,578.4,17435.999999999996,903.84,575.04
2000-02-26 00:00:00,580.32,579.36,577.44,575.04,576.48,572.64,574.56,565.44,565.44,564.96,565.92,534.72,537.12,564.96,565.44,551.04,571.2,573.12,578.4,570.24,570.24,569.76,569.76,564.96,13618.560000000001,580.32,534.72
2000-02-27 00:00:00,542.4,561.12,561.6,557.28,555.36,545.76,552,540.96,545.76,553.92,556.8,552,562.08,563.52,565.44,569.28,570.72,579.36,585.12,584.64,584.64,584.16,590.4,573.6,13537.92,590.4,540.96
2000-02-28 00:00:00,579.36,579.36,576,573.12,577.92,621.12,721.44,777.6,841.44,873.6,911.52,928.8,909.12,898.56,899.52,892.8,836.16,801.12,636.96,600.96,588.48,594.24,569.76,568.8,17357.76,928.8,568.8
2000-02-29 00:00:00,563.04,564.48,564.96,552,517.92,556.8,634.08,695.04,759.84,815.52,867.36,917.28,915.84,906.24,916.8,907.2,880.8,835.2,660,636.96,618.72,608.16,589.44,585.12,17068.8,917.28,517.92
2000-03-01 00:00:00,583.2,585.6,582.72,588,582.72,632.16,698.88,775.68,828,855.84,866.88,880.8,902.4,912,880.32,876,845.76,813.12,644.16,625.92,594.24,583.68,574.08,569.76,17281.920000000002,912,569.76
2000-03-02 00:00:00,568.32,556.32,554.4,559.2,557.28,612,683.04,730.08,779.52,834.72,843.84,847.2,843.36,849.6,843.36,798.24,756,698.4,570.24,548.16,527.52,531.36,514.08,504.96,16111.2,849.6,504.96
2000-03-03 00:00:00,505.92,505.92,502.56,505.44,504.96,555.36,630.72,689.76,751.68,778.56,779.52,791.04,783.84,793.92,792.96,788.16,749.28,714.24,615.36,599.52,572.16,566.88,550.08,548.16,15576,793.92,502.56
2000-03-04 00:00:00,550.08,543.36,544.8,544.32,541.44,541.44,535.68,537.6,536.16,540,538.56,535.68,550.08,544.32,528,528,527.52,537.6,525.6,518.4,521.28,520.32,517.44,517.92,12825.600000000002,550.08,517.44
2000-03-05 00:00:00,517.92,517.92,509.76,519.84,509.76,516,509.76,494.4,503.52,504.48,500.16,500.16,516.48,520.32,517.44,521.28,524.16,537.6,531.36,528.96,621.6,754.08,750.24,752.16,13179.360000000002,754.08,494.4
2000-03-06 00:00:00,751.2,745.44,747.36,744,768.48,877.44,970.56,1053.6,1167.84,1230.72,1252.8,1261.92,1090.56,819.84,833.76,843.36,800.64,745.44,627.36,603.36,596.16,580.8,543.36,539.04,20195.04,1261.92,539.04
2000-03-07 00:00:00,535.2,521.28,521.76,518.88,516.96,556.8,620.64,688.32,763.2,784.32,780,779.04,796.32,807.84,822.72,822.24,778.56,740.64,613.92,592.32,570.72,564.96,543.36,544.8,15784.799999999996,822.72,516.96
2000-03-08 00:00:00,545.28,540.48,541.92,551.52,552.48,589.44,644.64,705.12,758.4,795.36,785.76,764.64,810.24,888,873.12,862.56,834.72,780,645.6,621.6,616.32,603.36,589.92,582.24,16482.72,888,540.48
2000-03-09 00:00:00,581.28,578.88,578.88,578.4,580.32,627.36,701.76,732,780.48,818.88,863.04,865.44,895.2,900.96,905.28,902.88,870.24,824.64,660.96,637.44,621.6,603.84,590.4,584.64,17284.800000000003,905.28,578.4
2000-03-10 00:00:00,590.88,583.68,574.56,586.08,585.6,635.04,732.48,761.76,777.6,813.6,843.36,841.44,842.88,849.12,851.52,814.56,790.08,728.64,611.52,601.92,590.4,575.04,555.36,556.32,16693.44,851.52,555.36
2000-03-11 00:00:00,552,553.92,557.76,557.28,561.6,557.28,550.56,541.92,552.48,555.36,561.6,606.72,615.36,612,605.28,575.52,564,566.88,559.68,552.48,547.68,547.68,544.8,543.84,13543.679999999998,615.36,541.92
2000-03-12 00:00:00,541.44,545.28,539.04,554.4,557.76,555.36,550.56,541.44,540,538.08,539.04,546.24,546.24,546.72,545.76,538.56,545.76,543.84,561.6,570.72,563.52,560.16,566.4,557.76,13195.68,570.72,538.08
2000-03-13 00:00:00,562.56,561.6,557.76,563.52,556.32,590.4,649.44,718.08,769.92,802.08,800.16,791.52,754.08,765.12,813.12,812.64,753.12,704.64,619.2,598.56,585.12,574.56,561.6,561.6,16026.720000000003,813.12,556.32
2000-03-14 00:00:00,557.76,557.28,557.76,554.88,560.64,605.28,656.64,707.04,756.48,798.24,802.56,818.4,822.24,823.68,821.28,805.92,758.4,721.92,625.44,610.08,598.56,586.56,563.04,555.36,16225.439999999999,823.68,554.88
2000-03-15 00:00:00,563.04,561.6,558.72,561.6,560.16,600.48,657.6,695.52,754.56,822.24,826.08,828.96,817.44,835.68,849.12,816.96,768,722.4,605.76,582.24,568.32,561.12,551.52,554.4,16223.519999999999,849.12,551.52
2000-03-16 00:00:00,549.12,549.6,546.24,551.04,541.44,606.24,695.52,734.4,773.76,799.68,830.88,866.88,866.4,900.96,902.88,898.08,860.16,829.92,672,647.52,636,626.4,543.84,548.64,16977.6,902.88,541.44
2000-03-17 00:00:00,529.92,521.28,532.32,539.52,542.88,617.28,740.16,763.68,812.64,857.76,874.08,879.84,870.72,881.28,888.48,876,830.4,774.72,612.96,602.4,573.12,579.84,575.52,570.24,16847.04,888.48,521.28
2000-03-18 00:00:00,576.48,567.84,571.2,564,570.72,566.88,551.52,598.08,617.28,599.52,572.64,575.52,575.04,575.04,577.44,593.76,611.04,599.52,572.64,575.04,566.4,574.08,572.16,570.24,13894.08,617.28,551.52
2000-03-19 00:00:00,571.2,567.36,568.32,569.76,564,562.56,552.48,550.08,551.52,549.12,552.48,550.08,552.48,554.4,555.84,552,551.04,553.92,570.72,566.4,566.88,566.88,568.32,564.48,13432.319999999998,571.2,549.12
2000-03-20 00:00:00,571.2,564.96,563.52,566.88,565.92,620.64,710.4,764.64,799.68,834.24,847.68,853.44,864.48,870.24,873.12,858.24,823.2,772.8,629.28,597.6,583.2,583.68,563.52,557.28,16839.840000000004,873.12,557.28
2000-03-21 00:00:00,555.84,547.2,555.36,552.48,557.28,619.2,714.72,770.4,823.68,866.88,863.52,891.84,909.6,911.52,900,887.52,852.48,807.84,637.92,620.16,594.72,588,572.64,568.8,17169.6,911.52,547.2
2000-03-22 00:00:00,576.48,578.4,580.32,562.08,564.96,624.48,709.92,765.12,820.32,860.64,854.88,860.64,870.24,820.8,855.84,896.16,876.48,815.04,655.2,636.96,615.36,613.44,600,596.16,17209.920000000002,896.16,562.08
2000-03-23 00:00:00,600.96,595.68,599.04,599.04,593.76,654.72,727.68,774.72,831.36,877.92,915.36,912.48,908.64,904.32,912,898.08,843.36,755.52,599.52,594.24,588.96,573.12,564.48,558.24,17383.200000000004,915.36,558.24
2000-03-24 00:00:00,558.24,560.64,557.76,555.36,552,607.68,684.48,784.32,838.56,864,876.48,876,871.68,874.56,873.6,867.36,835.68,788.64,657.6,638.88,615.36,601.44,597.6,594.72,17132.64,876.48,552
2000-03-25 00:00:00,595.2,589.92,594.24,594.24,593.76,587.52,581.28,580.32,583.68,578.4,567.84,569.28,575.52,578.88,577.44,583.2,580.32,578.4,591.84,592.32,588.96,592.8,591.84,588.96,14036.159999999996,595.2,567.84
2000-03-26 00:00:00,588.96,584.64,584.16,583.2,585.12,583.2,568.8,566.88,564.48,564,559.68,559.68,564,566.88,572.64,569.76,509.28,490.56,516,531.36,528.96,535.2,536.64,529.44,13343.520000000002,588.96,490.56
2000-03-27 00:00:00,536.64,531.36,530.4,526.08,528,593.76,757.92,780.48,836.64,913.44,926.4,925.92,924,928.8,927.36,913.92,875.52,839.52,672,651.36,631.68,628.32,601.44,516.96,17497.92,928.8,516.96
2000-03-28 00:00:00,517.92,527.52,545.76,547.2,544.8,613.92,722.4,772.8,822.24,869.76,883.68,898.08,948.48,943.2,933.12,971.52,894.24,810.72,656.16,631.2,599.04,603.36,550.08,503.52,17310.720000000005,971.52,503.52
2000-03-29 00:00:00,510.72,532.8,531.84,533.76,538.08,596.64,659.52,701.28,776.16,824.64,870.24,891.36,883.2,861.12,856.32,851.04,811.2,770.4,711.36,639.84,560.16,529.92,533.28,535.68,16510.56,891.36,510.72
2000-03-30 00:00:00,541.44,540,533.28,540.96,537.6,586.56,640.32,689.28,735.84,761.76,780.48,813.6,780.96,782.4,782.88,776.16,747.84,687.36,592.8,585.6,565.92,549.6,532.32,520.8,15605.76,813.6,520.8
2000-03-31 00:00:00,528.96,535.68,531.36,540,541.44,579.36,681.6,718.08,756,785.76,819.36,891.36,882.72,844.32,834.24,825.6,781.92,744.48,682.56,669.6,643.68,633.12,625.44,624.48,16701.120000000003,891.36,528.96
2000-04-01 00:00:00,624.96,621.6,626.88,628.8,630.72,624,611.04,618.72,623.04,623.52,630.72,637.92,632.64,636,634.56,618.72,624,618.72,626.4,623.52,628.32,630.72,628.8,628.32,15032.639999999998,637.92,611.04
2000-04-02 00:00:00,628.8,628.32,0,634.56,626.4,627.36,619.68,613.44,606.72,602.88,603.84,599.04,601.92,606.24,609.6,615.36,615.84,610.08,612.96,626.4,628.8,632.64,623.52,623.52,14197.92,634.56,0
2000-04-03 00:00:00,628.8,630.72,624.48,627.36,630.72,629.76,663.36,731.52,825.6,859.2,903.84,901.44,868.8,870.72,867.84,860.16,816,783.36,695.04,657.6,604.8,596.64,568.8,495.36,17341.92,903.84,495.36
2000-04-04 00:00:00,515.52,521.76,530.4,529.92,521.28,562.08,665.28,719.04,849.6,918.24,926.88,909.12,913.92,921.6,931.2,936.48,890.4,852.96,687.84,673.44,650.4,635.04,612.48,568.8,17443.68,936.48,515.52
2000-04-05 00:00:00,566.88,549.6,537.12,532.32,523.2,590.4,700.32,726.24,768.96,851.52,951.84,1035.36,967.68,960.96,869.76,797.28,786.72,759.36,591.84,579.84,568.8,566.4,561.6,558.72,16902.72,1035.36,523.2
2000-04-06 00:00:00,560.16,554.4,552.48,556.32,551.52,624.48,717.6,733.92,787.68,1135.68,770.88,793.92,804.48,807.84,802.56,809.76,774.24,745.92,601.92,578.88,569.28,556.32,537.12,535.68,16463.04,1135.68,535.68
2000-04-07 00:00:00,531.36,536.16,529.92,528,528,596.64,703.68,745.44,832.32,876,833.76,833.76,834.24,842.88,862.08,876,833.76,796.8,624.48,610.08,590.4,598.56,586.56,555.36,16686.239999999998,876,528
2000-04-08 00:00:00,558.72,553.92,562.08,564.96,567.84,560.16,558.72,551.52,555.36,563.04,616.32,642.72,643.68,639.36,636.96,632.16,629.28,633.6,628.8,633.12,987.84,889.44,849.6,856.8,15516.000000000002,987.84,551.52
2000-04-09 00:00:00,642.72,639.84,648.96,651.36,653.28,651.36,647.04,637.44,637.44,639.84,648.48,644.64,626.4,614.88,614.4,620.64,623.52,623.04,624,630.24,598.56,564.48,597.12,604.32,15083.999999999998,653.28,564.48
2000-04-10 00:00:00,599.04,626.4,604.8,604.32,606.24,684.96,760.32,820.8,858.72,899.04,924,928.32,941.28,936.48,926.88,911.04,865.92,830.88,658.08,641.28,634.08,627.36,612.96,609.6,18112.799999999996,941.28,599.04
2000-04-11 00:00:00,608.16,597.6,601.92,601.92,602.4,664.8,772.8,697.92,818.4,861.12,867.84,866.88,872.64,918.24,940.8,925.44,876.48,833.76,680.16,664.32,639.36,567.84,558.24,557.76,17596.8,940.8,557.76
2000-04-12 00:00:00,556.32,552,547.2,554.4,552.48,617.28,687.36,733.44,780,801.12,815.04,843.84,837.12,810.72,804,792,776.16,759.36,591.36,574.56,569.76,569.28,550.56,550.56,16225.92,843.84,547.2
2000-04-13 00:00:00,549.6,546.24,540.96,537.12,540,606.72,680.64,726.24,769.44,809.28,834.72,849.6,841.92,880.8,945.12,913.92,874.08,838.56,672.96,660,645.6,577.44,558.72,564.48,16964.160000000003,945.12,537.12
2000-04-14 00:00:00,565.44,568.32,567.36,557.28,559.68,622.08,687.84,727.68,764.64,799.2,802.56,810.24,812.16,867.84,940.32,930.24,873.12,828.48,672,648.48,572.64,571.68,564,560.16,16873.44,940.32,557.28
2000-04-15 00:00:00,560.16,553.92,559.2,556.32,557.28,550.56,549.12,549.6,609.12,681.6,678.72,685.44,692.64,693.6,690.24,698.88,688.32,683.52,677.28,681.12,664.8,596.64,595.2,593.28,15046.560000000001,698.88,549.12
2000-04-16 00:00:00,595.2,585.12,589.92,592.32,586.56,588,584.64,575.04,574.56,579.84,578.4,576,582.24,576.48,586.56,585.12,573.6,560.64,558.24,563.52,567.36,566.4,558.72,555.84,13840.32,595.2,555.84
2000-04-17 00:00:00,550.56,551.04,550.56,544.8,547.68,619.2,709.44,763.2,799.68,821.28,845.76,921.6,918.24,920.16,926.88,888,877.44,824.16,668.64,663.36,588.48,584.16,560.16,559.68,17204.16,926.88,544.8
2000-04-18 00:00:00,561.12,555.84,561.6,558.72,555.36,634.08,725.76,767.04,801.12,834.24,851.04,855.84,955.2,951.84,952.8,927.36,898.08,852,675.84,668.16,656.16,645.12,636,634.08,17714.4,955.2,555.36
2000-04-19 00:00:00,632.64,623.52,623.04,628.8,625.92,697.92,788.16,811.68,839.04,866.4,911.04,916.8,911.52,911.04,937.92,912.96,871.2,821.76,683.04,623.52,594.24,586.56,568.8,566.88,17954.4,937.92,566.88
2000-04-20 00:00:00,562.08,560.16,563.04,560.64,558.72,639.36,705.6,760.8,790.56,814.56,854.88,854.4,966.72,959.04,936,912.96,881.28,840.48,636.96,594.72,591.84,582.24,569.28,563.04,17259.36,966.72,558.72
