Per Capita GNI at current prices in US Dollars (all regions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Europe,1532.283147071163,1604.580993363577,1801.472122986903,2135.060321692255,2139.972414909597,2342.931195098322,2360.322781635508,2544.017320002736,2868.510489735717,3050.252744362033,3108.029371406944,3017.834666282576,3195.813657440771,3274.659461573407,3070.488735315194,2997.574179775433,2851.905381643787,2714.324117543289,2669.108466459285,2648.952517086826,2870.321237504274,2756.525523605471,2495.262964082128,2429.366685458607,2335.260402175077,2469.654024713245,2513.275977871238,2551.206835193858,2192.029708269332,1878.459921048854,2092.107093004326,2411.560975591533,2713.384348030229,3277.035951923056,4203.90162407324,5238.104938944312,6358.405251285702,8223.238522483942,10399.23048232948,8020.987935137735,9126.405931201676,10834.06694678289
Europe,1935.64388269685,2121.318839864824,2470.251972006044,3058.515453604692,3313.254354123127,3774.92292718583,3872.620868277763,4301.894728165735,5138.446489836541,6011.404339008349,6632.691568992755,5977.112553892375,5866.224815467617,5769.581155984869,5501.017589123049,5578.630108133833,6990.09355955073,8199.084369187616,8924.075292623373,9010.210701432374,11613.66654592755,11885.87250612976,12664.26219244361,11577.21333591064,12172.79078671424,13882.16935363336,14146.98191465672,13399.06804489705,13631.29326634147,13511.71540277234,12669.20269956691,12885.73505304192,14066.06793385716,17158.30982721355,19999.11434882662,21167.30080054167,22801.91437094823,26452.12827064104,28783.97295982898,25359.70678877791,25778.52748288627,28268.7496615091
Latin America and the Caribbean,612.9428074490387,680.8939734090496,740.7545881553614,901.4997631196928,1103.865048837301,1211.945267574273,1294.702952802481,1385.046774088087,1540.125853812205,1786.466874440963,2095.409125029559,2366.92641070418,2079.161922285153,1787.557962554319,1811.05846610445,1802.894710299801,1765.824980533354,1852.029190398215,2057.226090126467,2219.005515456675,2435.550476771556,2576.207790060571,2816.001768210831,3008.661958306257,3499.824625732748,3790.197404734172,4028.064052845809,4324.926888828242,4261.505262909437,3759.055360154143,4081.66312118171,3923.038464306536,3482.514689873603,3560.398037187765,4046.931878255402,4832.928601068426,5602.101310979335,6554.500542317534,7533.904984907357,6984.806844638165,8527.623382371077,9446.372173059424
Melanesia,382.2030525880758,411.6873991471747,481.208600627285,623.743262483053,717.8438090220819,753.337275787922,763.4756882960678,799.0076171105158,899.5189774530537,1036.943634400908,1132.718018378414,1055.393413122716,969.3771695419534,898.5857240474207,903.5380164072749,857.8342084843758,977.3316087968092,1058.216062395214,1231.245733843094,1236.465407725213,1257.035478371165,1357.511838385779,1473.047594826551,1544.136703790243,1631.086958086164,1674.802177115671,1706.545094706143,1690.280175670285,1405.74574971854,1388.407747024839,1300.601231651502,1203.579783322015,1250.086762106444,1550.869868533297,1743.460049497484,1826.884940301093,1945.603611690132,2332.450322430069,2543.159019195616,2357.367712702117,2513.167859008803,2967.328384122491
Micronesia,602.1182650971766,639.4690185454581,739.438453658082,999.2175219820916,1425.794329318624,1388.275300273298,1233.573886629838,1217.67683848632,1276.677780807941,1318.278535797941,1210.059452738622,1344.225846720942,1391.447776674955,1401.144745851918,1401.247096291147,1397.331065980129,1522.126219903024,1637.163961587716,1829.700526411002,1885.767415231819,2013.092520580378,2007.629727099786,2043.243252829856,2052.016624995963,2149.0863468885,2247.854362253763,2210.065479375663,2160.687339393955,2194.10465674964,2217.678264084996,2272.724005305713,2281.155437276761,2310.729667133404,2385.979642825182,2502.347817824887,2633.818832235975,2716.513882685078,2863.633396293763,2882.442311456436,2948.30523660928,3144.208958104913,3560.874780116571
Middle Africa,196.8583771626569,210.7248024745664,227.5236054066332,284.2173256290895,336.2614027279842,356.3324431768718,367.0905329723046,402.9942110442177,478.6529384063243,521.1932441590118,591.0976639465464,534.1385247411483,512.9745336001293,479.3261988645184,422.1039920178764,444.0922977335432,464.7170607765058,495.7658619484186,483.5823727253443,522.7016736436236,557.4984774087145,538.0585745946693,498.9426065215125,483.9630345769909,299.8153344229915,306.0256080271889,337.6756003477044,343.8432611295261,324.1588629940809,309.6782128677863,324.3568225116226,312.0332819017879,344.9933349214323,424.7379772380803,509.6737103065535,656.7004072008393,756.441687938983,935.387739156343,1194.869051946151,1113.170549294049,1185.5614692536,1381.186191635798
Northern Africa,273.4790891765403,291.2311433700142,338.4188256895027,401.8688682692962,538.2785040887082,587.463993993716,669.0972118135626,783.9954705305211,894.050194861756,970.3997311221115,1211.116382507493,1051.860362620157,1006.524548457447,1000.438420687628,1010.963508429722,1047.560260214159,1087.152929777794,1134.285080763611,1132.345549228304,1113.519100380841,1224.698732325514,1148.878920715545,1237.939817834521,1208.89449985047,1191.464091614143,1245.85416247759,1334.098703856737,1362.770921780211,1383.033502207244,1411.995468103347,1434.656394891325,1383.168296884498,1307.241624208418,1388.789390563706,1589.403178926804,1848.170933980606,2105.775975992011,2483.511946739096,3061.938207481417,2827.179330907225,3129.883389875384,3188.565018639138
Northern America,4797.946023889694,5165.356495674675,5662.357800936101,6312.240731862833,6861.336596107726,7381.311885956177,8183.949012202111,8972.468588360707,9946.591049736695,10959.97557590557,11866.34051064218,13203.71894911685,13717.76544340889,14585.49264899552,16045.52864688346,16907.60942662159,17544.83321634492,18690.43696526239,20252.74475130502,21374.0226980221,22299.86448234387,22798.14305508976,23614.1573428358,24366.08062453246,25609.09418845279,26745.92166361114,28039.71179387832,29535.63632365787,30842.26708074637,32419.29197310155,34414.85721524983,35024.10460895866,35587.83508474751,37128.75420681308,39525.78382228558,42149.40411436615,44849.19077650947,46253.80083960335,46935.09568170946,44657.32808151571,46917.87235213631,48705.16375203649
Northern Europe,2589.906063525796,2897.612680377525,3362.725782110563,3972.811604361955,4403.277243870826,5264.943122251222,5333.916018462623,5874.719960986387,7091.04615655226,8800.218984945814,10700.53449750575,10047.91235479799,9492.92503572726,9064.93705849082,8776.812829266171,9201.713721891165,11652.83344241038,14264.3560621078,16702.14454004912,16903.33817663404,18445.71514787205,18872.64252005203,19453.4795103567,16995.71116868649,18524.63090163664,20801.37548211779,21901.65541375636,23091.02291004535,24387.25757249381,24763.37946853594,24185.76505596053,24094.45295933645,26522.2649766123,31364.43934948094,36694.28064416295,38689.77558712465,41159.63316723399,47513.88809600067,47313.16712255447,39056.84818237688,40464.96600231148,44076.66150202911
Oceania,2729.404708254449,3026.57554360729,3514.106039243237,4894.878256334683,5721.069351777191,5925.814022602594,6204.315874481153,6117.996390425059,7078.769122382922,7808.767279308005,8886.795440599775,9921.425279955984,9404.399279129482,9211.797619507552,9570.82406646126,8408.689277095857,8946.39961996698,10516.09957624732,12889.06374278103,13739.38107863191,13684.46384132154,13635.6639872834,13437.57900317756,13102.86843945327,14618.51450700311,15746.83171631898,17173.10423907737,17039.86861780413,14891.74100245446,15954.06263440186,15011.4599400147,14195.75365763741,15636.28480335567,19833.70236586611,23500.95920163676,25826.51578029585,26766.85740833019,31818.09880249558,33195.51665980933,31253.24583835019,38624.065700091,45023.38096139001
Polynesia,842.5357530168982,961.1281695496403,1052.119254123909,1377.752842282339,1713.431277309731,1991.343985290165,2140.66492233292,2293.529333627896,2810.807667905972,3388.807882196681,3808.435718899807,3549.268559829789,3534.017202375925,3581.723632709367,3619.291159812525,3813.576210277329,5592.105453348241,6141.242166939119,6384.782866628027,6330.969322001097,7494.27343540196,7661.197595681309,8170.966973642717,7761.419350842714,8018.470261245379,8857.786530606061,8878.101197979418,8030.652156348557,8089.943932940783,8034.295799374837,7374.890832385115,7246.628840356854,7939.442726882515,9751.612623974625,10997.50363673803,11244.24362168223,11550.11739841824,12964.79194503627,14057.24742791551,13538.93017501697,13468.31107851006,14554.50036919419
South America,572.585259780691,646.6548716158567,692.3625155407221,862.0488142174714,1056.02696061117,1117.039253346717,1236.976993979435,1399.284018249477,1511.304322426237,1712.900561953074,1907.957322935401,2084.360160605143,2024.098702321389,1694.821271583963,1616.131004328175,1595.119693031103,1783.137927915357,1865.836058200983,2045.73068903046,2133.574231647612,2316.296790761496,2366.693888138275,2563.310005858238,2720.491132913268,3382.960965231877,4272.580402238877,4487.268857728329,4688.905215162168,4521.735198197831,3575.671301220106,3741.498509836914,3383.10954799267,2642.884961683591,2806.573383844089,3356.637886219337,4252.562587928795,5099.67033946073,6260.987977478367,7532.513129269539,7311.016340689948,9215.957689029885,10256.56027377314
South-Eastern Asia,130.5674814719837,137.9977823674099,150.2986256458246,197.2391219730513,262.7111130165043,282.3378074869304,323.8570061158696,373.1865863536415,424.7974810126407,466.6228961784206,559.5258416139136,627.4194591467309,638.5383943522411,609.6351716210348,617.5583906171278,584.8124800784861,546.1463206745431,568.1582846104001,648.8292599191899,729.1621635285176,813.5135423529612,891.6762113112277,998.5659938472004,1099.895404473711,1245.013081902059,1424.977747000594,1558.690470418994,1457.934726070867,967.2941315087849,1103.872944716803,1155.614895273732,1108.100025648821,1222.534692656284,1350.914747929704,1484.72380507142,1640.206091201516,1957.558999082154,2318.377719471721,2662.699045943804,2627.625155753403,3235.594754006471,3707.388578501069
Southern Africa,709.0884637558244,766.461835505843,782.7087274319257,1044.391704309521,1273.695342235378,1279.989782056552,1198.778215698729,1299.436016289934,1459.639542423096,1759.677694388193,2464.745883350221,2465.051473680047,2207.86869100581,2399.504125579592,2069.762716069348,1533.930911294094,1715.19336325843,2224.551241285365,2352.02975799706,2418.524308213805,2760.293624154374,2920.019158309297,3104.907957297011,3036.290415683169,3100.201541277165,3375.702939895905,3153.235434015742,3215.690511085486,2866.794412315268,2796.580695251072,2740.461498534284,2409.603055339553,2256.185837349535,3348.104130196904,4326.777379987379,4794.333871793334,5024.21090044343,5373.156607347172,5137.329242630975,5284.15312163852,6729.40324040422,7480.046232321871
Southern Asia,126.5046259582078,133.2556158125617,136.3243472936043,163.9949273310513,203.7766082736659,214.3286695621515,231.0987699275915,260.561055344332,278.3295716888675,311.1468880295436,355.142416876784,374.2067365351982,389.3698488720817,427.9644542757277,430.0529678916631,347.4532063620368,360.6493762883585,393.306894011307,418.6763882558637,407.3083143206234,424.0960427101464,394.1172757884978,394.8211321745744,389.4855289328393,417.9572491575704,457.0641053096566,468.1469989664834,480.8027371663659,473.8835330709869,489.513952856122,487.0817752482687,491.3888744539537,520.7115596947579,584.5195651092785,686.3545267156461,786.7846184261886,884.1706834110639,1093.74864589966,1174.188099101572,1200.298390237352,1443.029134309863,1636.719863840545
Southern Europe,1479.430777122798,1630.110711647723,1905.581147502278,2371.393870815797,2767.829695733741,3138.080324457303,3172.869466793222,3588.332219172403,4309.397366519388,5418.997193392109,6173.513876675353,5519.756587002006,5374.667965157155,5236.537675459191,5196.204445021144,5375.508654171744,7286.319639933634,9035.978916096872,10138.98902255132,10734.97025937743,13309.71301059536,14006.56563200684,14939.87787868443,12349.72904093012,12666.48145313507,14206.93034358628,15387.17711078081,14530.15783028341,14940.22217835616,14928.23757307692,13677.57075533093,13998.79756613958,15396.89917175661,19231.04379142457,22184.83557645749,23127.52798563764,24515.66372284939,27912.66488837408,30247.28415470728,27722.41968393145,26643.11149136705,27997.2302287538
Western Africa,189.0812327323607,211.7893101528105,235.9531786265771,272.5317546395202,376.9644082651311,445.6983826517708,505.5445333065749,553.9624865545211,614.7300599500776,725.2995279923861,850.326079609179,747.2649912955021,687.3157329494708,661.1444419021891,659.3413774601087,637.6164631295462,423.950984150648,357.3547029876195,391.2803866083786,376.8130137637693,414.9521250608365,401.9625471615944,393.1372721891327,369.5250420942522,309.6450178025322,343.5616170300321,361.5626967650704,352.3320287714674,363.7151462899186,356.8083622203658,352.5134418851659,344.4421431850356,413.5036378535519,476.3875614052315,572.2454258880698,669.6855969392722,807.0500559485251,870.6502556177833,1039.80822529354,874.0920320311084,1056.486286717766,1120.668753941821
Western Asia,627.4007925284335,645.7037617310511,782.4500349256251,987.1461058224999,1791.810004658177,2030.18067630031,2376.128679486934,2643.309564970227,2777.173614587341,3698.689033594219,4126.891429175557,4363.898124967316,3851.980171287318,3467.412635450528,3257.365324980553,2988.432779751424,2862.479159033263,3030.395692452012,3121.786588894366,3339.46041771756,3670.726955750834,3592.806105468772,3749.912267424902,3853.984800816463,3435.456983648643,3936.297773661896,4218.032212738829,4345.046117916282,4236.872835974793,4241.419646843627,4694.692813801771,4182.039279939425,4321.003009074009,4935.883491141817,5866.604930388916,7044.197729434962,8027.197449508503,9225.275443205936,10865.04877542471,9054.612544364087,10246.68743907309,11519.70510954251
Western Europe,2762.780450204843,3145.021797696069,3802.487352378343,4991.333596703959,5566.199622709272,6445.251698576967,6789.895709953347,7702.102952372275,9529.84376821997,11281.82644687946,12404.25555492787,10610.74819683726,10172.90690142806,9932.868803546418,9383.283359848274,9564.68081935776,13467.23060905858,16528.07031146262,17845.32504892398,17721.8599471957,22049.28731005563,22524.59926962765,25012.94966753071,23959.84509608973,25376.40689530268,29498.22135580664,28871.32693403276,25787.38806442836,26215.28653322973,25956.13330987758,23422.25212421549,23407.57851741008,25059.55193375846,30574.84740244942,34918.0902772901,35857.5194529526,37889.06134316263,42977.3636441157,46679.23189179626,43241.95981491252,43169.75865205521,47082.50296913605
World,893.638861770358,963.3663445742372,1088.206257640037,1301.889310576941,1444.476806274897,1583.954172643915,1677.580074171332,1854.692339081538,2160.046645965743,2439.661541409114,2674.654677390946,2679.568166499042,2613.108901744593,2625.309845293461,2660.312408084158,2680.616447081026,3047.189932934904,3406.358775024911,3750.820391560886,3842.232186417685,4179.486487242931,4309.653835994852,4538.273730858722,4552.014331841897,4791.136803071371,5240.465755535359,5277.180623834377,5195.394602002501,5093.938314329605,5221.459039601351,5315.747985527339,5216.29954011236,5347.011238436107,5937.20810764885,6619.122063308535,7084.730367363321,7604.326317556591,8440.843001781503,9131.239186844556,8538.381431376905,9254.673243738393,10117.47680276559
