ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Michelle,Flipo,ITU,30,00:10:16,00:02:46,00:33:04,00:00:29,00:19:47,23,01:06:25
Anne,Haug,GER,16,00:10:41,00:02:47,00:33:50,00:00:31,00:18:41,24,01:06:33
Lindsey,Jerdonek,USA,41,00:10:15,00:03:00,00:34:07,00:00:30,00:18:49,25,01:06:43
Favia,Diaz,CHI,57,00:10:39,00:02:50,00:33:54,00:00:33,00:18:48,26,01:06:45
Charlotte,Morel,FRA,28,00:10:10,00:02:47,00:34:24,00:00:29,00:19:28,27,01:07:20
Flavia,Fernandes,BRA,27,00:10:12,00:02:55,00:33:01,00:00:34,00:20:45,28,01:07:29
Romina,Palacio Balena,ARG,26,00:10:07,00:02:51,00:34:24,00:00:32,00:19:58,29,01:07:52
Lina Maria,Raga,COL,44,00:10:41,00:02:55,00:33:46,00:00:27,00:20:42,30,01:08:34
Andrea,Barraza,MEX,38,00:10:03,00:02:59,00:34:23,00:00:41,00:20:55,31,01:09:04
Militza,Rios,PUR,45,00:10:22,00:02:51,00:34:13,00:00:34,00:21:38,32,01:09:42
Anna,Burova,RUS,31,00:10:27,00:02:56,00:36:35,00:00:31,00:19:21,33,01:09:54
Arina,Shulgina,RUS,48,00:10:34,00:02:59,00:36:27,00:00:27,00:19:37,34,01:10:07
Kathrin,Muller,GER,8,00:10:15,00:02:55,00:36:44,00:00:30,00:19:47,35,01:10:15
Eri,Kawashima,JPN,40,00:10:15,00:03:23,00:36:17,00:00:34,00:20:25,36,01:10:57
Fiorella,D'Croz,COL,56,00:10:39,00:02:59,00:36:22,00:00:31,00:20:36,37,01:11:09
Carolina,Grimaldo,COL,32,00:11:10,00:02:55,00:35:49,00:00:31,00:21:59,38,01:12:26
Natalia,Rodriguez,COL,49,00:10:18,00:02:51,00:38:39,00:00:32,00:00:00,39,01:14:03
Maira Alejandra,Vargas,COL,42,00:11:17,00:03:07,00:39:33,00:00:31,00:00:00,40,01:14:39
Sandra,Hernandez,COL,54,00:10:16,00:02:51,00:40:16,00:00:00,00:00:00,41,01:15:07
Maria Graciela,Garcia,VEN,55,00:11:31,00:03:18,00:41:14,00:00:00,00:00:00,DNF,00:00:00
Viviana,Gonzalez,COL,51,00:11:13,00:03:03,00:42:03,00:00:00,00:00:00,DNF,00:00:00
Juri,Ide,JPN,3,00:09:54,00:02:48,01:11:04,00:00:00,00:00:00,DNF,00:00:00
Kaisa,Lehtonen,FIN,34,00:11:12,00:03:03,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mateja,Simic,SLO,10,00:10:02,00:02:50,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pamela,Tastets,CHI,53,00:11:40,00:03:06,00:41:18,00:00:00,00:00:00,DNF,00:00:00
Lydia,Waldmüller,AUT,35,00:10:15,00:02:50,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maydelin,Justo,CUB,43,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Rosemary,Lopez,VEN,50,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
