ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Filip,Przymusinski,POL,39,00:18:45,00:00:24,00:57:58,00:00:28,00:32:57,35,01:50:30
Dmitry,Papshev,RUS,55,00:18:51,00:00:23,00:57:53,00:00:23,00:33:11,36,01:50:38
Michal,Achczynski,POL,69,00:18:45,00:00:24,00:58:06,00:00:24,00:33:47,37,01:51:25
Mateusz,Rak,POL,65,00:18:00,00:00:45,00:58:23,00:00:25,00:34:10,38,01:51:41
Tomas,Kroupa,CZE,43,00:18:49,00:00:21,00:58:00,00:00:31,00:34:28,39,01:52:09
Tim,Otto,SUI,58,00:17:53,00:00:21,00:56:08,00:00:24,00:37:48,40,01:52:36
Panu,Lieto,FIN,38,00:18:11,00:00:24,00:58:35,00:00:32,00:35:40,41,01:53:21
Viktor,Aloshyn,UKR,42,00:18:38,00:00:20,00:58:16,00:00:30,00:36:06,42,01:53:50
Dmitry,Savelyev,RUS,0,00:20:48,00:00:27,01:00:58,00:00:25,00:32:28,43,01:55:04
Ivan,Pistol,UKR,54,00:17:57,00:00:32,01:03:45,00:00:25,00:35:14,44,01:57:52
Duygun,Yurteri,TUR,57,00:20:32,00:00:31,01:01:13,00:00:32,00:35:51,45,01:58:37
Bahadir,Tama,TUR,62,00:20:32,00:00:28,01:01:16,00:00:30,00:36:51,46,01:59:35
Mohamad,Alsabbagh,SYR,61,00:17:53,00:00:28,01:03:53,00:00:37,00:38:47,47,02:01:36
Zekeriya,Yuceturk,TUR,72,00:20:17,00:00:27,01:01:31,00:00:32,00:39:29,48,02:02:14
Ehab,Saleh,SYR,46,00:20:36,00:00:28,01:09:35,00:00:32,00:00:00,DNF,00:00:00
Alex,Ascenzi,ITA,47,00:18:05,00:00:24,00:55:59,00:00:27,00:00:00,DNF,00:00:00
Ivan,Tutukin,RUS,5,00:17:42,00:00:20,00:56:21,00:00:23,00:00:00,DNF,00:00:00
Bojan,Cebin,SLO,33,00:19:36,00:00:28,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Zulfu,Karabulut,TUR,59,00:22:30,00:00:28,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Stanimir,Bochev,BUL,53,00:23:49,00:00:27,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Soren,Binderup,DEN,31,00:18:52,00:00:26,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Nazariy,Dorosh,UKR,34,00:18:15,00:00:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Thomas,Springer,AUT,20,00:18:02,00:00:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00
