2009-2010 Iowa Public School and AEA Teacher Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Iowa Department of Education, Bureau of Planning, Research, Development, and Evaluation, Basic Educational Data Survey, Staff File.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: ,"Figures represent average total salaries for staff by position. Some staff (5,002 teachers) may be reported in multiple positions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"For example, a teacher may also be employed as a principal or superintendent.  The average, minimum, and maximum salaries include these staff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,11,0225,Ames,4358.2,,299,31,0,0,0,,51933.946488294314,,53171.36120401338,32609,85798,,4,32609,32609,,15.949832775919733,12,,44.541806020066886,,92,0.3076923076923077,,269,0.8996655518394648,51619.59479553904,52336.078066914495,32609,71529,15.657992565055762,11.676579925650557,44.49442379182156
53,10,0234,Anamosa,1317.3,,103,3,0,1,1,,48444.912621359224,,49601.51456310679,35934,65748,,4,38123,39327.5,,14.25242718446602,10.398058252427184,,42.359223300970875,,21,0.20388349514563106,,81,0.7864077669902912,48653.765432098764,49238.22222222222,35934,65240,14.37037037037037,10.580246913580247,43.55555555555556
49,9,0243,Andrew,289,,24,0,0,0,0,,43046.75,,44465.916666666664,28875,50283,,1,28875,33736,,23.125,17.875,,47.166666666666664,,4,0.16666666666666666,,21,0.875,43229.71428571428,44330,28875,50283,23.238095238095237,17.428571428571427,47.38095238095238
15,13,0252,Anita,274.4,,23,2,0,3,3,,38191.34782608696,,40268.217391304344,29200,51562,,2,29751,29751,,16.434782608695652,13.695652173913043,,45.34782608695652,,3,0.13043478260869565,,17,0.7391304347826086,37580.470588235294,38615.64705882353,29200,46408,15.764705882352942,12.235294117647058,45.94117647058823
77,11,0261,Ankeny,8342.7,,504,6,0,0,0,,54089.94047619047,,54895.12301587302,37520,81056,,14,42943.57142857143,43133.857142857145,,11.728174603174603,6.821428571428571,,37.513888888888886,,121,0.2400793650793651,,440,0.873015873015873,53905.10909090909,54228.777272727275,37520,77361,11.65,6.5613636363636365,37.59318181818182
97,12,0270,Anthon-Oto,245.5,,23,0,0,1,1,,42316.52173913043,,42701.391304347824,34825,51729,,,,,,15.478260869565217,13.869565217391305,,43.17391304347826,,3,0.13043478260869565,,22,0.9565217391304348,42432.09090909091,42767.181818181816,34825,51729,15.454545454545455,13.772727272727273,43.36363636363637
12,267,0279,Aplington-Parkersburg,775,,50,6,0,0,0,,48767.1,,50683.76,31198,67020,,,,,,17.66,14.14,,42.78,,8,0.16,,43,0.86,48687.3023255814,50370.651162790695,31198,67020,17.767441860465116,13.976744186046512,43.13953488372093
32,8,0333,Armstrong-Ringsted,312,,29,0,0,0,0,,45282.55172413793,,46704.55172413793,37444,58004,,,,,,18.896551724137932,13.96551724137931,,46.6551724137931,,7,0.2413793103448276,,20,0.6896551724137931,45508.25,46721.3,37444,58004,20.35,14.15,47.85
24,12,0355,Ar-We-Va,331,,26,2,0,0,0,,46524.230769230766,,48025.153846153844,30000,105000,,2,37734,37734,,13.692307692307692,10.576923076923077,,44.69230769230769,,5,0.19230769230769232,,20,0.7692307692307693,42798.9,43829,30000,56937,11,8.25,44.1
15,13,0387,Atlantic,1403,,107,6,1,0,0,,49513.97196261682,,50971.63551401869,32288,65216,,2,31690,33452,,18.42056074766355,14.11214953271028,,45.6822429906542,,34,0.3177570093457944,,86,0.8037383177570093,49894.976744186046,50548.83720930233,32288,61717,19.162790697674417,15.174418604651162,46.63953488372093
05,11,0414,Audubon,608.1,,46,2,0,0,0,,46984.108695652176,,48794.52173913043,36662,59485,,1,32038,37464,,17.804347826086957,11.456521739130435,,44.08695652173913,,5,0.10869565217391304,,34,0.7391304347826086,47554.970588235294,48294.382352941175,36662,59485,18.029411764705884,10.852941176470589,44.6764705882353
18,12,0423,Aurelia,282.5,,23,1,0,0,0,,41077.086956521736,,43158.34782608696,29528,54510,,3,30625,31998.333333333332,,13.956521739130435,11.782608695652174,,38.69565217391305,,4,0.17391304347826086,,15,0.6521739130434783,42856.26666666667,43409,29528,54510,17.8,15.733333333333333,43.2
78,13,0441,A-H-S-T,646.5,,43,1,0,0,0,,41924.06976744186,,43460.27906976744,29625,89900,,2,36067.5,36067.5,,20.6046511627907,16.348837209302324,,46.93023255813954,,10,0.23255813953488372,,31,0.7209302325581395,41434.1935483871,42031.83870967742,29625,52565,22.032258064516128,17.741935483870968,48.29032258064516
85,11,0472,Ballard,1495.7,,102,3,0,0,0,,49759.32352941176,,51725.51960784314,34446,73089,,4,35422.75,36122,,13.990196078431373,11.068627450980392,,40.42156862745098,,33,0.3235294117647059,,81,0.7941176470588235,50318.38271604938,51267.345679012345,34446,72935,14.74074074074074,11.728395061728396,41.629629629629626
47,12,0504,Battle Creek-Ida Grove,641.9,,47,7,0,2,1,,46558.97872340425,,47837.04255319149,35292,59327,,,,,,21.76595744680851,18.382978723404257,,47.340425531914896,,6,0.1276595744680851,,39,0.8297872340425532,46215.743589743586,46629.07692307692,35292,54116,21.256410256410255,17.23076923076923,47.48717948717949
50,11,0513,Baxter,369.40000000000003,,32,0,0,0,0,,41623.53125,,43360.6875,31541,55409,,1,35489,37894,,11.09375,8.125,,39.46875,,2,0.0625,,27,0.84375,40864.7037037037,42338.333333333336,31541,49709,10.592592592592593,7.888888888888889,38.851851851851855
38,267,0540,BCLUW,592.5,,46,1,0,0,0,,48159.86956521739,,50733.934782608696,35689,65943,,,,,,14.804347826086957,12.608695652173912,,42.84782608695652,,0,0,,33,0.717391304347826,47889.666666666664,49196.42424242424,35689,58339,14.909090909090908,12.454545454545455,44.121212121212125
87,14,0549,Bedford,531,,46,2,0,0,0,,42653.30434782609,,44295.217391304344,31411,61931,,1,31411,33981,,17.73913043478261,14.021739130434783,,43.82608695652174,,10,0.21739130434782608,,39,0.8478260869565217,42708.153846153844,43806.61538461538,31411,53039,17.82051282051282,14.333333333333334,44.12820512820513
06,10,0576,Belle Plaine,602.8,,45,1,0,3,2,,44676.24444444444,,46916.955555555556,33360,61860,,,,,,17.266666666666666,13.644444444444444,,45.28888888888889,,7,0.15555555555555556,,31,0.6888888888888889,43808.45161290323,44243.1935483871,33360,61860,16.129032258064516,12.870967741935484,44.87096774193548
49,9,0585,Bellevue,601.9,,45,1,0,0,0,,50021.97777777778,,52048.8,36254,84507,,1,32960,36254,,18.533333333333335,13.622222222222222,,44.666666666666664,,7,0.15555555555555556,,43,0.9555555555555556,49353.6976744186,51468.395348837206,36254,70073,18.74418604651163,14.093023255813954,44.883720930232556
99,267,0594,Belmond-Klemme,706.8000000000001,,58,0,0,0,0,,44945.879310344826,,46406.793103448275,31205,69029,,,,,,15.931034482758621,12.068965517241379,,43.810344827586206,,7,0.1206896551724138,,56,0.9655172413793104,44854,46170.17857142857,31205,69029,15.607142857142858,11.607142857142858,43.357142857142854
16,9,0603,Bennett,202.9,,9,3,0,2,1,,45983.666666666664,,45983.666666666664,28350,56779,,,,,,14.222222222222221,13.777777777777779,,40.111111111111114,,0,0,,9,1,45983.666666666664,45983.666666666664,28350,56779,14.222222222222221,13.777777777777779,40.111111111111114
06,10,0609,Benton,1609.9,,113,5,0,0,0,,47401.16814159292,,49311.70796460177,34418,71943,,1,34418,34418,,13.495575221238939,10.991150442477876,,39.63716814159292,,52,0.46017699115044247,,89,0.7876106194690266,47900.14606741573,48950.07865168539,34418,67729,14.415730337078651,11.629213483146067,41.2247191011236
82,9,0621,Bettendorf,4093.4,,269,23,0,0,0,,52106.73234200743,,53995.37546468402,28621,79263,,5,37161,37161,,14.20446096654275,11.022304832713754,,41.49814126394052,,122,0.45353159851301117,,225,0.8364312267657993,52119.044444444444,53069.59111111111,28621,76599,14.533333333333333,11.164444444444445,42.18666666666667
90,15,0657,Eddyville-Blakesburg,695.4,,64,0,0,0,0,,43973.53125,,45483.484375,28952,71391,,3,32413.333333333332,33613.333333333336,,12.828125,11.125,,40.96875,,8,0.125,,50,0.78125,44151.8,44657.6,28952,71391,12.84,11.4,41.5
77,11,0720,Bondurant-Farrar,1261.4,,82,3,0,0,0,,45699.865853658535,,47372.28048780488,34081,77167,,1,34081,34081,,12.341463414634147,8.975609756097562,,39.170731707317074,,11,0.13414634146341464,,60,0.7317073170731707,46390.566666666666,46839.066666666666,34081,62105,13.116666666666667,9.95,40.53333333333333
08,11,0729,Boone,2137.8,,146,10,0,0,0,,53300.45890410959,,55516.143835616436,34421,129894,,3,34421,34421,,17.34931506849315,12.904109589041095,,44.554794520547944,,50,0.3424657534246575,,114,0.7808219178082192,53371.85964912281,54588.85964912281,34421,129894,17.19298245614035,12.710526315789474,44.85087719298246
84,12,0747,Boyden-Hull,609,,40,8,0,2,1,,51268.2,,52961.275,35957,66533,,,,,,17.95,13.5,,43.375,,7,0.175,,30,0.75,51185.066666666666,51938.63333333333,35957,66264,18.1,13.466666666666667,44.1
41,267,0819,West Hancock,613.9,,45,3,0,1,0,,44906.15555555555,,47025.13333333333,32487,58702,,1,32434,35685,,15.911111111111111,12.177777777777777,,43.75555555555555,,1,0.022222222222222223,,36,0.8,44989.36111111111,46074.86111111111,32487,55928,15.444444444444445,11.472222222222221,43.611111111111114
79,267,0846,Brooklyn-Guernsey-Malcom,543.9,,44,0,0,0,0,,42797.61363636364,,44467.63636363636,35182,56906,,1,33962,35750,,17.25,12.340909090909092,,43.25,,9,0.20454545454545456,,23,0.5227272727272727,42241.86956521739,42241.86956521739,35182,48977,15.869565217391305,11.652173913043478,43.91304347826087
95,267,0873,North Iowa,511.8,,40,4,0,0,0,,46428.7,,48588.35,36314,85003,,3,37574,39653,,17,12.95,,44.5,,5,0.125,,25,0.625,47949.6,48521.08,36314,54989,21.84,17.16,49.6
29,15,0882,Burlington,4556.5,,307,8,0,0,0,,48903.11726384365,,49604.651465798044,30000,67607,,11,32552.18181818182,32552.18181818182,,15.413680781758957,11.661237785016286,,44.36807817589577,,117,0.3811074918566775,,278,0.9055374592833876,48883.15467625899,49111.69064748201,30000,63936,15.327338129496402,11.640287769784173,44.5863309352518
15,13,0914,C and M,205.20000000000002,,19,2,0,5,2,,35188.36842105263,,35836.21052631579,30686,41952,,1,30686,31626,,13.526315789473685,12.631578947368421,,45.10526315789474,,0,0,,13,0.6842105263157895,35421,35727.07692307692,30686,40475,14.615384615384615,13.538461538461538,46.76923076923077
35,267,0916,CAL,273.5,,28,2,0,0,0,,39663.07142857143,,41402.892857142855,33058,54237,,3,36191.333333333336,38645.666666666664,,11.25,8.607142857142858,,41.07142857142857,,0,0,,24,0.8571428571428571,39591.541666666664,40622.958333333336,33058,50544,11.166666666666666,8.583333333333334,41.916666666666664
23,9,0918,Calamus-Wheatland,484.6,,42,4,0,0,0,,44824.57142857143,,46006.76190476191,32899,62210,,1,30476,33738,,14.5,12.80952380952381,,41.976190476190474,,13,0.30952380952380953,,39,0.9285714285714286,44389.666666666664,45370.10256410256,32899,57126,13.179487179487179,11.487179487179487,40.92307692307692
23,9,0936,Camanche,928.1,,76,2,0,0,0,,43361.67105263158,,45121.51315789474,30328,67561,,2,30327.5,32666.5,,13.394736842105264,9.513157894736842,,41.223684210526315,,15,0.19736842105263158,,66,0.868421052631579,42611.530303030304,44007.378787878784,30328,67561,12.757575757575758,9.181818181818182,40.84848484848485
90,15,0977,Cardinal,618.7,,46,2,0,7,5,,40583.15217391304,,42519.52173913043,29745,55765,,5,29745,32396.6,,12.304347826086957,9.543478260869565,,42.15217391304348,,6,0.13043478260869565,,38,0.8260869565217391,40804.23684210526,41746.76315789474,29745,54400,12.210526315789474,8.947368421052632,41.63157894736842
91,11,0981,Carlisle,1753.8,,114,4,0,0,0,,47481.82456140351,,48862.14035087719,34161,64606,,3,34161.333333333336,34161.333333333336,,10.491228070175438,7.701754385964913,,35.833333333333336,,10,0.08771929824561403,,100,0.8771929824561403,47387.76,48216.85,34161,62568,10.38,7.49,35.81
14,11,0999,Carroll,1708.9,,120,4,0,0,0,,50901.316666666666,,52234.96666666667,34460,81827,,4,35130.25,37383.25,,17.591666666666665,12.608333333333333,,44.05833333333333,,20,0.16666666666666666,,92,0.7666666666666667,50843.391304347824,51327.565217391304,34460,73086,18.130434782608695,13.597826086956522,44.73913043478261
07,267,1044,Cedar Falls,4452.2,,309,25,0,0,0,,50881.644012944984,,52014.50485436893,35610,77001,,10,35752.6,36191.9,,15.521035598705502,11.132686084142394,,42.88025889967638,,117,0.3786407766990291,,285,0.9223300970873787,50811.97894736842,51605.89473684211,35610,77001,15.403508771929825,10.908771929824562,42.824561403508774
57,10,1053,Cedar Rapids,16929.6,,1139,56,3,0,0,,53988.66022827041,,55138.0790166813,39958,95300,,13,41489.07692307692,41748.07692307692,,13.708516242317822,10.130816505706761,,41.40737489025461,,577,0.5065847234416154,,981,0.8612818261633012,54068.186544342505,54480.164118246685,39958,87821,13.803261977573904,10.17737003058104,41.81039755351682
57,10,1062,Center Point-Urbana,1308.6,,101,4,0,2,1,,46849.653465346535,,48337.851485148516,33497,62900,,3,33497,35320.666666666664,,13.306930693069306,10.455445544554456,,39.039603960396036,,14,0.13861386138613863,,74,0.7326732673267327,46768.22972972973,47539.25675675676,33497,61491,13.337837837837839,10.175675675675675,39.4054054054054
04,15,1071,Centerville,1474.8,,120,3,1,1,1,,49582.59166666667,,50843.558333333334,35126,71314,,5,35789.6,36067.6,,16.366666666666667,14.116666666666667,,45.46666666666667,,60,0.5,,104,0.8666666666666667,49799.91346153846,50410.682692307695,35126,66839,16.71153846153846,14.548076923076923,46.09615384615385
56,15,1079,Central Lee,877.2,,66,2,0,0,0,,54005.469696969696,,54997.045454545456,35954,79373,,,,,,20.318181818181817,16.21212121212121,,48.45454545454545,,14,0.21212121212121213,,55,0.8333333333333334,54777.818181818184,55059.29090909091,35954,79373,20.563636363636363,16.254545454545454,48.763636363636365
22,1,1080,Central,516.8,,37,1,0,0,0,,45673.08108108108,,47810.56756756757,35495,60116,,,,,,13.891891891891891,11.18918918918919,,40.729729729729726,,6,0.16216216216216217,,26,0.7027027027027027,45982.692307692305,47627.807692307695,35495,59582,14.615384615384615,11.653846153846153,42.07692307692308
23,9,1082,Central Clinton,1536.9,,117,5,0,0,0,,45008.49572649573,,46158.81196581197,31109,63877,,,,,,14.991452991452991,11.384615384615385,,43.47863247863248,,22,0.18803418803418803,,95,0.811965811965812,45829.642105263156,46376.347368421055,31109,63877,15.76842105263158,12.094736842105263,45.04210526315789
57,10,1089,Central City,480.2,,39,2,0,1,0,,38538.61538461538,,39764.41025641026,31585,53864,,4,31585,31997.5,,8.538461538461538,6.358974358974359,,36.43589743589744,,5,0.1282051282051282,,32,0.8205128205128205,39024.65625,39771.96875,31585,53864,9.03125,7.03125,37.21875
27,14,1093,Central Decatur,663.6,,54,1,0,0,0,,41095.53703703704,,42477.555555555555,28000,59695,,4,28000,29494,,16.24074074074074,13.314814814814815,,42.55555555555556,,12,0.2222222222222222,,46,0.8518518518518519,39977.84782608696,40961.30434782609,28000,52191,14.08695652173913,11.065217391304348,41.04347826086956
60,12,1095,Central Lyon,706.3000000000001,,48,6,0,0,0,,49793.041666666664,,51698.0625,35341,69521,,1,35341,35341,,17.25,15.020833333333334,,43.291666666666664,,5,0.10416666666666667,,33,0.6875,49998,50260.757575757576,35341,60492,18.181818181818183,15.606060606060606,44.60606060606061
59,15,1107,Chariton,1473.6000000000001,,111,0,1,0,0,,49021.59459459459,,50547.873873873876,31475,71211,,4,31475,31725,,16.47747747747748,12.612612612612613,,45.08108108108108,,25,0.22522522522522523,,96,0.8648648648648649,49100.989583333336,49911.5625,31475,71211,16.90625,13.09375,46.208333333333336
34,267,1116,Charles City,1553.8,,115,3,0,0,0,,51448.80869565217,,53777.13043478261,33240,78690,,3,33240,35151,,15.730434782608695,12.721739130434782,,43.03478260869565,,42,0.3652173913043478,,85,0.7391304347826086,52752.56470588235,53703.117647058825,33240,72942,16.776470588235295,13.694117647058823,44.55294117647059
24,12,1134,Charter Oak-Ute,327.3,,28,1,0,4,2,,41011.21428571428,,42447.142857142855,30515,60421,,1,30515,31111,,13.714285714285714,8.571428571428571,,43.214285714285715,,2,0.07142857142857142,,21,0.75,41800.19047619047,42347.142857142855,30515,55880,14.523809523809524,9.333333333333334,45.476190476190474
18,12,1152,Cherokee,972.5,,79,0,0,0,0,,47328.60759493671,,49032.06329113924,33805,88860,,4,34243.75,37869.5,,15.594936708860759,12.10126582278481,,42.54430379746835,,33,0.4177215189873418,,64,0.810126582278481,46005.671875,47001.109375,33805,57363,14.21875,11.625,41.53125
73,13,1197,Clarinda,952.8000000000001,,89,1,0,0,0,,43818.07865168539,,45130.96629213483,30750,61852,,2,33229,33229,,15.303370786516854,11.561797752808989,,42.37078651685393,,22,0.24719101123595505,,74,0.8314606741573034,43654.93243243243,44294.18918918919,30750,57169,15.945945945945946,12.297297297297296,43.63513513513514
99,8,1206,Clarion-Goldfield,812.5,,63,1,0,0,0,,47542.49206349206,,49155.88888888889,34871,58379,,2,34871,34871,,15.555555555555555,11.634920634920634,,44.12698412698413,,7,0.1111111111111111,,50,0.7936507936507936,47713.66,48394.48,34871,55965,16.28,12.12,45.04
20,14,1211,Clarke,1343.6000000000001,,99,1,0,0,0,,45089.50505050505,,46614.22222222222,33956,69333,,1,33046,33956,,14.515151515151516,10.414141414141413,,42.90909090909091,,27,0.2727272727272727,,80,0.8080808080808081,44608.725,45219.2625,33956,65348,13.75,9.5375,42.625
12,267,1215,Clarksville,378.8,,26,2,0,0,0,,43118.692307692305,,45078.307692307695,32244,57276,,1,29853,32483,,14.76923076923077,11.538461538461538,,43.42307692307692,,2,0.07692307692307693,,16,0.6153846153846154,45274.25,46220.5,32244,57276,17.4375,14.8125,48.4375
21,8,1218,Clay Central-Everly,387.90000000000003,,35,3,0,3,1,,42452.94285714286,,43956,31139,59092,,2,33796,35083,,17.857142857142858,16,,46.05714285714286,,4,0.11428571428571428,,26,0.7428571428571429,41383.57692307692,42051.653846153844,31139,47811,16.346153846153847,14.192307692307692,44.46153846153846
52,10,1221,Clear Creek Amana,1479.8,,107,9,0,0,0,,45151.168224299065,,46244.85981308411,32218,76028,,1,32218,32218,,12.411214953271028,10.05607476635514,,40.11214953271028,,26,0.24299065420560748,,83,0.7757009345794392,45587.2891566265,45931.27710843374,32218,67942,12.674698795180722,10.373493975903614,40.81927710843374
87,14,1224,Clearfield,79,,6,1,0,1,0,,42706.166666666664,,42706.166666666664,40498,45025,,,,,,17.833333333333332,8.666666666666666,,52.833333333333336,,1,0.16666666666666666,,6,1,42706.166666666664,42706.166666666664,40498,45025,17.833333333333332,8.666666666666666,52.833333333333336
17,267,1233,Clear Lake,1303,,92,4,0,0,0,,49433.29347826087,,50308.55434782609,30262,65693,,3,30262,30262,,17.804347826086957,14.467391304347826,,44.141304347826086,,18,0.1956521739130435,,79,0.8586956521739131,49042.26582278481,49640.16455696202,30262,62119,17.620253164556964,13.962025316455696,44.037974683544306
23,9,1278,Clinton,4188.3,,323,7,0,0,0,,48716.4520123839,,49800.04334365325,35316,85258,,15,36385.46666666667,36622.26666666667,,13.547987616099071,11.052631578947368,,41.869969040247675,,125,0.38699690402476783,,281,0.8699690402476781,48876.640569395015,49427.120996441285,36244,85258,13.615658362989324,11.064056939501778,42.22775800711744
50,11,1332,Colfax-Mingo,818.7,,61,2,0,0,0,,42105.737704918036,,43929.44262295082,32671,69528,,5,32995.2,32995.2,,11.426229508196721,8.98360655737705,,37.81967213114754,,6,0.09836065573770492,,51,0.8360655737704918,42418.450980392154,43592.313725490196,32671,69528,11.92156862745098,9.588235294117647,38.549019607843135
57,10,1337,College,4236.2,,305,8,0,0,0,,53460.99344262295,,54822.21639344262,29126,86263,,57,41130.9649122807,41678.80701754386,,11.245901639344263,7.481967213114754,,38.665573770491804,,155,0.5081967213114754,,305,1,53460.99344262295,54822.21639344262,29126,86263,11.245901639344263,7.481967213114754,38.665573770491804
85,11,1350,Collins-Maxwell,521.2,,44,2,0,0,0,,42413.09090909091,,43611.045454545456,30508,59078,,2,29558,30595.5,,12.409090909090908,10.204545454545455,,40.79545454545455,,5,0.11363636363636363,,32,0.7272727272727273,42584.75,43178.03125,31036,56428,13,10.875,42.34375
85,11,1359,Colo-Nesco,491.2,,42,6,0,0,0,,40966.857142857145,,42527.40476190476,33467,53842,,1,35040,38985,,14.428571428571429,11.214285714285714,,43.214285714285715,,6,0.14285714285714285,,36,0.8571428571428571,40721.916666666664,41952.27777777778,33467,51620,13.5,10.555555555555555,43.111111111111114
58,9,1368,Columbus,992.8000000000001,,77,1,0,0,0,,49973.96103896104,,51575.46753246753,34950,71739,,1,33787,35195,,13.857142857142858,11.519480519480519,,42.20779220779221,,30,0.38961038961038963,,67,0.8701298701298701,50691.26865671642,51513.985074626864,34950,67297,14.477611940298507,12.208955223880597,43.014925373134325
