ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Clark,Ellice,NZL,49,00:19:33,00:01:04,00:58:38,00:00:16,00:33:13,33,01:52:46
Hiroyuki,Nishiuchi,JPN,62,00:19:23,00:01:10,00:58:43,00:00:17,00:33:17,34,01:52:47
Vladimir,Turbayevskiy,RUS,29,00:19:11,00:01:09,00:58:52,00:00:20,00:33:19,35,01:52:51
Ruedi,Wild,SUI,42,00:19:19,00:01:12,00:58:42,00:00:15,00:33:24,36,01:52:53
Emilio,D'Aquino,ITA,36,00:19:16,00:01:09,00:58:52,00:00:20,00:33:19,37,01:52:54
Leonardo,Saucedo,MEX,50,00:19:08,00:01:09,00:59:02,00:00:19,00:33:19,38,01:52:54
Arturo,Garza,MEX,46,00:19:23,00:01:10,00:58:45,00:00:18,00:33:28,39,01:53:03
Csaba,Kuttor,HUN,48,00:19:01,00:01:07,00:59:13,00:00:19,00:33:30,40,01:53:07
Peter,Robertson,AUS,51,00:19:26,00:01:03,00:58:42,00:00:14,00:33:49,41,01:53:13
William,Clarke,GBR,5,00:19:25,00:01:08,00:58:37,00:00:17,00:33:51,42,01:53:16
Alistair,Brownlee,GBR,24,00:18:48,00:01:04,00:59:19,00:00:20,00:33:57,43,01:53:24
Erhard,Wolfaardt,RSA,53,00:19:36,00:01:06,00:58:33,00:00:17,00:33:59,44,01:53:30
Hervé,Banti,MON,71,00:19:34,00:01:10,00:58:31,00:00:19,00:34:07,45,01:53:39
Axel,Zeebroek,BEL,35,00:18:53,00:01:12,00:59:09,00:00:19,00:34:16,46,01:53:46
Didier,Brocard,SUI,57,00:19:19,00:01:07,00:58:23,00:00:16,00:34:46,47,01:53:52
Youri,Severin,NED,69,00:19:28,00:01:13,00:58:28,00:00:21,00:34:39,48,01:54:09
Colin,Jenkins,CAN,27,00:18:46,00:01:10,00:58:51,00:00:16,00:35:09,49,01:54:11
Dirk,Bockel,LUX,38,00:18:57,00:01:04,00:59:04,00:00:16,00:35:04,50,01:54:25
Laurent,Vidal,FRA,19,00:19:25,00:01:07,00:58:37,00:00:17,00:35:05,51,01:54:28
James,Elvery,NZL,56,00:19:37,00:01:08,00:58:25,00:00:17,00:35:04,52,01:54:30
Christopher,Felgate,ZIM,61,00:19:36,00:01:08,00:58:34,00:00:17,00:35:07,53,01:54:41
Martin,Van Barneveld,NZL,64,00:19:36,00:01:09,00:58:30,00:00:18,00:35:22,54,01:54:53
Hiroki,Sugimoto,JPN,60,00:19:10,00:01:18,00:58:51,00:00:19,00:35:20,55,01:54:56
Javier,Cuevas,DOM,63,00:19:19,00:01:07,00:58:52,00:00:19,00:36:10,56,01:55:47
Dave,Messenheimer,USA,66,00:19:27,00:01:09,00:58:44,00:00:15,00:36:23,57,01:55:56
Andriy,Glushchenko,UKR,17,00:19:15,00:01:07,00:58:45,00:00:18,00:37:53,58,01:57:17
Marko,Albert,EST,33,00:18:49,00:01:04,00:59:13,00:00:16,00:38:44,59,01:58:04
Yuichi,Hosoda,JPN,41,00:19:34,00:01:06,00:58:33,00:00:17,00:40:01,60,01:59:29
Brent,Mcmahon,CAN,15,00:19:06,00:01:02,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dan,Wilson,AUS,26,00:19:35,00:01:06,00:58:25,00:00:16,00:00:00,DNF,00:00:00
Duarte Silva,Marques,POR,31,00:19:16,00:01:10,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ivan,Vasiliev,RUS,39,00:18:49,00:01:07,00:59:13,00:00:20,00:00:00,DNF,00:00:00
Leonardo,Chacon,CRC,43,00:19:18,00:01:04,01:01:17,00:00:00,00:00:00,DNF,00:00:00
Joao,Silva,POR,52,00:18:49,00:01:07,00:59:14,00:00:00,00:00:00,DNF,00:00:00
Kent,Horner,RSA,58,00:18:54,00:01:06,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Juraci,Moreira,BRA,59,00:19:17,00:01:08,00:58:52,00:00:00,00:00:00,DNF,00:00:00
Kuniaki,Takahama,JPN,67,00:19:23,00:01:06,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mert,Onaran,TUR,72,00:22:02,00:01:13,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dan,Alterman,ISR,28,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
