ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Yannick,Lieners,LUX,58,00:09:37,00:00:54,00:29:26,00:00:16,00:16:19,27,00:56:35
Tamas,Toth,HUN,72,00:09:39,00:00:50,00:29:25,00:00:23,00:16:17,28,00:56:36
Andrea,Secchiero,ITA,73,00:09:24,00:00:58,00:29:34,00:00:20,00:16:15,29,00:56:36
Ju Seok,Kim,KOR,57,00:09:19,00:00:45,00:29:58,00:00:20,00:16:14,30,00:56:38
Andrew,Yorke,CAN,0,00:09:50,00:00:43,00:29:24,00:00:21,00:16:34,31,00:56:57
Andrea,Salvisberg,SUI,65,00:09:09,00:00:38,00:29:19,00:00:20,00:17:31,32,00:57:01
Jedrzej,Przybylski,POL,35,00:09:41,00:00:50,00:29:24,00:00:25,00:16:40,33,00:57:02
Kohei,Tsubaki,JPN,56,00:09:46,00:00:43,00:29:32,00:00:20,00:16:40,34,00:57:04
Joe,Miller,LUX,76,00:09:09,00:00:48,00:29:10,00:00:20,00:17:41,35,00:57:11
Rodrigo,Gonzalez,MEX,77,00:10:05,00:00:00,00:00:00,00:00:00,00:00:00,36,00:57:12
Ognjen,Stojanović,SRB,39,00:09:38,00:00:56,00:29:22,00:00:23,00:16:52,37,00:57:13
Carlos Javier,Quinchara Forero,COL,10,00:09:17,00:00:56,00:30:38,00:00:21,00:16:00,38,00:57:14
Ryota,Utsunomiya,JPN,74,00:09:56,00:00:43,00:30:08,00:00:18,00:16:09,39,00:57:16
Ben,Steavenson,USA,1,00:10:01,00:00:48,00:30:03,00:00:20,00:16:02,40,00:57:17
Luciano,Taccone,ARG,43,00:09:50,00:00:58,00:30:00,00:00:21,00:16:12,41,00:57:26
Lesly,Derks,NED,33,00:10:02,00:00:48,00:29:03,00:00:23,00:17:10,42,00:57:27
Federico,Oliva,ARG,3,00:09:27,00:00:48,00:29:15,00:00:23,00:17:36,43,00:57:32
Thomas,John,GER,51,00:09:39,00:00:51,00:30:21,00:00:15,00:16:25,44,00:57:34
Andres,Cabascango,ECU,16,00:09:36,00:00:40,00:29:42,00:00:25,00:17:12,45,00:57:36
Lukas,Tomasek,CZE,48,00:10:05,00:00:43,00:29:59,00:00:26,00:16:21,46,00:57:37
Oleksiy,Shcherbina,UKR,81,00:09:39,00:00:48,00:30:26,00:00:23,00:16:19,47,00:57:38
Junior,Heffernan,IRL,24,00:09:35,00:00:45,00:29:39,00:00:30,00:17:07,48,00:57:38
Viktor,Aloshyn,UKR,41,00:09:41,00:00:43,00:30:27,00:00:24,00:16:18,49,00:57:38
Soung Geun,Sin,KOR,0,00:09:39,00:00:41,00:30:29,00:00:20,00:16:26,50,00:57:39
Jason,Wilson,BAR,5,00:09:36,00:01:07,00:30:06,00:00:23,00:16:27,51,00:57:40
Matia,Milovan,CRO,47,00:09:20,00:00:45,00:29:51,00:00:23,00:17:25,52,00:57:45
Vasyl,Makedon,UKR,66,00:09:38,00:00:51,00:30:23,00:00:26,00:16:31,53,00:57:51
King Fun,Ho,HKG,22,00:09:48,00:00:52,00:29:24,00:00:23,00:17:37,54,00:58:05
Tim,Dullaart,NED,60,00:09:48,00:00:43,00:29:19,00:00:28,00:17:50,55,00:58:12
Miguel,Arraiolos,POR,36,00:09:58,00:00:45,00:29:12,00:00:25,00:17:51,56,00:58:13
Felipe,Barraza,CHI,9,00:09:54,00:00:48,00:29:12,00:00:23,00:17:53,57,00:58:14
Alex,Holst,LUX,31,00:09:38,00:00:58,00:30:10,00:00:20,00:17:11,58,00:58:22
Janis,Arsts,LAT,30,00:09:57,00:00:45,00:29:12,00:00:23,00:18:19,59,00:58:37
César,Cárdenas,MEX,32,00:09:43,00:00:50,00:30:19,00:00:25,00:17:18,60,00:58:37
Joao Alfredo,Morgado,BRA,45,00:09:54,00:00:48,00:30:07,00:00:21,00:17:39,61,00:58:52
Wikus,Weber,RSA,0,00:09:51,00:00:48,00:30:13,00:00:24,00:17:44,62,00:59:03
Ivo,Maric,CRO,12,00:09:47,00:00:43,00:30:21,00:00:23,00:17:47,63,00:59:04
Shun,Kudo,JPN,27,00:10:01,00:00:57,00:31:20,00:00:23,00:16:33,64,00:59:17
Carlos,Fischer,VEN,2,00:10:03,00:00:43,00:30:01,00:00:20,00:18:50,65,01:00:01
Matheus,Diniz,BRA,6,00:09:48,00:00:53,00:31:36,00:00:21,00:17:26,66,01:00:07
Ivan,Lo Ching Hin,HKG,53,00:10:09,00:00:53,00:31:15,00:00:24,00:17:36,67,01:00:18
Connor,Hammond,CAN,8,00:09:46,00:01:07,00:31:22,00:00:19,00:18:04,68,01:00:40
Filip,Dragolov,BUL,7,00:09:24,00:01:13,00:31:38,00:00:31,00:17:53,69,01:00:43
Theo,Blignaut,RSA,0,00:10:22,00:00:46,00:31:06,00:00:20,00:18:11,70,01:00:47
Jan,Otto,SUI,40,00:10:18,00:00:47,00:31:14,00:00:25,00:18:44,71,01:01:29
Fabian,Flores,GUA,21,00:09:41,00:00:47,00:30:21,00:00:28,00:20:26,72,01:01:46
Abraham,Castellanos,MEX,59,00:09:54,00:01:00,00:31:23,00:00:33,00:18:54,73,01:01:47
Kenez,Bogdany,HUN,23,00:09:28,00:00:46,00:34:01,00:00:23,00:17:34,74,01:02:16
Juris,Bensons,LAT,82,00:10:38,00:00:50,00:33:05,00:00:23,00:17:47,75,01:02:46
Gerardo,Vergara,GUA,52,00:10:01,00:01:04,00:31:02,00:00:24,00:20:28,76,01:03:02
Amit,Fein,ISR,25,00:10:22,00:00:51,00:33:17,00:00:26,00:18:18,77,01:03:16
Roberto,Vado,CRC,11,00:10:18,00:01:04,00:33:07,00:00:24,00:18:54,78,01:03:51
Sergejs,Gustajevs,LAT,83,00:10:40,00:00:54,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Min Ho,Heo,KOR,29,00:09:34,00:00:51,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Vagelis,Kokotzis,GRE,0,00:10:22,00:01:27,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kirill,Solovyev,KAZ,28,00:10:21,00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
