ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Etienne,Diemunsch,FRA,32,00:19:03   ,00:00:49   ,01:09:31   ,00:00:24   ,00:40:58   ,44,02:10:45
Aurelien,Raphael,FRA,14,00:17:37   ,00:00:50   ,01:10:05   ,00:00:28   ,00:43:21   ,45,02:12:21
Per,Wangel,SWE,55,00:19:07   ,00:00:49   ,01:12:48   ,00:00:39   ,00:43:46   ,46,02:17:09
Daniel,Hofer,ITA,36,00:19:08   ,00:00:46   ,01:09:38   ,00:00:28   ,00:00:00,DNF,00:00:00
Reinaldo,Colucci,BRA,12,00:19:07   ,00:00:52   ,01:09:31   ,00:00:27   ,00:00:00,DNF,00:00:00
Crisanto,Grajales,MEX,2,00:18:24   ,00:00:48   ,01:12:14   ,00:00:26   ,00:00:00,DNF,00:00:00
Andrew,Mccartney,CAN,54,00:18:11   ,00:00:49   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Javier,Cuevas,DOM,58,00:18:18   ,00:00:49   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Min Ho,Heo,KOR,31,00:18:39   ,00:00:52   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pierre,Le Corre,FRA,41,00:17:52   ,00:00:57   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Joao,Pereira,POR,7,00:18:15   ,00:00:49   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Grégory,Rouault,ITU,39,00:19:17   ,00:00:47   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Luciano,Taccone,ARG,10,00:19:12   ,00:00:46   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
