,,,,,,,,,,,,,,,
,,,,,,,第６表  ,住宅の種類(2区分)，住宅の所有の関係(5区分)，建て方(4区分)，,,,,,,,
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,400,100,0,100,100,100,0,67.43
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,19400,300,1600,5700,10800,800,100,72.55
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,700,-,0,100,200,200,200,153.26
7301113.0,            ,  ,,,　　借　　　　　　　　　　　家,6-B,,212300,63500,69800,53200,16500,6700,2700,46.11
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,35600,900,8400,10400,7700,5700,2500,78.7
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,34000,800,8200,10000,7400,5400,2200,78.17
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1600,100,300,300,300,300,200,90.24
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,13900,1000,7200,4000,1300,300,0,49.17
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,7600,600,3600,2500,800,100,0,49.27
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,6300,400,3600,1500,500,200,-,49.05
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,162500,61500,54000,38700,7400,700,100,38.58
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,14000,5400,5600,2900,100,0,-,35.45
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,148500,56100,48400,35800,7400,700,100,38.87
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,400,0,100,100,0,0,100,105.82
7301113.0,            ,  ,,,　　　公　  営　 の　 借 　 家,6-B1,,18200,800,9200,7000,1200,0,-,47.11
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,900,0,300,300,200,0,-,56.03
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,900,0,300,300,200,0,-,56.36
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,0,-,0,-,-,-,-,38
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,5300,200,3500,1300,300,-,-,45.28
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,1700,0,900,600,100,-,-,47.89
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,3600,200,2600,700,200,-,-,44.01
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,12100,600,5400,5400,700,-,-,47.27
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,100,-,-,100,-,-,-,62.5
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,12000,600,5400,5300,700,-,-,47.18
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　都市再生機構・公社の借家,6-B2,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　民　　 営　　  借　　 家,6-B3,,171200,55400,55600,38800,13000,6100,2200,45.61
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,32900,800,8000,9600,7100,5300,2100,77.48
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,31600,700,7700,9300,6800,5100,2000,77.12
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1300,100,200,300,300,200,100,86.13
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,7800,700,3400,2400,900,300,-,50.87
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,5700,600,2500,1800,600,100,-,49.14
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,2100,100,900,600,300,200,-,55.62
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,130200,53800,44100,26700,5000,400,100,37.17
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,13500,5300,5400,2700,100,0,-,35.31
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,116700,48500,38700,24000,5000,400,100,37.39
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,300,0,100,0,-,0,0,81.78
7301113.0,            ,  ,,,　　　給　　 与　　  住　　 宅,6-B4,,19400,6300,3000,6600,2300,600,500,51.05
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,1800,0,200,500,400,300,300,112.05
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,1600,0,100,500,400,300,300,111.42
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,200,0,0,100,0,0,100,116.15
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,900,100,300,300,100,0,0,57.54
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,200,-,100,0,0,-,0,64.2
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,700,100,200,300,100,0,-,55.42
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,16600,6200,2500,5700,1700,300,100,43.39
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,400,100,200,100,-,-,-,35.99
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,16200,6100,2400,5700,1700,300,100,43.57
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,100,-,0,0,0,-,100,167.32
7301113.0,            ,  ,,,　専　　　用　　　  住　　　宅,5-A,2),616600,64200,76000,79000,98800,175500,113200,102.53
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,411900,1200,12500,30000,78400,172800,112200,131.29
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,378900,1100,12100,28400,73400,155700,103700,131.11
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,32900,100,400,1600,5000,17100,8500,133.4
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,17900,1100,7800,4400,2000,1000,600,58.18
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,10900,700,4100,2800,1200,700,500,61.57
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,7000,400,3700,1600,700,300,100,53.25
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,186400,61900,55600,44500,18300,1600,300,42.24
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,15000,5500,5600,2900,100,100,-,36.23
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,171400,56400,49900,41500,18200,1500,300,42.76
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,500,0,100,100,100,100,100,134.23
7301113.0,            ,  ,,,　　持　　　　　ち　　　　　家,6-A,,395600,900,6300,26100,82500,169000,110800,132.81
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,372700,400,4200,19900,70900,167300,110100,136.24
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,341300,400,4000,18600,66200,150500,101700,136.34
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,31400,0,200,1300,4700,16800,8400,135.1
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,2900,0,600,300,600,700,500,101.31
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,2400,0,500,300,500,600,500,101.9
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,600,-,100,100,200,100,100,98.88
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,19700,400,1500,5800,10900,900,100,72.49
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,400,100,0,100,100,100,-,66.35
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,19300,300,1500,5700,10800,800,100,72.61
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,200,-,-,100,100,0,100,144.42
7301113.0,            ,  ,,,　　借　　　　　　　　　　　家,6-B,,211000,63300,69600,52900,16300,6500,2400,45.77
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,34500,800,8400,10100,7500,5500,2200,77.77
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,33100,800,8200,9800,7200,5200,2000,77.16
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1300,0,200,300,300,300,200,92.89
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,13900,1000,7200,4000,1300,300,0,49.05
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,7600,600,3500,2500,800,100,0,49.02
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,6300,400,3600,1500,500,200,-,49.08
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,162400,61500,54000,38700,7400,700,100,38.58
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,14000,5400,5600,2800,100,0,-,35.41
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,148500,56100,48400,35800,7400,700,100,38.87
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,300,0,100,100,-,0,100,124.79
7301113.0,            ,  ,,,　　　公　  営　 の　 借 　 家,6-B1,,18200,800,9200,7000,1200,0,-,47.11
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,900,0,300,300,200,0,-,56.03
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,900,0,300,300,200,0,-,56.36
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,0,-,0,-,-,-,-,38
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,5300,200,3500,1300,300,-,-,45.28
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,1700,0,900,600,100,-,-,47.89
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,3600,200,2600,700,200,-,-,44.01
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,12100,600,5400,5400,700,-,-,47.27
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,100,-,-,100,-,-,-,62.5
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,12000,600,5400,5300,700,-,-,47.18
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　都市再生機構・公社の借家,6-B2,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,3600,900,1900,800,-,-,-,38.03
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301113.0,            ,  ,,,　　　民　　 営　　  借　　 家,6-B3,,170300,55300,55500,38600,12900,5900,2000,45.35
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,32100,700,7900,9400,6900,5200,1900,76.88
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,31000,700,7700,9200,6600,5000,1800,76.33
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1200,0,200,300,300,200,100,91.38
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,7700,700,3400,2400,900,300,-,50.63
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,5700,600,2500,1800,600,100,-,48.79
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,2100,100,900,600,300,200,-,55.62
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,130200,53800,44100,26700,5000,400,100,37.17
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,13500,5300,5400,2700,100,0,-,35.26
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,116700,48500,38700,24000,5000,400,100,37.39
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,200,0,100,0,-,0,0,102.17
7301113.0,            ,  ,,,　　　給　　 与　　  住　　 宅,6-B4,,18900,6300,3000,6500,2200,600,400,49.7
7301113.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,1400,0,100,400,400,200,300,111
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,1300,0,100,400,400,200,200,110.72
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,100,0,0,0,0,0,0,113.9
7301113.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,800,100,300,300,100,0,0,58.22
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,200,-,100,0,0,-,0,65.12
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,600,100,200,300,100,0,-,56.03
7301113.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,16600,6200,2500,5700,1700,300,100,43.41
7301113.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,400,100,200,100,-,-,-,35.99
7301113.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,16200,6100,2400,5700,1700,300,100,43.59
7301113.0,            ,  ,,,        そ　　　　の　　　　他,Others,,100,-,0,0,-,-,0,187.27
7301113.0,            ,  ,,,　店 舗 そ の 他 の 併 用 住宅,5-B,,14000,200,500,1000,2400,4200,5500,154.82
,,,,,松　 山   都    市    圏,Matsuyama M.A.,,,,,,,,,
7301213.0,            ,  ,,,住　　　 宅　　　　総　　　 数,Dwellings ,2),292600,30500,37300,43600,54900,78900,39800,94.13
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,186200,400,6800,16400,43400,77300,39100,121.06
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,174800,400,6500,15800,42200,72200,35100,119.39
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,11400,-,300,600,1300,5100,4000,146.83
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,4400,200,1500,1100,700,200,200,64.91
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,3000,200,1000,700,400,200,200,67.62
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1400,-,600,400,200,100,0,59.09
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,101300,29900,28900,26000,10500,1300,300,44.13
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,7200,3200,2000,1300,100,100,0,36.81
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,94100,26800,27000,24700,10400,1200,200,44.66
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,700,0,0,100,200,100,200,131.51
7301213.0,            ,  ,,,　　持　　　　　ち　　　　　家,6-A,,173900,300,2800,13200,43900,75100,38400,123.75
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,162500,100,2400,9900,38200,74000,37900,126.63
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,151900,100,2200,9500,37200,69000,33900,124.95
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,10600,-,200,400,1000,5000,4000,150.77
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,1000,-,100,200,200,200,200,106.97
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,700,-,100,200,100,200,200,109
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,200,-,0,0,100,100,0,100.02
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,10000,200,300,3100,5500,800,100,76.85
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,200,-,-,100,100,100,0,136.8
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,9800,200,300,3000,5400,700,100,75.35
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,400,-,0,0,100,100,200,165.97
7301213.0,            ,  ,,,　　借　　　　　　　　　　　家,6-B,,111100,30200,34400,30400,10900,3800,1300,47.8
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,20900,300,4400,6500,5300,3300,1200,77.85
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,20300,300,4400,6300,5000,3200,1200,77.76
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,600,-,0,200,200,100,0,80.54
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,3100,200,1400,900,500,0,0,51.71
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,2000,200,800,600,300,0,0,52.22
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,1100,-,600,300,200,-,-,50.74
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,86900,29700,28600,22900,5100,500,100,40.35
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,6400,3200,2000,1200,0,-,-,32.96
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,80500,26600,26600,21700,5000,500,100,40.94
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,300,0,-,100,100,0,-,74.92
7301213.0,            ,  ,,,　　　公　  営　 の　 借 　 家,6-B1,,8500,100,3200,3700,1400,0,-,54.84
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,200,0,0,100,-,0,-,59.01
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,200,0,0,100,-,0,-,54.08
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,0,-,-,0,-,0,-,87.5
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,1100,0,800,300,0,0,-,44.32
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,400,0,200,100,0,0,-,43.92
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,700,-,500,200,0,-,-,44.54
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,7100,-,2400,3300,1400,-,-,56.42
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,0,-,0,0,-,-,-,48.05
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,7100,-,2400,3300,1400,-,-,56.45
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　都市再生機構・公社の借家,6-B2,,100,0,100,0,-,-,-,37.2
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,100,0,100,0,-,-,-,37.2
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,100,0,100,0,-,-,-,37.2
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,-,-,-,-,-,-,-,-
7301213.0,            ,  ,,,　　　民　　 営　　  借　　 家,6-B3,,96300,29600,29300,24100,8600,3500,1200,46.52
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,20100,200,4300,6200,5200,3100,1100,77.37
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,19500,200,4300,6000,4900,3000,1100,77.28
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,500,-,0,200,200,100,0,80.59
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,1800,200,600,600,400,0,0,55.54
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,1500,200,600,500,300,0,0,54.83
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,200,-,100,100,100,-,-,60.27
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,74200,29200,24400,17200,3000,400,100,37.9
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,6300,3100,2000,1200,0,-,-,33.08
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,68000,26100,22500,16000,2900,400,100,38.34
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,200,0,-,100,100,-,-,67.7
7301213.0,            ,  ,,,　　　給　　 与　　  住　　 宅,6-B4,,6200,500,1800,2600,1000,300,100,58.29
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,700,-,100,200,100,100,100,97.88
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,600,-,0,200,100,100,100,100.06
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,100,-,0,-,0,0,0,76.95
7301213.0,            ,  ,,,　　　　長　　　　屋　　　　建,7-B,,100,-,0,-,100,-,-,64.26
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,0,-,0,-,-,-,-,37.43
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,100,-,-,-,100,-,-,78.82
7301213.0,            ,  ,,,　　　　共　　同　　住  　　宅,7-C,,5400,500,1600,2400,700,100,0,52.93
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,100,100,-,-,-,-,-,14.81
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,5300,400,1600,2400,700,100,0,53.42
7301213.0,            ,  ,,,        そ　　　　の　　　　他,Others,,0,-,-,-,0,0,-,115.81
7301213.0,            ,  ,,,　専　　　用　　　  住　　　宅,5-A,2),282700,30500,36900,43000,53000,75900,35900,92.23
7301213.0,            ,  ,,,　　　　一　　　　戸　　　　建,7-A,,177200,300,6500,15900,41800,74400,35500,119.6
7301213.0,            ,  ,,,　　　　　木　　　　　　　　造,3-A,,167600,300,6400,15500,40700,69600,32400,118.35
7301213.0,            ,  ,,,　　　　　非　　　 木　　　 造,3-C,,9600,-,100,400,1100,4800,3100,141.22
