ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Neil,Peters,LUX,63,00:18:02,00:01:36,01:06:00,00:00:00,00:38:53,43,02:04:32
Mateusz,Kazmierczak,POL,59,00:19:04,00:01:36,01:09:30,00:00:00,00:34:39,44,02:04:50
Miguel,Arraiolos,POR,43,00:18:47,00:01:35,01:05:15,00:00:00,00:42:55,45,02:08:34
Amit,Fein,ISR,58,00:20:21,00:01:36,01:11:56,00:00:00,00:37:25,46,02:11:20
Panu,Lieto,FIN,64,00:18:04,00:01:39,01:14:15,00:00:00,00:38:20,47,02:12:20
Viktors,Vovrusko,LAT,62,00:19:02,00:01:41,01:13:16,00:00:00,00:38:53,48,02:12:55
Lukas,Siska,SVK,60,00:18:46,00:01:42,01:13:30,00:00:00,00:40:05,49,02:14:04
Rostyslav,Pevtsov,AZE,34,00:00:00,00:01:31,01:39:51,00:00:00,00:00:00,DNS,00:00:00
Fatih,Azrak,TUR,55,00:00:00,00:01:46,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Willem,Brems,BEL,52,00:00:00,00:01:39,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Matija,Lukina,CRO,46,00:00:00,00:01:36,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Yegor,Martynenko,UKR,7,00:00:00,00:01:31,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Altay,Oyguc,TUR,57,00:00:00,00:01:44,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Andrea,Secchiero,ITA,48,00:00:00,00:01:33,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Matthew,Sharp,GBR,29,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Premysl,Svarc,CZE,27,00:00:00,00:01:37,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Tamas,Toth,HUN,37,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,DNS,00:00:00
M,Alksnis,LAT,53,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
