ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Ji Hwan,Kim,KOR,36,00:19:08,00:01:07,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ju Seok,Kim,KOR,51,00:19:10,00:01:11,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tommy,Zaferes,USA,61,00:19:10,00:01:02,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jamie,Huggett,AUS,26,00:19:15,00:01:02,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Attila,Fecskovics,HUN,39,00:19:19,00:01:11,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Faquan,Bai,CHN,48,00:19:44,00:01:12,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mauro,Cavanha Conceicao,BRA,50,00:19:44,00:01:24,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Michael,Poole,USA,63,00:19:45,00:01:07,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Igor,Amorelli,BRA,55,00:20:25,00:01:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mao-Yung,Yang,TPE,58,00:21:55,00:01:13,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ben,Logan,NZL,64,00:00:10,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
