ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Lukas,Hollaus,AUT,33,00:19:15,00:00:26,01:01:19,00:00:22,00:34:31,32,01:55:56
Svyatoslav,Tsvetkov,UKR,28,00:19:01,00:00:31,01:01:22,00:00:19,00:34:51,33,01:56:08
Aliaksandr,Vasilevich,BLR,69,00:18:43,00:00:32,00:59:41,00:00:21,00:36:55,34,01:56:16
Maurice,Clavel,GER,63,00:19:21,00:00:24,01:01:09,00:00:17,00:35:10,35,01:56:26
Matthias,Annaheim,SUI,36,00:19:29,00:00:24,01:01:04,00:00:17,00:35:13,36,01:56:30
David,Vegvari,HUN,57,00:18:55,00:00:31,00:59:25,00:00:22,00:37:17,37,01:56:34
Danilo,Brustolon,ITA,31,00:19:32,00:00:26,01:01:01,00:00:22,00:35:13,38,01:56:38
Manuel,Canuto,ITA,47,00:18:55,00:00:26,01:01:35,00:00:19,00:35:28,39,01:56:47
Tamas,Toth,HUN,25,00:19:07,00:00:22,01:01:32,00:00:22,00:35:28,40,01:56:53
Yannick,Lieners,LUX,43,00:19:26,00:00:29,01:01:01,00:00:19,00:35:37,41,01:56:58
Bojan,Cebin,SLO,27,00:20:15,00:00:32,01:01:19,00:00:19,00:34:48,42,01:57:17
Ognjen,Stojanović,SRB,22,00:19:26,00:00:26,01:02:13,00:00:17,00:34:53,43,01:57:19
Ladislav,Dvorak,CZE,84,00:19:17,00:00:27,01:01:17,00:00:22,00:35:54,44,01:57:20
James,Lock,IRL,72,00:18:31,00:00:24,00:59:58,00:00:21,00:38:06,45,01:57:23
Christopher,Hettich,GER,30,00:18:54,00:00:27,01:01:36,00:00:19,00:36:38,46,01:57:58
Przemyslaw,Szymanowski,POL,44,00:19:51,00:00:26,01:01:53,00:00:22,00:35:25,47,01:58:00
Patrick,Rhyner,SUI,80,00:19:18,00:00:26,01:01:13,00:00:22,00:36:46,48,01:58:08
Jacob,Petersen Bach,DEN,52,00:18:44,00:00:36,01:01:39,00:00:19,00:36:55,49,01:58:18
Aliaksandr,Yerashkov,BLR,56,00:18:51,00:00:34,01:01:38,00:00:17,00:37:06,50,01:58:26
Dominik,Berger,AUT,42,00:18:54,00:00:26,01:01:43,00:00:19,00:37:07,51,01:58:34
Tomas,Kroupa,CZE,71,00:19:23,00:00:26,01:01:06,00:00:17,00:37:23,52,01:58:41
Manuel,Kueng,SUI,48,00:18:56,00:00:29,01:01:29,00:00:17,00:38:00,53,01:59:15
Mateusz,Kazmierczak,POL,75,00:19:24,00:00:29,01:01:08,00:00:21,00:37:50,54,01:59:15
Antoine,Febvay,FRA,70,00:18:48,00:00:27,00:59:43,00:00:19,00:40:32,55,01:59:54
Frantisek,Kubinek***,CZE,49,00:19:48,00:00:26,01:01:59,00:00:24,00:37:22,56,02:00:02
Joris,Buyl,BEL,66,00:18:54,00:00:27,01:01:42,00:00:24,00:38:31,57,02:00:03
Pieter,Heemeryck,BEL,67,00:19:55,00:00:34,01:03:06,00:00:21,00:36:09,58,02:00:07
David,Plese,SLO,39,00:21:53,00:00:31,01:01:09,00:00:24,00:36:45,59,02:00:46
Matej,Bizik,SVK,81,00:19:57,00:00:27,01:03:12,00:00:22,00:37:08,60,02:01:09
Peter,Balla,SVK,62,00:19:58,00:00:24,01:01:52,00:00:26,00:39:08,61,02:01:50
Petr,Slajs,CZE,65,00:18:53,00:00:36,01:01:29,00:00:26,00:40:25,62,02:01:51
Gabor,Kovacs,HUN,61,00:19:29,00:00:34,01:02:12,00:00:24,00:39:21,63,02:02:02
Neil,Peters,LUX,58,00:19:24,00:00:26,01:01:06,00:00:22,00:41:00,64,02:02:24
Albert,Pelaj,SLO,54,00:20:31,00:00:26,01:02:37,00:00:22,00:38:53,65,02:02:54
Marek,Olszewski,POL,76,00:19:34,00:00:31,01:02:03,00:00:22,00:40:26,66,02:03:00
Rafal,Pierscieniak,POL,60,00:19:42,00:00:31,01:03:24,00:00:22,00:39:04,67,02:03:06
Chandru,Alt,SUI,77,00:20:30,00:00:29,01:02:36,00:00:24,00:40:04,68,02:04:06
Pavol,Surda,SVK,64,00:19:16,00:00:32,01:01:11,00:00:24,00:42:50,69,02:04:17
Libor,Vyslouzil,CZE,88,00:19:21,00:00:49,01:03:28,00:00:24,00:41:07,70,02:05:13
David,Bill,SUI,86,00:21:49,00:00:27,01:04:11,00:00:19,00:39:06,71,02:05:56
Adrian,Szczepanski,POL,83,00:19:56,00:00:32,01:06:58,00:00:26,00:38:55,72,02:06:50
Jozef,Tomasovic,SVK,87,00:19:52,00:00:26,01:03:19,00:00:22,00:43:55,73,02:07:57
Erich,Klement,SVK,74,00:19:40,00:00:36,01:03:21,00:00:17,00:44:36,74,02:08:34
Christoph,Lorber,AUT,40,00:19:53,00:00:29,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Paul,Reitmayr,AUT,45,00:19:22,00:00:26,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pavel,Patak,CZE,82,00:18:49,00:00:26,00:00:00,00:00:00,00:00:00,DNF,00:00:00
David,Ruzsas,HUN,73,00:18:52,00:00:27,01:01:42,00:00:22,00:00:00,DNF,00:00:00
Daniel,Torok,HUN,10,00:18:52,00:00:22,00:59:41,00:00:19,00:00:00,DNF,00:00:00
Massimo,De Ponti,ITA,20,00:19:30,00:00:26,01:01:00,00:00:19,00:00:00,DNF,00:00:00
Ciprian,Balanescu,ROU,0,00:22:33,00:00:36,01:08:42,00:00:19,00:00:00,DNF,00:00:00
Andrej,Orlicky,SVK,55,00:19:21,00:00:29,01:01:07,00:00:21,00:00:00,DNF,00:00:00
Andreas,Andersson,SWE,79,00:20:22,00:00:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Nazariy,Dorosh,UKR,32,00:19:39,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Oleksiy,Syutkin,UKR,15,00:18:56,00:00:32,01:01:24,00:00:22,00:00:00,DNF,00:00:00
