ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Ricardo,Nuñez Bellina,PER,5,00:08:30   ,00:00:00,00:30:47   ,00:00:00,00:18:07   ,24,00:57:24
Dereck,Mori,PER,14,00:08:07   ,00:00:00,00:31:12   ,00:00:00,00:18:09   ,25,00:57:28
Mauricio,Torres Baena,COL,20,00:08:28   ,00:00:00,00:30:48   ,00:00:00,00:18:12   ,26,00:57:28
Cristian,Canals,ARG,17,00:08:09   ,00:00:00,00:30:57   ,00:00:00,00:18:57   ,27,00:58:03
Brian ,Moya,COL,11,00:07:54   ,00:00:00,00:31:25   ,00:00:00,00:18:58   ,28,00:58:17
Tomas,Santacruz,CHI,53,00:09:26   ,00:00:00,00:31:18   ,00:00:00,00:17:34   ,29,00:58:18
Edgar Jose,PeÑa,VEN,35,00:08:12   ,00:00:00,00:31:00   ,00:00:00,00:19:13   ,30,00:58:25
Flavio,Sartori,BRA,29,00:07:48   ,00:00:00,00:31:53   ,00:00:00,00:18:57   ,31,00:58:38
Gerardo ,Correa,CHI,52,00:08:44   ,00:00:00,00:32:01   ,00:00:00,00:18:03   ,32,00:58:48
Rafael C,Chacon,CRC,3,00:08:19   ,00:00:00,00:31:00   ,00:00:00,00:19:30   ,33,00:58:49
Nicolas ,Saez,CHI,10,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,34,00:59:05
Francisco,Iñiguez Jr.,CHI,30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,35,00:59:05
Horacio,Dominguez,CHI,0,00:08:15   ,00:00:00,00:30:57   ,00:00:00,00:19:54   ,36,00:59:06
Joscar Jesus,Duque Mu&#241;oz,VEN,16,00:08:18   ,00:00:00,00:30:57   ,00:00:00,00:20:10   ,37,00:59:25
Juan Camilo,Gutierrez,COL,68,00:08:20   ,00:00:00,00:30:57   ,00:00:00,00:20:49   ,38,01:00:06
Lucas,Martin,CHI,42,00:09:16   ,00:00:00,00:31:26   ,00:00:00,00:20:08   ,39,01:00:50
Federico,Scarabino,URU,67,00:09:35   ,00:00:00,00:51:09   ,00:00:00,00:00:00,DNF,00:00:00
Kevin,Contreras,CHI,63,00:10:08   ,00:00:00,00:50:41   ,00:00:00,00:00:00,DNF,00:00:00
Juan Carlos,Salazar,CHI,50,00:10:35   ,00:00:00,00:50:08   ,00:00:00,00:00:00,DNF,00:00:00
Ramon,Bustos,CHI,26,00:08:16   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kauê,Cardoso,BRA,9,00:07:55   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ordoñez,Matias,ARG,24,00:09:18   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Diego,Moreno,CHI,62,00:11:22   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mauro,Ortiz,CHI,44,00:10:04   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rodrigo,Araya,CHI,55,00:17:17   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gil,Montañez,PUR,15,00:08:46   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Benjamin,Moya,CHI,57,00:09:08   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mario,Peña,CHI,51,00:08:42   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pedro,Velázquez,PUR,6,00:09:12   ,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
