ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jeffrey,Van Helden,NED,0,00:10:19,00:01:03,00:31:26,00:00:49,00:21:07,47,01:04:46
Krzysztof,Augustyniak,POL,0,00:10:49,00:00:58,00:31:46,00:00:54,00:20:15,48,01:04:48
Miha,Menard,SLO,0,00:10:43,00:01:08,00:31:42,00:00:53,00:20:24,49,01:04:52
Ran,Alterman,ISR,0,00:10:18,00:01:03,00:31:32,00:00:58,00:20:58,50,01:04:52
Daniele,Fiorentini,ITA,0,00:09:28,00:00:58,00:30:33,00:00:53,00:23:05,51,01:05:01
Gabor,Buru,HUN,0,00:09:36,00:01:04,00:32:58,00:01:11,00:20:31,52,01:05:24
Tomasz,Gagola,POL,0,00:10:34,00:00:58,00:31:30,00:00:56,00:21:22,53,01:05:25
Petr,Bures,CZE,0,00:10:00,00:01:01,00:32:32,00:00:53,00:20:55,54,01:05:26
Bjorn,De Plaa,NED,0,00:10:56,00:00:58,00:34:33,00:01:03,00:21:06,55,01:08:39
Dimitris,Kasimis,GRE,0,00:10:18,00:01:03,00:35:11,00:00:56,00:21:10,56,01:08:43
Pascal,Lavagna,MON,0,00:12:13,00:01:45,00:34:29,00:01:03,00:22:08,57,01:11:42
Ivan,Marozin,CRO,0,00:13:35,00:01:03,00:33:56,00:01:06,00:22:00,58,01:11:43
