ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Daniela,Ryf,SUI,24,00:21:10,00:01:37,01:04:16,00:00:28,00:39:13,28,02:06:46
Emma,Davis,IRL,61,00:20:37,00:01:35,01:04:50,00:00:26,00:39:19,29,02:06:50
Olga,Zausaylova,RUS,47,00:21:16,00:01:37,01:04:12,00:00:28,00:39:28,30,02:07:03
Charlotte,Bonin,ITA,19,00:21:14,00:01:36,01:04:13,00:00:31,00:39:30,31,02:07:08
Mariko,Adachi,JPN,42,00:20:33,00:01:42,01:04:50,00:00:28,00:39:46,32,02:07:23
Nicky,Samuels,NZL,7,00:20:30,00:01:37,01:04:56,00:00:31,00:40:00,33,02:07:38
Anastasiya,Polyanskaya,RUS,51,00:21:12,00:01:36,01:04:16,00:00:32,00:40:12,34,02:07:52
Yuliya,Yelistratova,UKR,11,00:21:41,00:01:36,01:07:25,00:00:28,00:37:00,35,02:08:13
Tania,Haiboeck,AUT,32,00:21:38,00:01:29,01:07:36,00:00:26,00:37:53,36,02:09:05
Marina,Damlaimcourt,ESP,57,00:21:17,00:01:40,01:07:49,00:00:28,00:38:07,37,02:09:25
Kaisa,Lehtonen,FIN,53,00:22:31,00:01:37,01:06:30,00:00:35,00:38:25,38,02:09:41
Rosie,Clarke,GBR,30,00:21:38,00:01:36,01:07:31,00:00:30,00:39:09,39,02:10:27
Dunia,Gomez,MEX,38,00:22:22,00:01:35,01:06:46,00:00:30,00:39:27,40,02:10:43
Zurine,Rodriguez,ESP,26,00:21:38,00:01:35,01:07:30,00:00:28,00:39:41,41,02:10:56
Radka,Vodickova,CZE,34,00:21:38,00:01:34,01:07:32,00:00:33,00:39:46,42,02:11:05
Flora,Duffy,BER,15,00:21:21,00:01:43,01:07:42,00:00:31,00:39:50,43,02:11:08
Adriana Fabiola,Corona,MEX,37,00:22:22,00:01:37,01:06:46,00:00:27,00:40:21,44,02:11:36
Andrea,Walko,HUN,55,00:21:38,00:01:46,01:07:22,00:00:30,00:40:35,45,02:11:54
Deniz,Dimaki,GRE,41,00:22:40,00:01:41,01:09:05,00:00:28,00:38:00,46,02:11:57
Barbara,Clemente,POR,63,00:22:18,00:01:41,01:06:48,00:00:31,00:41:04,47,02:12:22
Misato,Takagi,JPN,36,00:21:13,00:01:41,01:04:11,00:00:34,00:44:45,48,02:12:27
Irina,Kirchler,AUT,60,00:22:19,00:01:40,01:06:45,00:00:26,00:41:27,49,02:12:40
Sarah,Schutz,SUI,25,00:22:45,00:01:33,01:09:06,00:00:28,00:38:53,50,02:12:48
Hideko,Kikuchi,JPN,48,00:22:44,00:01:39,01:09:04,00:00:32,00:41:14,51,02:15:14
Julianna,Batizy Morley,USA,54,00:21:37,00:01:46,01:10:14,00:00:36,00:42:25,52,02:16:41
Irini,Mouchou,GRE,66,00:21:20,00:01:45,01:12:57,00:00:41,00:56:13,53,02:32:58
Kathrin,Muller,GER,18,00:21:18,00:01:39,01:04:07,00:00:28,00:00:00,DNF,00:00:00
Vanessa,Raw,GBR,33,00:20:42,00:01:37,01:04:47,00:00:32,00:00:00,DNF,00:00:00
Mary Beth,Ellis,USA,35,00:20:28,00:01:41,01:11:15,00:00:34,00:00:00,DNF,00:00:00
Maria,Czesnik,POL,39,00:21:37,00:01:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Alicia,Kaye,USA,46,00:21:12,00:01:49,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tatiana,Kyriakopolou,GRE,65,00:27:38,00:01:57,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maria,Tzini,GRE,67,00:27:36,00:01:58,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Yekaterina,Shatnaya,KAZ,44,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Evgenia,Sukhoruchenkova,RUS,56,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Svetlana,Blazevic,SRB,59,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
