ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Johanna,Gartman,USA,48,00:10:26,00:00:40,00:36:06,00:00:39,00:19:51,27,01:07:41
Breanna,Hemming,USA,7,00:10:34,00:00:39,00:36:00,00:00:37,00:20:12,28,01:07:59
Maddie,Dillon,NZL,1,00:10:48,00:00:41,00:35:44,00:00:41,00:20:12,29,01:08:03
Hrista,Stoyneva,BUL,12,00:10:50,00:00:38,00:36:33,00:00:39,00:19:31,30,01:08:08
Annie,Thoren,SWE,6,00:10:43,00:00:38,00:35:53,00:00:40,00:20:24,31,01:08:17
Fanny,Beisaron,ISR,23,00:10:47,00:00:41,00:35:44,00:00:45,00:20:28,32,01:08:22
Laura,Wood,NZL,45,00:10:40,00:00:41,00:36:41,00:00:36,00:19:53,33,01:08:30
Paola,Diaz,MEX,44,00:10:38,00:00:38,00:37:21,00:00:40,00:19:26,34,01:08:40
Giorgia,Priarone,ITA,42,00:11:31,00:00:36,00:36:26,00:09:27,00:10:43,35,01:08:41
Andrea,Diaz,MEX,27,00:10:50,00:00:41,00:37:05,00:00:41,00:19:54,36,01:09:10
Ana,Jimenez,PUR,2,00:10:36,00:00:41,00:37:19,00:00:41,00:19:57,37,01:09:12
Alina,Hambrusch,AUT,34,00:11:53,00:00:41,00:37:21,00:00:37,00:19:05,38,01:09:35
Rafelix Naomi,Martinez,VEN,32,00:10:31,00:00:40,00:36:03,00:00:40,00:21:44,39,01:09:35
Tea,Milos,CRO,16,00:10:52,00:00:41,00:36:29,00:00:43,00:21:25,40,01:10:08
Elena,Lokhmanova,RUS,47,00:10:45,00:00:45,00:37:06,00:00:41,00:21:51,41,01:11:06
Hilda,Choi Yan Yin,HKG,21,00:11:43,00:00:38,00:37:38,00:00:39,00:20:36,42,01:11:11
Maria Cristina,Farez Pucha,ECU,18,00:10:34,00:00:41,00:37:21,00:00:41,00:21:57,43,01:11:11
Aoi,Ohiwa,JPN,54,00:11:04,00:00:40,00:36:53,00:00:40,00:22:08,44,01:11:22
Kerryn,Grenfell,RSA,29,00:10:08,00:00:43,00:38:23,00:00:39,00:22:28,45,01:12:20
Laurelle,Brown,ZIM,9,00:13:06,00:00:37,00:38:32,00:00:40,00:20:40,46,01:13:35
Karolina,Solovyova,KAZ,26,00:12:05,00:00:41,00:39:55,00:00:43,00:20:26,47,01:13:48
Paola,Roman,VEN,8,00:10:31,00:00:43,00:39:32,00:00:41,00:22:28,48,01:13:54
Hadar,Aharoni,ISR,41,00:11:04,00:00:43,00:40:30,00:00:43,00:23:04,49,01:16:04
Charne,Prinsloo,RSA,46,00:11:33,00:00:41,00:40:57,00:00:46,00:23:48,50,01:17:44
Lucy,Hall,GBR,19,00:09:35,00:00:41,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Fumika,Matsumoto,JPN,43,00:12:24,00:00:41,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Valeria,Piedra,ECU,38,00:10:50,00:00:43,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mnandi,Weber,RSA,3,00:12:01,00:00:41,00:00:00,00:00:00,00:00:00,DNF,00:00:00
