ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Vladimir,Kosteltsev,RUS,11,00:10:05,00:00:46,00:31:48,00:00:39,00:19:12,56,01:02:29
Amitai,Yonah,ISR,56,00:10:49,00:00:43,00:33:43,00:00:38,00:16:39,57,01:02:31
Kejun,Shi,CHN,23,00:10:06,00:00:38,00:33:18,00:00:36,00:18:02,58,01:02:38
Ruzhuang,She,CHN,49,00:09:58,00:00:39,00:33:24,00:00:35,00:18:27,59,01:03:01
Zhandos,Bekenov,KAZ,35,00:10:19,00:00:40,00:33:04,00:00:37,00:18:29,60,01:03:06
Yuto,Inai,JPN,34,00:10:50,00:00:39,00:35:13,00:00:41,00:16:50,61,01:04:12
Renato,Cambranes,GUA,29,00:09:39,00:00:43,00:35:46,00:00:41,00:19:16,62,01:06:05
Fabian,Roman,PUR,9,00:10:26,00:00:46,00:35:30,00:00:38,00:19:03,63,01:06:20
Pavel,Agapov,RUS,39,00:10:20,00:00:48,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ru,Cheng,CHN,66,00:10:09,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Miguel Alejandro,Lopez Garcia,VEN,15,00:10:14,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Iuri,Vinuto,BRA,47,00:10:18,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Carlos Alfredo,Perez Bolsegui,VEN,42,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
