ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Charlotte,McShane,AUS,26,00:24:35,00:00:17,01:07:21,00:00:18,00:37:20,25,02:09:50
Mateja,Simic,SLO,40,00:24:47,00:00:19,01:07:06,00:00:18,00:37:34,26,02:10:03
Anna,Burova,RUS,59,00:24:42,00:00:17,01:07:18,00:00:20,00:37:36,27,02:10:09
Kiyomi,Niwata,JPN,11,00:24:48,00:00:17,01:07:11,00:00:18,00:37:58,28,02:10:29
Alice,Betto,ITA,37,00:24:29,00:00:15,01:07:28,00:00:21,00:38:10,29,02:10:43
Maria,Czesnik,POL,27,00:24:47,00:00:18,01:07:08,00:00:19,00:38:32,30,02:11:02
Sarissa,De Vries,NED,36,00:24:50,00:00:15,01:07:06,00:00:21,00:38:42,31,02:11:12
Maaike,Caelers,NED,39,00:24:48,00:00:17,01:09:23,00:00:20,00:36:54,32,02:11:41
Yuko,Takahashi,JPN,56,00:24:35,00:00:20,01:07:20,00:00:16,00:39:18,33,02:11:46
Felicity,Sheedy-Ryan,AUS,35,00:24:50,00:00:16,01:09:22,00:00:21,00:37:16,34,02:12:04
Kaitlin,Donner,USA,31,00:24:41,00:00:18,01:07:19,00:00:19,00:40:03,35,02:12:38
Laurie,Belkadi,FRA,64,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,36,02:13:49
Sophie,Corbidge,NZL,57,00:25:02,00:00:16,01:09:16,00:00:18,00:39:36,37,02:14:26
Machiko,Nakanishi,JPN,61,00:24:49,00:00:23,01:09:19,00:00:19,00:39:48,38,02:14:36
Keiko,Tanaka,JPN,49,00:24:57,00:00:17,01:09:16,00:00:19,00:40:04,39,02:14:49
Eri,Kawashima,JPN,58,00:24:39,00:00:20,01:07:19,00:00:21,00:42:46,40,02:15:22
Fanny,Beisaron,ISR,63,00:24:50,00:00:24,01:09:17,00:00:21,00:41:20,41,02:16:10
Romina,Biagioli,ARG,52,00:24:49,00:00:18,01:09:22,00:00:21,00:43:06,42,02:17:55
Chie,Nakashima,JPN,55,00:24:40,00:00:15,01:07:22,00:00:20,00:46:08,43,02:18:44
Kate,Mcilroy,NZL,4,00:24:29,00:00:15,01:05:07,00:00:18,00:00:00,DNF,00:00:00
Lisa,Mensink,CAN,47,00:24:36,00:00:16,01:05:00,00:00:19,00:00:00,DNF,00:00:00
Kerry,Lang,GBR,16,00:24:29,00:00:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Elizabeth,May,LUX,41,00:24:55,00:00:42,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lisa,Perterer,AUT,50,00:25:09,00:00:18,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rebecca,Robisch,GER,46,00:25:24,00:00:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Evgenia,Sukhoruchenkova,RUS,60,00:25:24,00:00:21,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Romina,Palacio Balena,ARG,22,00:25:29,00:00:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Marina,Damlaimcourt,ESP,28,00:25:36,00:00:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Vendula,Frintova,CZE,25,00:25:38,00:00:15,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Chantell,Widney,CAN,29,00:25:41,00:00:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ashlee,Bailie,AUS,62,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
