ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Maurice,Clavel,GER,25,00:19:49,00:00:28,00:59:31,00:00:20,00:33:00,19,01:53:08
Justus,Nieschlag,GER,28,00:20:13,00:00:17,00:59:17,00:00:18,00:33:12,20,01:53:15
Anton,Vitolin,UKR,23,00:20:42,00:00:18,00:58:49,00:00:23,00:33:18,21,01:53:28
Aymeric,Petel,FRA,57,00:20:51,00:00:18,00:58:40,00:00:20,00:33:24,22,01:53:32
Ivan,Pistol,UKR,47,00:19:57,00:00:19,00:59:34,00:00:20,00:33:30,23,01:53:37
Vyacheslav,Pimenov,RUS,37,00:19:45,00:00:19,00:59:41,00:00:20,00:33:40,24,01:53:44
Lukas,Gaggl,AUT,42,00:20:48,00:00:19,00:58:24,00:00:20,00:33:57,25,01:53:47
Tomas,Renc,CZE,40,00:20:42,00:00:19,00:58:52,00:00:25,00:33:35,26,01:53:50
Mateusz,Kazmierczak,POL,50,00:20:41,00:00:18,00:58:50,00:00:20,00:33:53,27,01:54:01
Adrian,Haller,SUI,43,00:21:12,00:00:18,00:58:22,00:00:20,00:33:53,28,01:54:04
Yegor,Martynenko,UKR,5,00:19:56,00:00:17,00:59:32,00:00:20,00:34:09,29,01:54:13
Matija,Lukina,CRO,15,00:20:18,00:00:19,00:59:09,00:00:20,00:34:22,30,01:54:27
Yvan,Jarrige,FRA,27,00:20:50,00:00:19,00:58:38,00:00:21,00:34:45,31,01:54:52
Dominik,Wawrik,GER,53,00:21:00,00:00:19,00:58:31,00:00:20,00:34:44,32,01:54:55
Martin,Bader,AUT,45,00:20:48,00:00:17,00:58:48,00:00:20,00:34:50,33,01:55:01
Stijn,Noens,BEL,58,00:21:10,00:00:19,00:58:25,00:00:20,00:34:52,34,01:55:06
Przemyslaw,Szymanowski,POL,31,00:20:53,00:00:20,00:58:37,00:00:25,00:35:12,35,01:55:27
Nicolas,Alliot,FRA,24,00:19:44,00:00:17,00:59:50,00:00:19,00:35:30,36,01:55:39
Micha,Zimmer,GER,41,00:19:40,00:00:18,00:59:50,00:00:23,00:35:36,37,01:55:46
Anton,Portnyagin,KAZ,44,00:21:04,00:00:18,00:58:32,00:00:23,00:35:33,38,01:55:49
Tom,Mets,BEL,29,00:21:03,00:00:19,00:58:34,00:00:26,00:36:18,39,01:56:37
Matthieu,Marteau,FRA,64,00:20:34,00:00:20,00:58:52,00:00:18,00:36:49,40,01:56:51
Alexey,Khmelevskiy,RUS,62,00:20:36,00:00:20,00:58:57,00:00:18,00:36:48,41,01:56:57
Rafael,Fonseca,BRA,12,00:19:43,00:00:18,00:59:45,00:00:20,00:36:53,42,01:56:58
Vladimir,Kosteltsev,RUS,66,00:19:45,00:00:19,00:59:52,00:00:21,00:37:12,43,01:57:28
Kirill,Uvarov,KAZ,32,00:20:38,00:00:19,00:58:54,00:00:23,00:37:32,44,01:57:45
Zhandos,Bekenov,KAZ,33,00:21:06,00:00:20,00:58:29,00:00:23,00:38:01,45,01:58:17
Vladimir,Petrov,RUS,49,00:19:46,00:00:17,00:59:51,00:00:27,00:38:00,46,01:58:18
Rostyslav,Pevtsov,AZE,2,00:20:19,00:00:17,00:59:11,00:00:23,00:42:38,47,02:02:48
Fatih,Azrak,TUR,55,00:20:38,00:00:19,00:58:49,00:00:23,00:43:37,48,02:03:45
Georgy,Kaurov,RUS,48,00:20:24,00:00:20,00:59:11,00:00:30,00:00:00,DNF,00:00:00
Paulo Roberto,Maciel,BRA,6,00:20:18,00:00:17,00:57:30,00:00:21,00:00:00,DNF,00:00:00
Regis,Bader,BEL,22,00:22:13,00:00:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dmitry,Baruzdin,RUS,51,00:22:02,00:00:20,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Onur,Calp,TUR,63,00:24:18,00:00:18,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sébastien,Court,FRA,56,00:21:23,00:00:16,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maxim,Leshina,KAZ,46,00:22:14,00:00:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mert,Onaran,TUR,36,00:21:57,00:00:18,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Altay,Oyguc,TUR,67,00:20:47,00:00:18,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Onur-Fevzi,Saydam,TUR,38,00:24:00,00:00:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Vladimir,Sheykin,RUS,59,00:20:22,00:00:16,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maxime,Swertvaegher,BEL,61,00:21:36,00:00:25,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Bahadir,Tama,TUR,39,00:22:12,00:00:20,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Alexey,Tsepaev,RUS,21,00:20:47,00:00:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Zekeriya,Yuceturk,TUR,54,00:23:57,00:00:20,00:00:00,00:00:00,00:00:00,DNF,00:00:00
