ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Margit,Vanek,HUN,43,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,16, 02:05:41
Katrien,Verstuyft,BEL,47, 00:21:19, 00:00:49, 01:03:24, 00:00:42, 00:39:32,17, 02:05:45
Lena,Brunkhorst,GER,39, 00:21:43, 00:00:48, 01:03:00, 00:00:50, 00:39:29,18, 02:05:47
Marina,Damlaimcourt,ESP,14, 00:21:37, 00:00:50, 01:03:06, 00:00:47, 00:39:39,19, 02:05:57
Zsofia,Kovacs,HUN,33, 00:21:38, 00:00:50, 01:03:05, 00:00:42, 00:40:03,20, 02:06:15
Charlotte,Morel,FRA,32, 00:21:25, 00:00:47, 01:03:16, 00:00:42, 00:40:16,21, 02:06:24
Emma,Davis,IRL,24, 00:20:48, 00:00:48, 01:02:15, 00:00:40, 00:42:00,22, 02:06:30
Anastasiya,Polyanskaya,RUS,15, 00:20:37, 00:00:49, 01:02:26, 00:00:44, 00:42:47,23, 02:07:22
Sarah,Fladung,GER,21, 00:21:25, 00:00:52, 01:03:14, 00:00:40, 00:41:16,24, 02:07:26
Non,Stanford,GBR,48, 00:21:33, 00:00:50, 01:03:05, 00:00:42, 00:41:20,25, 02:07:28
Charlotte,McShane,AUS,23, 00:21:38, 00:00:48, 01:03:04, 00:00:49, 00:41:25,26, 02:07:41
Marine,Bonnetaud,FRA,59, 00:20:51, 00:00:52, 01:03:49, 00:00:51, 00:41:24,27, 02:07:46
Elizabeth,Bravo,ECU,1, 00:20:36, 00:00:50, 01:02:31, 00:00:45, 00:43:08,28, 02:07:48
Aida,Valiño,ESP,38, 00:20:36, 00:00:51, 01:02:27, 00:00:49, 00:43:18,29, 02:07:58
Paulina,Kotfica,POL,30, 00:20:48, 00:00:45, 01:02:23, 00:00:45, 00:43:26,30, 02:08:06
Sarissa,De Vries,NED,52, 00:20:32, 00:00:51, 01:02:28, 00:00:44, 00:43:33,31, 02:08:06
Birgit,Cals-Berk,NED,25, 00:21:24, 00:00:52, 01:03:13, 00:00:44, 00:41:58,32, 02:08:09
Ewa,Komander,POL,42, 00:22:02, 00:00:49, 01:04:59, 00:00:46, 00:39:54,33, 02:08:29
Maria,Areosa,POR,46, 00:21:44, 00:00:48, 01:05:19, 00:00:50, 00:39:52,34, 02:08:31
Olga,Dmitrieva,RUS,16, 00:21:18, 00:00:52, 01:03:23, 00:00:54, 00:42:35,35, 02:09:00
Szandra,Szalay,HUN,17, 00:21:27, 00:00:49, 01:03:12, 00:00:43, 00:44:05,36, 02:10:14
Olesya,Prystayko,UKR,31, 00:23:02, 00:00:50, 01:05:40, 00:00:51, 00:40:05,37, 02:10:26
Flavia,Fernandes,BRA,49, 00:21:20, 00:00:54, 01:03:16, 00:00:50, 00:44:27,38, 02:10:43
Fabienne,St Louis,MRI,44, 00:21:49, 00:00:49, 01:05:13, 00:00:43, 00:42:33,39, 02:11:05
Vanessa,Gianinni,BRA,41, 00:21:47, 00:00:53, 01:05:11, 00:00:50, 00:42:46,40, 02:11:26
Jennifer,Spieldenner,USA,27, 00:20:33, 00:00:52, 01:02:30, 00:00:54, 00:47:02,41, 02:11:50
Sofie,Hooghe,BEL,65, 00:21:48, 00:00:51, 01:05:13, 00:00:45, 00:43:47,42, 02:12:22
Abbie,Thorrington,GBR,56, 00:20:29, 00:00:54, 01:02:29, 00:00:46, 00:47:52,43, 02:12:27
Annie,Thoren,SWE,60, 00:20:41, 00:00:51, 01:02:25, 00:00:48, 00:47:54,44, 02:12:37
Anna,Burova,RUS,37, 00:21:38, 00:00:51, 01:05:25, 00:00:49, 00:44:29,45, 02:13:10
Gillian,Sanders,RSA,55, 00:23:03, 00:00:55, 01:05:42, 00:00:44, 00:43:27,46, 02:13:50
Alexandra,Tondeur,BEL,35, 00:23:58, 00:00:56, 01:04:39, 00:00:50, 00:43:33,47, 02:13:53
Lydia,Waldmüller,AUT,51, 00:21:23, 00:00:52, 01:03:13, 00:00:46, 00:48:15,48, 02:14:27
Pauline,Purro,SUI,66, 00:21:40, 00:00:52, 01:05:22, 00:00:44, 00:46:29,49, 02:15:05
Tanja,Stroschneider,AUT,58, 00:21:45, 00:00:51, 01:05:14, 00:00:44, 00:48:10,50, 02:16:43
Linde,Herreman,BEL,67, 00:20:52, 00:00:58, 01:06:04, 00:00:45, 00:49:01,51, 02:17:38
Marieke,Van Der Vegt,NED,63, 00:23:01, 00:00:56, 01:05:43, 00:00:50, 00:47:37,52, 02:18:05
Jill,Parker,GBR,54, 00:24:00, 00:00:56, 01:04:41, 00:00:50, 00:48:53,53, 02:19:18
Corine,Nelen,NED,69, 00:23:05, 00:00:55, 01:05:39, 00:00:49, 00:49:01,54, 02:19:27
Ruth,Nivon Machoud,MEX,6, 00:20:34, 00:00:54, 01:02:23, 00:00:39,00:00:00,DNF,00:00:00
Jolien,Lewyllie,BEL,5, 00:20:47, 00:00:52, 01:03:52, 00:00:53,00:00:00,DNF,00:00:00
Maria,Czesnik,POL,34, 00:21:42, 00:00:51, 01:05:18, 00:00:47,00:00:00,DNF,00:00:00
Sophia,Amor-Smith,AUS,45, 00:21:39, 00:00:51, 01:08:37, 00:00:48,00:00:00,DNF,00:00:00
Caroline,Nordkamp,GER,22, 00:19:40, 00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Hayley,Peirsol,USA,36, 00:20:55, 00:00:49,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Maria,Pujol,ESP,18, 00:21:36, 00:00:47,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mari,Rabie,RSA,62, 00:21:41, 00:00:50,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Inna,Ryzhykh,UKR,57, 00:21:50, 00:00:52,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Wencke,Stoltz,GER,28, 00:22:06, 00:00:52,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Zsofia,Toth,HUN,61, 00:22:11, 00:01:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
